,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
79,FIDE World Cup 2021,Krasnaya Polyana RUS,2021.07.15,2.1,"Mamedyarov,S","Mekhitarian,K",1/2-1/2,2554,D39,2782
80,FIDE World Cup 2021,Krasnaya Polyana RUS,2021.07.16,2.2,"Mekhitarian,K","Mamedyarov,S",1/2-1/2,2782,C78,2554
81,FIDE World Cup 2021,Krasnaya Polyana RUS,2021.07.17,2.3,"Mekhitarian,K","Mamedyarov,S",0-1,2782,C42,2554
82,FIDE World Cup 2021,Krasnaya Polyana RUS,2021.07.17,2.4,"Mamedyarov,S","Mekhitarian,K",1-0,2554,D37,2782
83,FIDE World Cup 2021,Krasnaya Polyana RUS,2021.07.18,3.1,"Martirosyan,Haik M.","Mamedyarov,S",1-0,2782,D79,2632
84,FIDE World Cup 2021,Krasnaya Polyana RUS,2021.07.19,3.2,"Mamedyarov,S","Martirosyan,Haik M.",1-0,2632,A28,2782
85,FIDE World Cup 2021,Krasnaya Polyana RUS,2021.07.20,3.4,"Martirosyan,Haik M.","Mamedyarov,S",1/2-1/2,2782,A50,2632
86,FIDE World Cup 2021,Krasnaya Polyana RUS,2021.07.20,3.3,"Mamedyarov,S","Martirosyan,Haik M.",0-1,2632,A22,2782
87,Saint Louis Rapid 2021,Saint Louis USA,2021.08.11,1.5,"Mamedyarov,S","Nakamura,Hi",1/2-1/2,2736,E32,2782
88,Saint Louis Rapid 2021,Saint Louis USA,2021.08.11,2.2,"Svidler,P","Mamedyarov,S",0-1,2782,C42,2714
89,Saint Louis Rapid 2021,Saint Louis USA,2021.08.11,3.4,"Mamedyarov,S","Le, Quang Liem",0-1,2709,C26,2782
90,Saint Louis Rapid 2021,Saint Louis USA,2021.08.12,4.3,"Xiong,Jeffery","Mamedyarov,S",1/2-1/2,2782,D90,2710
91,Saint Louis Rapid 2021,Saint Louis USA,2021.08.12,5.3,"Mamedyarov,S","Shankland,S",0-1,2709,D45,2782
