,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
207,SuperUnited Blitz 2022,Zagreb CRO,2022.07.23,9.1,"Carlsen,M","Saric,Iv",1-0,2680,E60,2864
208,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,10.5,"Van Foreest,Jorden","Carlsen,M",0-1,2864,C53,2678
209,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,11.4,"Carlsen,M","Topalov,V",1/2-1/2,2728,B23,2864
210,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,12.4,"So,W","Carlsen,M",1/2-1/2,2864,C47,2773
211,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,13.3,"Carlsen,M","Dominguez Perez,L",1/2-1/2,2754,C42,2864
212,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,14.1,"Vachier Lagrave,M","Carlsen,M",1/2-1/2,2864,C67,2760
213,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,15.2,"Carlsen,M","Nepomniachtchi,I",1-0,2766,B23,2864
214,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,16.3,"Mamedyarov,S","Carlsen,M",1/2-1/2,2864,D47,2759
215,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,17.4,"Carlsen,M","Firouzja,Alireza",0-1,2793,D37,2864
216,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,18.5,"Saric,Iv","Carlsen,M",1-0,2864,C87,2680
217,44th Olympiad 2022,Chennai IND,2022.07.30,2.3,"Carlsen,M","Meier,Geo",1-0,2613,C10,2864
218,44th Olympiad 2022,Chennai IND,2022.07.31,3.3,"Vocaturo,D","Carlsen,M",1/2-1/2,2864,B13,2616
219,44th Olympiad 2022,Chennai IND,2022.08.01,4.13,"Carlsen,M","Batsuren,Dambasuren",1-0,2518,D38,2864
220,44th Olympiad 2022,Chennai IND,2022.08.02,5.26,"Bwalya,Gillan","Carlsen,M",0-1,2864,E51,2396
221,44th Olympiad 2022,Chennai IND,2022.08.03,6.14,"Smirnov,Ant","Carlsen,M",0-1,2864,B00,2600
222,44th Olympiad 2022,Chennai IND,2022.08.05,7.28,"Carlsen,M","Stanojoski,Z",1-0,2412,D00,2864
223,44th Olympiad 2022,Chennai IND,2022.08.06,8.17,"Carlsen,M","Pechac,Jergus",1/2-1/2,2594,A20,2864
224,44th Olympiad 2022,Chennai IND,2022.08.07,9.18,"Megaranto,S","Carlsen,M",0-1,2864,E11,2529
225,44th Olympiad 2022,Chennai IND,2022.08.08,10.11,"Carlsen,M","Schitco,Ivan",1/2-1/2,2490,A05,2864
226,FTX Crypto Cup 2022,Miami USA,2022.08.15,1.1,"Giri,A","Carlsen,M",1/2-1/2,2864,B06,2760
227,FTX Crypto Cup 2022,Miami USA,2022.08.15,1.4,"Carlsen,M","Giri,A",1-0,2760,A48,2864
228,FTX Crypto Cup 2022,Miami USA,2022.08.15,1.2,"Carlsen,M","Giri,A",1/2-1/2,2760,B90,2864
229,FTX Crypto Cup 2022,Miami USA,2022.08.15,1.3,"Giri,A","Carlsen,M",0-1,2864,C02,2760
230,FTX Crypto Cup 2022,Miami USA,2022.08.16,2.1,"Carlsen,M","Niemann,Hans Moke",0-1,2687,B31,2864
231,FTX Crypto Cup 2022,Miami USA,2022.08.16,2.2,"Niemann,Hans Moke","Carlsen,M",0-1,2864,C07,2687
232,FTX Crypto Cup 2022,Miami USA,2022.08.16,2.3,"Carlsen,M","Niemann,Hans Moke",1-0,2687,A00,2864
233,FTX Crypto Cup 2022,Miami USA,2022.08.16,2.4,"Niemann,Hans Moke","Carlsen,M",0-1,2864,B08,2687
234,FTX Crypto Cup 2022,Miami USA,2022.08.17,3.2,"Carlsen,M","Aronian,L",1/2-1/2,2775,E60,2864
235,FTX Crypto Cup 2022,Miami USA,2022.08.17,3.3,"Aronian,L","Carlsen,M",1/2-1/2,2864,D02,2775
236,FTX Crypto Cup 2022,Miami USA,2022.08.17,3.1,"Aronian,L","Carlsen,M",0-1,2864,A40,2775
237,FTX Crypto Cup 2022,Miami USA,2022.08.17,3.4,"Carlsen,M","Aronian,L",1/2-1/2,2775,E94,2864
238,FTX Crypto Cup 2022,Miami USA,2022.08.18,4.3,"Carlsen,M","Le,Quang Liem",1-0,2728,A07,2864
239,FTX Crypto Cup 2022,Miami USA,2022.08.18,4.2,"Le,Quang Liem","Carlsen,M",1/2-1/2,2864,E06,2728
240,FTX Crypto Cup 2022,Miami USA,2022.08.18,4.1,"Carlsen,M","Le,Quang Liem",1/2-1/2,2728,C44,2864
241,FTX Crypto Cup 2022,Miami USA,2022.08.18,4.4,"Le,Quang Liem","Carlsen,M",0-1,2864,D11,2728
242,FTX Crypto Cup 2022,Miami USA,2022.08.19,5.6,"Duda,J","Carlsen,M",1-0,2864,A45,2740
243,FTX Crypto Cup 2022,Miami USA,2022.08.19,5.1,"Duda,J","Carlsen,M",1-0,2864,E11,2740
244,FTX Crypto Cup 2022,Miami USA,2022.08.19,5.5,"Carlsen,M","Duda,J",0-1,2740,A01,2864
245,FTX Crypto Cup 2022,Miami USA,2022.08.19,5.4,"Carlsen,M","Duda,J",1-0,2740,D02,2864
246,FTX Crypto Cup 2022,Miami USA,2022.08.19,5.2,"Carlsen,M","Duda,J",0-1,2740,C65,2864
247,FTX Crypto Cup 2022,Miami USA,2022.08.20,6.2,"Carlsen,M","Firouzja,Alireza",1-0,2778,A15,2864
248,FTX Crypto Cup 2022,Miami USA,2022.08.20,6.3,"Firouzja,Alireza","Carlsen,M",1/2-1/2,2864,B30,2778
249,FTX Crypto Cup 2022,Miami USA,2022.08.20,6.5,"Carlsen,M","Firouzja,Alireza",1-0,2778,A20,2864
250,FTX Crypto Cup 2022,Miami USA,2022.08.20,6.1,"Firouzja,Alireza","Carlsen,M",1-0,2864,B10,2778
251,FTX Crypto Cup 2022,Miami USA,2022.08.20,6.6,"Firouzja,Alireza","Carlsen,M",1/2-1/2,2864,B30,2778
252,FTX Crypto Cup 2022,Miami USA,2022.08.20,6.4,"Carlsen,M","Firouzja,Alireza",1/2-1/2,2778,E04,2864
253,FTX Crypto Cup 2022,Miami USA,2022.08.21,7.3,"Carlsen,M","Praggnanandhaa,R",1-0,2661,E04,2864
254,FTX Crypto Cup 2022,Miami USA,2022.08.21,7.1,"Carlsen,M","Praggnanandhaa,R",1/2-1/2,2661,A08,2864
255,FTX Crypto Cup 2022,Miami USA,2022.08.21,7.4,"Praggnanandhaa,R","Carlsen,M",1-0,2864,A40,2661
256,FTX Crypto Cup 2022,Miami USA,2022.08.21,7.5,"Carlsen,M","Praggnanandhaa,R",0-1,2661,B23,2864
257,FTX Crypto Cup 2022,Miami USA,2022.08.21,7.2,"Praggnanandhaa,R","Carlsen,M",1/2-1/2,2864,D38,2661
258,FTX Crypto Cup 2022,Miami USA,2022.08.21,7.6,"Praggnanandhaa,R","Carlsen,M",1-0,2864,B06,2661
