,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
109,SuperUnited Blitz 2022,Zagreb CRO,2022.07.23,5.4,"Van Foreest,Jorden","Dominguez Perez,L",1/2-1/2,2754,C42,2678
110,SuperUnited Blitz 2022,Zagreb CRO,2022.07.23,6.2,"Dominguez Perez,L","Topalov,V",1/2-1/2,2728,C77,2754
111,SuperUnited Blitz 2022,Zagreb CRO,2022.07.23,7.5,"So,W","Dominguez Perez,L",1/2-1/2,2754,A05,2773
112,SuperUnited Blitz 2022,Zagreb CRO,2022.07.23,8.1,"Saric,Iv","Dominguez Perez,L",0-1,2754,C42,2680
113,SuperUnited Blitz 2022,Zagreb CRO,2022.07.23,9.5,"Dominguez Perez,L","Vachier Lagrave,M",0-1,2760,B90,2754
114,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,10.2,"Dominguez Perez,L","Nepomniachtchi,I",0-1,2766,C42,2754
115,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,11.2,"Mamedyarov,S","Dominguez Perez,L",1/2-1/2,2754,A31,2759
116,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,12.3,"Dominguez Perez,L","Firouzja,Alireza",0-1,2793,C78,2754
117,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,13.3,"Carlsen,M","Dominguez Perez,L",1/2-1/2,2754,C42,2864
118,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,14.4,"Dominguez Perez,L","Van Foreest,Jorden",0-1,2678,B12,2754
119,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,15.4,"Topalov,V","Dominguez Perez,L",1-0,2754,A33,2728
120,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,16.5,"Dominguez Perez,L","So,W",1-0,2773,C67,2754
121,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,17.5,"Dominguez Perez,L","Saric,Iv",1/2-1/2,2680,B56,2754
122,SuperUnited Blitz 2022,Zagreb CRO,2022.07.24,18.1,"Vachier Lagrave,M","Dominguez Perez,L",1-0,2754,C42,2760
123,44th Olympiad 2022,Chennai IND,2022.07.29,1.2,"Dias,Vanderson","Dominguez Perez,L",0-1,2754,B92,2139
124,44th Olympiad 2022,Chennai IND,2022.07.30,2.2,"Dominguez Perez,L","Cubas,Jo",1-0,2451,B32,2754
125,44th Olympiad 2022,Chennai IND,2022.07.31,3.2,"Pantsulaia,L","Dominguez Perez,L",1/2-1/2,2754,A04,2581
126,44th Olympiad 2022,Chennai IND,2022.08.02,5.4,"Dominguez Perez,L","Rodshtein,M",1-0,2596,C65,2754
127,44th Olympiad 2022,Chennai IND,2022.08.03,6.3,"Daneshvar,Bardiya","Dominguez Perez,L",1/2-1/2,2754,D35,2490
128,44th Olympiad 2022,Chennai IND,2022.08.05,7.2,"Ter Sahakyan,S","Dominguez Perez,L",0-1,2754,B94,2625
129,44th Olympiad 2022,Chennai IND,2022.08.06,8.2,"Sadhwani,Raunak","Dominguez Perez,L",1-0,2754,B90,2611
130,44th Olympiad 2022,Chennai IND,2022.08.07,9.4,"Dominguez Perez,L","Banikas,H",1/2-1/2,2598,B12,2754
131,44th Olympiad 2022,Chennai IND,2022.08.08,10.3,"Dominguez Perez,L","Sanal,V",1-0,2574,C89,2754
132,44th Olympiad 2022,Chennai IND,2022.08.09,11.4,"Erigaisi,Arjun","Dominguez Perez,L",1-0,2754,E20,2689
