,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
137,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.25,9.6,"Praggnanandhaa,R","Karjakin,Sergey",0-1,2743,D02,2612
138,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.28,11.3,"Mamedyarov,S","Karjakin,Sergey",1/2-1/2,2743,C53,2767
139,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.29,12.5,"Shankland,S","Karjakin,Sergey",1-0,2743,E20,2708
140,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.30,13.4,"Karjakin,Sergey","Vidit,S",1-0,2727,C47,2743
141,18th Moscow Stars Prelim,Moscow RUS,2022.07.17,1.2,"Karjakin,Sergey","Grischuk,A",1/2-1/2,2745,C19,2747
142,18th Moscow Stars Prelim,Moscow RUS,2022.07.17,2.2,"Grischuk,A","Karjakin,Sergey",0-1,2747,E21,2745
143,18th Moscow Stars Prelim,Moscow RUS,2022.07.18,3.1,"Karjakin,Sergey","Morozevich,A",1-0,2659,A04,2747
144,18th Moscow Stars Prelim,Moscow RUS,2022.07.18,4.1,"Morozevich,A","Karjakin,Sergey",1/2-1/2,2747,C47,2659
145,18th Moscow Stars Prelim,Moscow RUS,2022.07.19,5.2,"Karpov,Ana","Karjakin,Sergey",1/2-1/2,2747,D27,2617
146,18th Moscow Stars Prelim,Moscow RUS,2022.07.19,6.2,"Karjakin,Sergey","Karpov,Ana",1/2-1/2,2617,B10,2747
147,18th Moscow Stars Final,Moscow RUS,2022.07.20,1.1,"Grischuk,A","Karjakin,Sergey",1/2-1/2,2747,E21,2745
148,18th Moscow Stars Final,Moscow RUS,2022.07.20,2.1,"Karjakin,Sergey","Grischuk,A",1/2-1/2,2745,B33,2747
149,18th Moscow Stars Final,Moscow RUS,2022.07.20,3.1,"Grischuk,A","Karjakin,Sergey",0-1,2747,E21,2745
