,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
1389,Lindores Abbey Prelim,chess24.com INT,2020.05.20,8.5,Ding Liren,Wei Yi,1-0,2732,E60,2791
1390,Lindores Abbey Prelim,chess24.com INT,2020.05.21,9.3,"Duda,J",Ding Liren,0-1,2791,A22,2753
1391,Lindores Abbey Prelim,chess24.com INT,2020.05.21,10.4,Ding Liren,"So,W",1/2-1/2,2770,C67,2791
1392,Lindores Abbey Prelim,chess24.com INT,2020.05.21,11.4,"Karjakin,Sergey",Ding Liren,1/2-1/2,2791,C67,2752
1393,Lindores Abbey Final 8,chess24.com INT,2020.05.23,1.11,Yu Yangyi,Ding Liren,1/2-1/2,2791,E46,2709
1394,Lindores Abbey Final 8,chess24.com INT,2020.05.23,1.13,Yu Yangyi,Ding Liren,1/2-1/2,2791,E46,2709
1395,Lindores Abbey Final 8,chess24.com INT,2020.05.23,1.14,Ding Liren,Yu Yangyi,1/2-1/2,2709,D27,2791
1396,Lindores Abbey Final 8,chess24.com INT,2020.05.23,1.15,Yu Yangyi,Ding Liren,1-0,2791,C58,2709
1397,Lindores Abbey Final 8,chess24.com INT,2020.05.23,1.12,Ding Liren,Yu Yangyi,1/2-1/2,2709,A20,2791
1398,Lindores Abbey Final 8,chess24.com INT,2020.05.25,1.22,Yu Yangyi,Ding Liren,1/2-1/2,2791,E46,2709
1399,Lindores Abbey Final 8,chess24.com INT,2020.05.25,1.23,Ding Liren,Yu Yangyi,1/2-1/2,2709,D27,2791
1400,Lindores Abbey Final 8,chess24.com INT,2020.05.25,1.24,Yu Yangyi,Ding Liren,1/2-1/2,2791,C58,2709
1401,Lindores Abbey Final 8,chess24.com INT,2020.05.25,1.21,Ding Liren,Yu Yangyi,1-0,2709,D27,2791
1402,Lindores Abbey Final 8,chess24.com INT,2020.05.27,1.35,Yu Yangyi,Ding Liren,1/2-1/2,2791,A45,2709
1403,Lindores Abbey Final 8,chess24.com INT,2020.05.27,1.33,Yu Yangyi,Ding Liren,0-1,2791,E49,2709
1404,Lindores Abbey Final 8,chess24.com INT,2020.05.27,1.34,Ding Liren,Yu Yangyi,1/2-1/2,2709,D20,2791
1405,Lindores Abbey Final 8,chess24.com INT,2020.05.27,1.31,Yu Yangyi,Ding Liren,1/2-1/2,2791,E49,2709
1406,Lindores Abbey Final 8,chess24.com INT,2020.05.27,1.32,Ding Liren,Yu Yangyi,0-1,2709,D25,2791
1407,Lindores Abbey Final 8,chess24.com INT,2020.05.28,2.13,"Dubov,Daniil",Ding Liren,1/2-1/2,2791,C26,2699
1408,Lindores Abbey Final 8,chess24.com INT,2020.05.28,2.12,Ding Liren,"Dubov,Daniil",1-0,2699,D11,2791
1409,Lindores Abbey Final 8,chess24.com INT,2020.05.28,2.11,"Dubov,Daniil",Ding Liren,1-0,2791,C28,2699
1410,Lindores Abbey Final 8,chess24.com INT,2020.05.28,2.14,Ding Liren,"Dubov,Daniil",0-1,2699,E10,2791
1411,Lindores Abbey Final 8,chess24.com INT,2020.05.29,2.22,"Dubov,Daniil",Ding Liren,1-0,2791,E10,2699
1412,Lindores Abbey Final 8,chess24.com INT,2020.05.29,2.21,Ding Liren,"Dubov,Daniil",0-1,2699,A15,2791
1413,Lindores Abbey Final 8,chess24.com INT,2020.05.29,2.23,Ding Liren,"Dubov,Daniil",1/2-1/2,2699,A14,2791
1414,Chessable Masters GpB,chess24.com INT,2020.06.21,1.1,"Caruana,F",Ding Liren,1/2-1/2,2791,E46,2835
1415,Chessable Masters GpB,chess24.com INT,2020.06.21,2.1,Ding Liren,"Giri,A",1/2-1/2,2764,A20,2791
1416,Chessable Masters GpB,chess24.com INT,2020.06.21,3.1,"Nepomniachtchi,I",Ding Liren,1/2-1/2,2791,D39,2784
1417,Chessable Masters GpB,chess24.com INT,2020.06.21,4.1,"Vachier Lagrave,M",Ding Liren,1/2-1/2,2791,A20,2778
1418,Chessable Masters GpB,chess24.com INT,2020.06.21,5.1,Ding Liren,"Radjabov,T",1/2-1/2,2765,A35,2791
1419,Chessable Masters GpB,chess24.com INT,2020.06.23,6.1,Ding Liren,"Caruana,F",1/2-1/2,2835,A07,2791
1420,Chessable Masters GpB,chess24.com INT,2020.06.23,7.1,"Giri,A",Ding Liren,1-0,2791,B52,2764
1421,Chessable Masters GpB,chess24.com INT,2020.06.23,8.1,Ding Liren,"Nepomniachtchi,I",1-0,2784,E60,2791
1422,Chessable Masters GpB,chess24.com INT,2020.06.23,9.1,Ding Liren,"Vachier Lagrave,M",1-0,2778,A40,2791
1423,Chessable Masters GpB,chess24.com INT,2020.06.23,10.1,"Radjabov,T",Ding Liren,1/2-1/2,2791,A06,2765
1424,Chessable Masters Final 8,chess24.com INT,2020.06.26,1.12,"Nakamura,Hi",Ding Liren,0-1,2791,C65,2736
1425,Chessable Masters Final 8,chess24.com INT,2020.06.26,1.13,Ding Liren,"Nakamura,Hi",1/2-1/2,2736,A88,2791
1426,Chessable Masters Final 8,chess24.com INT,2020.06.26,1.11,Ding Liren,"Nakamura,Hi",1/2-1/2,2736,A20,2791
1427,Chessable Masters Final 8,chess24.com INT,2020.06.26,1.14,"Nakamura,Hi",Ding Liren,1/2-1/2,2791,C65,2736
1428,Chessable Masters Final 8,chess24.com INT,2020.06.28,1.24,Ding Liren,"Nakamura,Hi",1-0,2736,E32,2791
1429,Chessable Masters Final 8,chess24.com INT,2020.06.28,1.27,"Nakamura,Hi",Ding Liren,1-0,2791,A05,2736
1430,Chessable Masters Final 8,chess24.com INT,2020.06.28,1.26,Ding Liren,"Nakamura,Hi",0-1,2736,A88,2791
1431,Chessable Masters Final 8,chess24.com INT,2020.06.28,1.22,Ding Liren,"Nakamura,Hi",0-1,2736,D20,2791
1432,Chessable Masters Final 8,chess24.com INT,2020.06.28,1.25,"Nakamura,Hi",Ding Liren,0-1,2791,A06,2736
1433,Chessable Masters Final 8,chess24.com INT,2020.06.28,1.21,"Nakamura,Hi",Ding Liren,1/2-1/2,2791,C65,2736
1434,Chessable Masters Final 8,chess24.com INT,2020.06.28,1.23,"Nakamura,Hi",Ding Liren,1/2-1/2,2791,B52,2736
1435,Chessable Masters Final 8,chess24.com INT,2020.06.29,1.31,Ding Liren,"Nakamura,Hi",1/2-1/2,2736,E06,2791
1436,Chessable Masters Final 8,chess24.com INT,2020.06.29,1.32,"Nakamura,Hi",Ding Liren,0-1,2791,C65,2736
1437,Chessable Masters Final 8,chess24.com INT,2020.06.29,1.33,Ding Liren,"Nakamura,Hi",1-0,2736,E97,2791
1438,Chessable Masters Final 8,chess24.com INT,2020.06.30,2.12,Ding Liren,"Carlsen,M",1-0,2863,A13,2791
1439,Chessable Masters Final 8,chess24.com INT,2020.06.30,2.13,"Carlsen,M",Ding Liren,1/2-1/2,2791,D85,2863
1440,Chessable Masters Final 8,chess24.com INT,2020.06.30,2.14,Ding Liren,"Carlsen,M",1/2-1/2,2863,E94,2791
1441,Chessable Masters Final 8,chess24.com INT,2020.06.30,2.15,"Carlsen,M",Ding Liren,1/2-1/2,2791,D38,2863
1442,Chessable Masters Final 8,chess24.com INT,2020.06.30,2.16,Ding Liren,"Carlsen,M",0-1,2863,A20,2791
1443,Chessable Masters Final 8,chess24.com INT,2020.06.30,2.11,"Carlsen,M",Ding Liren,1-0,2791,D38,2863
1444,Chessable Masters Final 8,chess24.com INT,2020.07.01,2.22,"Carlsen,M",Ding Liren,1/2-1/2,2791,D38,2863
1445,Chessable Masters Final 8,chess24.com INT,2020.07.01,2.23,Ding Liren,"Carlsen,M",0-1,2863,A20,2791
1446,Chessable Masters Final 8,chess24.com INT,2020.07.01,2.21,Ding Liren,"Carlsen,M",0-1,2863,E90,2791
1447,Legends of Chess Prelim,chess24.com INT,2020.07.21,1.2,Ding Liren,"Gelfand,B",0-1,2676,E47,2791
1448,Legends of Chess Prelim,chess24.com INT,2020.07.21,1.3,"Gelfand,B",Ding Liren,1/2-1/2,2791,D86,2676
1449,Legends of Chess Prelim,chess24.com INT,2020.07.21,1.4,Ding Liren,"Gelfand,B",0-1,2676,B30,2791
1450,Legends of Chess Prelim,chess24.com INT,2020.07.21,1.1,"Gelfand,B",Ding Liren,1/2-1/2,2791,E10,2676
1451,Legends of Chess Prelim,chess24.com INT,2020.07.22,2.1,"Nepomniachtchi,I",Ding Liren,1-0,2791,C45,2784
1452,Legends of Chess Prelim,chess24.com INT,2020.07.22,2.2,Ding Liren,"Nepomniachtchi,I",0-1,2784,A81,2791
1453,Legends of Chess Prelim,chess24.com INT,2020.07.22,2.3,"Nepomniachtchi,I",Ding Liren,1/2-1/2,2791,B11,2784
1454,Legends of Chess Prelim,chess24.com INT,2020.07.23,3.3,Ding Liren,"Ivanchuk,V",1-0,2678,E00,2791
1455,Legends of Chess Prelim,chess24.com INT,2020.07.23,3.4,"Ivanchuk,V",Ding Liren,1-0,2791,E50,2678
1456,Legends of Chess Prelim,chess24.com INT,2020.07.23,3.2,"Ivanchuk,V",Ding Liren,1-0,2791,C45,2678
1457,Legends of Chess Prelim,chess24.com INT,2020.07.23,3.1,Ding Liren,"Ivanchuk,V",1/2-1/2,2678,E15,2791
1458,Legends of Chess Prelim,chess24.com INT,2020.07.24,4.3,"Svidler,P",Ding Liren,1/2-1/2,2791,D78,2723
1459,Legends of Chess Prelim,chess24.com INT,2020.07.24,4.4,Ding Liren,"Svidler,P",1-0,2723,D16,2791
1460,Legends of Chess Prelim,chess24.com INT,2020.07.24,4.1,"Svidler,P",Ding Liren,1-0,2791,D78,2723
1461,Legends of Chess Prelim,chess24.com INT,2020.07.24,4.2,Ding Liren,"Svidler,P",1-0,2723,D16,2791
1462,Legends of Chess Prelim,chess24.com INT,2020.07.25,5.2,Ding Liren,"Kramnik,V",0-1,2753,D37,2791
1463,Legends of Chess Prelim,chess24.com INT,2020.07.25,5.3,"Kramnik,V",Ding Liren,1/2-1/2,2791,B90,2753
1464,Legends of Chess Prelim,chess24.com INT,2020.07.25,5.1,"Kramnik,V",Ding Liren,0-1,2791,B92,2753
1465,Legends of Chess Prelim,chess24.com INT,2020.07.25,5.4,Ding Liren,"Kramnik,V",0-1,2753,D37,2791
1466,Legends of Chess Prelim,chess24.com INT,2020.07.26,6.4,"Carlsen,M",Ding Liren,1/2-1/2,2791,B51,2863
1467,Legends of Chess Prelim,chess24.com INT,2020.07.26,6.1,Ding Liren,"Carlsen,M",1/2-1/2,2863,A05,2791
1468,Legends of Chess Prelim,chess24.com INT,2020.07.26,6.2,"Carlsen,M",Ding Liren,1-0,2791,D43,2863
1469,Legends of Chess Prelim,chess24.com INT,2020.07.26,6.3,Ding Liren,"Carlsen,M",1/2-1/2,2863,D78,2791
1470,Legends of Chess Prelim,chess24.com INT,2020.07.27,7.2,"Giri,A",Ding Liren,1/2-1/2,2791,A20,2764
1471,Legends of Chess Prelim,chess24.com INT,2020.07.27,7.1,Ding Liren,"Giri,A",0-1,2764,E06,2791
1472,Legends of Chess Prelim,chess24.com INT,2020.07.27,7.3,Ding Liren,"Giri,A",0-1,2764,E48,2791
1473,Legends of Chess Prelim,chess24.com INT,2020.07.28,8.3,"Anand,V",Ding Liren,0-1,2791,B90,2753
1474,Legends of Chess Prelim,chess24.com INT,2020.07.28,8.2,Ding Liren,"Anand,V",1/2-1/2,2753,A08,2791
1475,Legends of Chess Prelim,chess24.com INT,2020.07.28,8.1,"Anand,V",Ding Liren,0-1,2791,B90,2753
1476,Legends of Chess Prelim,chess24.com INT,2020.07.29,9.1,Ding Liren,"Leko,P",1-0,2663,C50,2791
1477,Legends of Chess Prelim,chess24.com INT,2020.07.29,9.4,"Leko,P",Ding Liren,1/2-1/2,2791,A06,2663
1478,Legends of Chess Prelim,chess24.com INT,2020.07.29,9.2,"Leko,P",Ding Liren,1/2-1/2,2791,C50,2663
1479,Carlsen Tour Final 2020,chess24.com INT,2020.08.09,1.17,"Carlsen,M",Ding Liren,1/2-1/2,2791,A48,2863
1480,Carlsen Tour Final 2020,chess24.com INT,2020.08.09,1.16,"Carlsen,M",Ding Liren,1-0,2791,D02,2863
