,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
195,Oslo Esports Cup 2022,Oslo NOR,2022.04.23,2.2,"Giri,A","Duda,J",1/2-1/2,2750,D91,2773
196,Oslo Esports Cup 2022,Oslo NOR,2022.04.23,2.4,"Giri,A","Duda,J",1/2-1/2,2750,D85,2773
197,Oslo Esports Cup 2022,Oslo NOR,2022.04.24,3.3,"Van Foreest,Jorden","Duda,J",0-1,2750,C50,2714
198,Oslo Esports Cup 2022,Oslo NOR,2022.04.24,3.2,"Duda,J","Van Foreest,Jorden",1/2-1/2,2714,D12,2750
199,Oslo Esports Cup 2022,Oslo NOR,2022.04.24,3.1,"Van Foreest,Jorden","Duda,J",0-1,2750,C49,2714
200,Oslo Esports Cup 2022,Oslo NOR,2022.04.25,4.3,"Duda,J","Mamedyarov,S",0-1,2771,D38,2750
201,Oslo Esports Cup 2022,Oslo NOR,2022.04.25,4.2,"Mamedyarov,S","Duda,J",1/2-1/2,2750,E60,2771
202,Oslo Esports Cup 2022,Oslo NOR,2022.04.25,4.4,"Mamedyarov,S","Duda,J",1/2-1/2,2750,D94,2771
203,Oslo Esports Cup 2022,Oslo NOR,2022.04.25,4.5,"Mamedyarov,S","Duda,J",0-1,2750,E60,2771
204,Oslo Esports Cup 2022,Oslo NOR,2022.04.25,4.6,"Duda,J","Mamedyarov,S",1-0,2771,D45,2750
205,Oslo Esports Cup 2022,Oslo NOR,2022.04.25,4.1,"Duda,J","Mamedyarov,S",1-0,2771,D38,2750
206,Oslo Esports Cup 2022,Oslo NOR,2022.04.26,5.6,"Duda,J","Le, Quang Liem",0-1,2709,A35,2750
207,Oslo Esports Cup 2022,Oslo NOR,2022.04.26,5.5,"Le, Quang Liem","Duda,J",1-0,2750,E12,2709
208,Oslo Esports Cup 2022,Oslo NOR,2022.04.26,5.4,"Duda,J","Le, Quang Liem",1/2-1/2,2709,A13,2750
209,Oslo Esports Cup 2022,Oslo NOR,2022.04.26,5.3,"Le, Quang Liem","Duda,J",1/2-1/2,2750,D85,2709
210,Oslo Esports Cup 2022,Oslo NOR,2022.04.26,5.2,"Duda,J","Le, Quang Liem",1-0,2709,A13,2750
211,Oslo Esports Cup 2022,Oslo NOR,2022.04.26,5.1,"Le, Quang Liem","Duda,J",1-0,2750,D85,2709
