,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169
85,15.0,48.0,0.0,59.0,4.0,10.0,0.0,0.0,16.0,0.0,7.0,0.0,41.0,50.0,2.0,0.0,98.0,86.0,59.0,160.0,0.0,0.0,55.0,7.0,14.0,31.0,14.0,24.0,48.0,0.0,40.0,0.0,91.0,116.0,313.0,71.0,10.0,17.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,12.0,38.0,0.0,24.0,13.0,30.0,92.0,21.0,10.0,33.0,18.0,0.0,88.0,16.0,36.0,63.0,260.0,0.0,49.0,27.0,45.0,25.0,108.0,1.0,194.0,0.0,8.0,7.0,123.0,2.0,155.0,44.0,50.0,27.0,20.0,12.0,0.0,0.0,0.0,0.0,12.0,11.0,11.0,0.0,1.0,15.0,1.0,9.0,0.0,3.0,7.0,9.0,0.0,14.0,1.0,3.0,4.0,19.0,2.0,3.0,13.0,3.0,8.0,15.0,0.0,6.0,0.0,2.0,1.0,82.0,13.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,630.0,90.0,22.0,204.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,12.0,14.0,0.0,27.0,8.0,9.0,1.0,15.0,0.0,9.0,0.0,9.0,0.0,67.0,36.0,0.0,29.0,0.0,0.0,29.0,2.0,0.0,109.0,20.0,7.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,26.0,32.0,0.0,15.0,0.0,0.0,0.0,21.0,21.0,0.0,34.0,75.0,0.0,6.0,33.0,62.0,128.0,10.0,0.0,45.0,36.0,13.0,0.0,24.0,31.0,0.0,5.0,30.0,45.0,24.0,92.0,0.0,108.0,2.0,178.0,66.0,11.0,0.0,111.0,14.0,101.0,42.0,28.0,61.0,28.0,0.0,20.0,195.0,0.0,58.0,6.0,6.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,49.0,41.0,6.0,5.0,0.0,9.0,70.0,290.0,69.0,19.0,19.0,45.0,69.0,147.0,17.0,0.0,36.0,49.0,143.0,284.0,35.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,5.0,16.0,9.0,9.0,67.0,0.0,4.0,5.0,66.0,23.0,10.0,10.0,5.0,62.0,0.0,0.0,50.0,0.0,113.0,107.0,16.0,7.0,0.0,0.0,0.0,10.0,0.0,99.0,0.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.0,32.0,16.0,15.0,27.0,42.0,0.0,10.0,13.0,6.0,16.0,10.0,0.0,5.0,21.0,17.0,119.0,0.0,13.0,182.0,81.0,142.0,36.0,589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,28.0,18.0,11.0,12.0,0.0,7.0,0.0,24.0,17.0,39.0,3.0,0.0,37.0,0.0,36.0,61.0,13.0,0.0,15.0,23.0,0.0,107.0,17.0,6.0,0.0,0.0,0.0,35.0,31.0,0.0,56.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,7.0,21.0,20.0,16.0,0.0,15.0,4.0,13.0,0.0,0.0,3.0,19.0,26.0,0.0,105.0,37.0,19.0,42.0,29.0,17.0,29.0,169.0,14.0,22.0,28.0,0.0,0.0,135.0,0.0,32.0,4.0,22.0,5.0,18.0,5.0,0.0,19.0,7.0,4.0,0.0,0.0,0.0,10.0,20.0,0.0,42.0,11.0,0.0,4.0,53.0,0.0,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,13.0,14.0,5.0,14.0,0.0,16.0,18.0,0.0,2.0,14.0,15.0,9.0,10.0,40.0,14.0,74.0,3.0,0.0,0.0,83.0,0.0,10.0,40.0,0.0,6.0,0.0,0.0,49.0,19.0,8.0,133.0,0.0,83.0,69.0,20.0,16.0,16.0,24.0,0.0,66.0,40.0,54.0,0.0,54.0,0.0,26.0,0.0,8.0,142.0,0.0,51.0,13.0,67.0,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1.0,21.0,20.0,17.0,10.0,16.0,20.0,0.0,5.0,26.0,51.0,28.0,0.0,28.0,0.0,1.0,30.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.0,25.0,18.0,21.0,0.0,25.0,12.0,31.0,41.0,6.0,0.0,14.0,111.0,16.0,60.0,19.0,2.0,0.0,49.0,21.0,23.0,0.0,0.0,38.0,6.0,24.0,0.0,69.0,116.0,13.0,46.0,297.0,7.0,14.0,40.0,47.0,24.0,5.0,92.0,0.0,12.0,0.0,17.0,143.0,396.0,39.0,0.0,65.0,48.0,28.0,1.0,0.0,2.0,60.0,90.0,13.0,13.0,59.0,0.0,46.0,0.0,19.0,34.0,34.0,0.0,2.0,9.0,146.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,19.0,14.0,13.0,10.0,24.0,0.0,1.0,2.0,35.0,76.0,129.0,11.0,131.0,194.0,46.0,25.0,0.0,3.0,12.0,9.0,34.0,0.0,0.0,112.0,178.0,25.0,47.0,58.0,55.0,0.0,93.0,54.0,0.0,204.0,0.0,0.0,13.0,13.0,11.0,4.0,0.0,42.0,33.0,12.0,13.0,88.0,93.0,101.0,16.0,1.0,59.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,17.0,37.0,0.0,0.0,5.0,7.0,15.0,16.0,35.0,27.0,37.0,16.0,51.0,8.0,5.0,15.0,12.0,0.0,58.0,18.0,28.0,6.0,0.0,0.0,3.0,0.0,94.0,32.0,0.0,53.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,49.0,7.0,22.0,1.0,22.0,9.0,0.0,0.0,37.0,13.0,21.0,2.0,62.0,66.0,120.0,80.0,10.0,37.0,1.0,0.0,46.0,173.0,63.0,317.0,22.0,0.0,9.0,3.0,36.0,52.0,26.0,0.0,34.0,0.0,41.0,23.0,715.0,146.0,52.0,0.0,0.0,211.0,9.0,4.0,0.0,577.0,43.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0.0,6.0,42.0,11.0,20.0,3.0,2.0,22.0,17.0,83.0,14.0,7.0,30.0,19.0,29.0,6.0,0.0,34.0,14.0,10.0,23.0,228.0,16.0,77.0,11.0,0.0,0.0,12.0,36.0,40.0,0.0,199.0,68.0,78.0,0.0,233.0,0.0,698.0,0.0,0.0,51.0,8.0,0.0,63.0,19.0,0.0,68.0,0.0,47.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.0,30.0,0.0,28.0,11.0,0.0,32.0,7.0,0.0,46.0,27.0,0.0,4.0,0.0,30.0,19.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,14.0,35.0,21.0,17.0,3.0,38.0,37.0,0.0,43.0,31.0,29.0,88.0,25.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,77.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,7.0,15.0,1.0,122.0,8.0,0.0,0.0,23.0,9.0,0.0,1.0,0.0,321.0,717.0,701.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.0,0.0,31.0,18.0,26.0,31.0,5.0,2.0,15.0,11.0,5.0,0.0,36.0,0.0,0.0,12.0,0.0,28.0,11.0,13.0,55.0,1.0,0.0,22.0,22.0,3.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,4.0,3.0,3.0,0.0,49.0,9.0,33.0,0.0,8.0,54.0,0.0,6.0,7.0,64.0,64.0,24.0,5.0,3.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0.0,2.0,19.0,0.0,35.0,14.0,20.0,37.0,27.0,13.0,9.0,0.0,5.0,24.0,11.0,12.0,9.0,21.0,0.0,0.0,13.0,2.0,0.0,32.0,2.0,4.0,14.0,29.0,0.0,302.0,0.0,11.0,45.0,30.0,26.0,47.0,106.0,0.0,33.0,169.0,0.0,234.0,1.0,574.0,0.0,44.0,21.0,30.0,32.0,0.0,0.0,30.0,41.0,7.0,117.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,7.0,0.0,9.0,29.0,0.0,0.0,2.0,27.0,56.0,77.0,38.0,13.0,20.0,10.0,6.0,4.0,13.0,35.0,33.0,22.0,8.0,2.0,1.0,24.0,7.0,21.0,34.0,21.0,29.0,13.0,0.0,26.0,6.0,0.0,14.0,11.0,779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,9.0,0.0,33.0,21.0,3.0,45.0,13.0,0.0,0.0,11.0,1.0,0.0,31.0,17.0,65.0,88.0,16.0,0.0,0.0,23.0,0.0,1.0,67.0,58.0,92.0,0.0,12.0,21.0,54.0,10.0,39.0,0.0,18.0,116.0,61.0,48.0,0.0,24.0,234.0,164.0,4.0,0.0,0.0,0.0,52.0,0.0,0.0,42.0,115.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,14.0,17.0,0.0,6.0,0.0,44.0,0.0,12.0,138.0,10.0,0.0,9.0,30.0,1.0,23.0,32.0,28.0,46.0,54.0,41.0,0.0,27.0,117.0,0.0,0.0,417.0,0.0,128.0,24.0,26.0,0.0,83.0,0.0,41.0,338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,17.0,23.0,37.0,23.0,17.0,9.0,1.0,5.0,0.0,8.0,32.0,2.0,0.0,41.0,16.0,0.0,50.0,12.0,29.0,0.0,13.0,0.0,44.0,0.0,70.0,151.0,0.0,12.0,0.0,8.0,1.0,5.0,26.0,2.0,30.0,62.0,48.0,0.0,0.0,0.0,0.0,5.0,0.0,57.0,252.0,53.0,16.0,0.0,322.0,0.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2.0,11.0,5.0,8.0,0.0,0.0,8.0,14.0,116.0,21.0,9.0,27.0,30.0,57.0,18.0,9.0,42.0,41.0,17.0,8.0,37.0,76.0,157.0,3.0,37.0,69.0,0.0,51.0,51.0,22.0,0.0,99.0,9.0,2.0,101.0,26.0,0.0,0.0,0.0,190.0,0.0,238.0,0.0,0.0,6.0,0.0,101.0,267.0,347.0,181.0,4.0,0.0,0.0,843.0,88.0,18.0,0.0,1.0,0.0,2.0,8.0,1.0,3.0,0.0,0.0,0.0,8.0,5.0,0.0,11.0,0.0,5.0,1.0,4.0,2.0,19.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,7.0,7.0,22.0,0.0,3.0,0.0,21.0,3.0,0.0,0.0,1.0,1.0,0.0,17.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,5.0,1.0,12.0,0.0,9.0,5.0,0.0,4.0,4.0,8.0,0.0,0.0,1.0,9.0,7.0,13.0,5.0,0.0,1.0,6.0,18.0,38.0,19.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,23.0,13.0,4.0,13.0,20.0,29.0,18.0,20.0,0.0,20.0,2.0,5.0,27.0,20.0,5.0,4.0,6.0,10.0,6.0,11.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,22.0,30.0,6.0,65.0,0.0,60.0,38.0,17.0,0.0,44.0,70.0,35.0,14.0,36.0,0.0,28.0,0.0,0.0,0.0,17.0,9.0,30.0,85.0,49.0,0.0,13.0,27.0,13.0,11.0,119.0,69.0,24.0,473.0,0.0,0.0,1769.0,4.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,13.0,25.0,8.0,19.0,16.0,35.0,2.0,2.0,26.0,20.0,5.0,0.0,17.0,13.0,7.0,18.0,16.0,16.0,13.0,7.0,2.0,10.0,11.0,27.0,12.0,118.0,6.0,10.0,48.0,0.0,67.0,13.0,11.0,16.0,25.0,7.0,9.0,8.0,30.0,7.0,0.0,31.0,2.0,132.0,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,24.0,66.0,59.0,25.0,36.0,22.0,0.0,39.0,9.0,13.0,0.0,1.0,56.0,26.0,29.0,3.0,6.0,0.0,21.0,29.0,4.0,0.0,123.0,0.0,5.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,34.0,26.0,22.0,12.0,11.0,15.0,4.0,19.0,0.0,53.0,0.0,45.0,24.0,5.0,29.0,9.0,5.0,4.0,0.0,73.0,0.0,20.0,0.0,56.0,27.0,25.0,5.0,163.0,28.0,81.0,0.0,22.0,29.0,36.0,31.0,0.0,51.0,49.0,0.0,18.0,26.0,0.0,11.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,18.0,11.0,18.0,1.0,12.0,3.0,1.0,14.0,7.0,0.0,35.0,8.0,34.0,34.0,0.0,0.0,5.0,42.0,33.0,0.0,15.0,14.0,22.0,38.0,6.0,8.0,0.0,0.0,56.0,11.0,8.0,0.0,0.0,0.0,13.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,14.0,0.0,27.0,14.0,1.0,17.0,0.0,11.0,0.0,24.0,0.0,19.0,12.0,3.0,20.0,30.0,6.0,61.0,49.0,13.0,7.0,9.0,0.0,0.0,74.0,29.0,48.0,82.0,0.0,0.0,15.0,52.0,0.0,81.0,24.0,20.0,17.0,92.0,247.0,0.0,99.0,22.0,0.0,81.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,18.0,10.0,1.0,5.0,14.0,18.0,26.0,5.0,21.0,4.0,6.0,4.0,0.0,3.0,110.0,26.0,75.0,64.0,27.0,24.0,4.0,2.0,0.0,95.0,6.0,2.0,0.0,0.0,2.0,33.0,82.0,133.0,145.0,91.0,14.0,44.0,8.0,0.0,34.0,385.0,0.0,1.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,4.0,10.0,0.0,3.0,32.0,21.0,31.0,10.0,0.0,58.0,26.0,43.0,11.0,52.0,0.0,0.0,10.0,4.0,48.0,19.0,3.0,54.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,32.0,9.0,6.0,7.0,2.0,0.0,7.0,0.0,7.0,10.0,38.0,5.0,0.0,16.0,10.0,16.0,13.0,32.0,21.0,0.0,0.0,4.0,11.0,0.0,16.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,24.0,26.0,54.0,21.0,23.0,9.0,34.0,19.0,30.0,32.0,51.0,0.0,0.0,0.0,37.0,45.0,37.0,0.0,0.0,0.0,58.0,33.0,13.0,0.0,114.0,206.0,59.0,0.0,0.0,299.0,11.0,22.0,0.0,23.0,0.0,27.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,18.0,3.0,27.0,11.0,5.0,3.0,6.0,12.0,30.0,21.0,13.0,19.0,18.0,33.0,61.0,23.0,15.0,10.0,5.0,77.0,50.0,7.0,36.0,14.0,97.0,27.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1.0,20.0,0.0,21.0,22.0,2.0,14.0,3.0,3.0,14.0,1.0,50.0,15.0,80.0,0.0,36.0,40.0,15.0,33.0,0.0,11.0,6.0,5.0,4.0,6.0,37.0,7.0,5.0,15.0,0.0,7.0,19.0,18.0,13.0,5.0,0.0,9.0,21.0,56.0,33.0,0.0,0.0,34.0,2.0,9.0,29.0,89.0,8.0,21.0,193.0,0.0,46.0,19.0,10.0,0.0,10.0,112.0,239.0,0.0,112.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,0.0,24.0,11.0,3.0,39.0,5.0,16.0,2.0,19.0,15.0,0.0,58.0,0.0,25.0,72.0,0.0,17.0,16.0,79.0,22.0,329.0,67.0,0.0,0.0,18.0,0.0,0.0,0.0,106.0,0.0,4.0,0.0,11.0,0.0,40.0,0.0,39.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2.0,0.0,2.0,11.0,18.0,35.0,21.0,17.0,0.0,6.0,32.0,35.0,12.0,0.0,10.0,25.0,16.0,23.0,99.0,166.0,0.0,44.0,0.0,10.0,0.0,15.0,16.0,0.0,21.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,47.0,6.0,4.0,5.0,0.0,21.0,6.0,5.0,36.0,13.0,14.0,0.0,40.0,9.0,18.0,75.0,2.0,10.0,0.0,5.0,3.0,0.0,0.0,0.0,6.0,5.0,4.0,0.0,18.0,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,0.0,30.0,3.0,53.0,4.0,13.0,12.0,0.0,27.0,23.0,0.0,19.0,15.0,7.0,27.0,2.0,0.0,19.0,18.0,43.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,19.0,13.0,18.0,5.0,11.0,0.0,37.0,1.0,48.0,0.0,0.0,25.0,37.0,68.0,9.0,35.0,5.0,5.0,4.0,0.0,13.0,12.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
