,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
92,5.0,29.0,27.0,22.0,6.0,0.0,16.0,9.0,6.0,15.0,0.0,25.0,30.0,8.0,0.0,23.0,12.0,40.0,83.0,25.0,1.0,21.0,4.0,5.0,10.0,43.0,10.0,299.0,38.0,0.0,128.0,74.0,15.0,53.0,0.0,101.0,61.0,58.0,162.0,110.0,0.0,0.0,367.0,43.0,193.0,4.0,31.0,12.0,0.0,3.0,13.0,9.0,0.0,43.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,9.0,25.0,0.0,28.0,57.0,15.0,0.0,11.0,0.0,0.0,10.0,45.0,41.0,24.0,17.0,7.0,35.0,0.0,10.0,32.0,5.0,9.0,7.0,158.0,94.0,13.0,26.0,53.0,0.0,40.0,17.0,0.0,25.0,0.0,42.0,0.0,8.0,0.0,18.0,5.0,0.0,6.0,21.0,92.0,55.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,28.0,9.0,5.0,0.0,0.0,10.0,18.0,11.0,15.0,20.0,0.0,7.0,0.0,5.0,0.0,10.0,2.0,5.0,32.0,15.0,13.0,9.0,8.0,0.0,22.0,25.0,0.0,0.0,0.0,9.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,5.0,38.0,0.0,2.0,21.0,0.0,5.0,33.0,149.0,16.0,48.0,33.0,0.0,41.0,0.0,27.0,56.0,35.0,0.0,8.0,0.0,6.0,14.0,0.0,7.0,7.0,0.0,11.0,0.0,0.0,25.0,0.0,12.0,19.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,6.0,6.0,1.0,11.0,0.0,14.0,0.0,14.0,3.0,3.0,50.0,0.0,0.0,0.0,54.0,16.0,28.0,0.0,14.0,21.0,0.0,10.0,22.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,7.0,25.0,15.0,12.0,0.0,27.0,11.0,19.0,8.0,31.0,4.0,0.0,35.0,0.0,10.0,22.0,0.0,11.0,0.0,0.0,29.0,14.0,0.0,55.0,0.0,17.0,14.0,6.0,16.0,25.0,5.0,14.0,8.0,8.0,9.0,15.0,12.0,22.0,0.0,5.0,27.0,10.0,20.0,108.0,32.0,14.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.0,21.0,12.0,5.0,0.0,0.0,5.0,10.0,6.0,0.0,1.0,0.0,9.0,23.0,12.0,29.0,20.0,0.0,11.0,7.0,23.0,33.0,27.0,40.0,40.0,29.0,0.0,40.0,79.0,14.0,32.0,14.0,16.0,18.0,0.0,52.0,16.0,194.0,53.0,13.0,33.0,0.0,0.0,22.0,66.0,38.0,128.0,22.0,303.0,59.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,52.0,0.0,41.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,45.0,74.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,12.0,24.0,30.0,14.0,1.0,3.0,10.0,7.0,44.0,0.0,0.0,0.0,0.0,73.0,20.0,59.0,46.0,21.0,3.0,1.0,7.0,17.0,76.0,5.0,0.0,7.0,23.0,24.0,18.0,10.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,6.0,5.0,10.0,21.0,2.0,45.0,0.0,3.0,26.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.0,3.0,5.0,16.0,18.0,13.0,0.0,28.0,10.0,21.0,19.0,0.0,0.0,27.0,0.0,8.0,18.0,0.0,12.0,1.0,43.0,0.0,25.0,0.0,0.0,199.0,3.0,21.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,7.0,10.0,21.0,15.0,26.0,22.0,15.0,11.0,0.0,4.0,0.0,9.0,24.0,0.0,42.0,18.0,32.0,0.0,0.0,0.0,36.0,192.0,127.0,0.0,10.0,33.0,0.0,0.0,0.0,38.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,3.0,26.0,0.0,13.0,0.0,0.0,21.0,6.0,47.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,7.0,23.0,8.0,12.0,3.0,5.0,29.0,0.0,8.0,0.0,49.0,6.0,23.0,34.0,9.0,12.0,53.0,17.0,20.0,2.0,11.0,0.0,24.0,7.0,14.0,18.0,5.0,33.0,26.0,4.0,12.0,0.0,45.0,82.0,0.0,30.0,11.0,0.0,0.0,0.0,27.0,23.0,77.0,38.0,86.0,12.0,24.0,10.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,8.0,34.0,0.0,1.0,16.0,0.0,18.0,0.0,0.0,12.0,9.0,22.0,0.0,7.0,32.0,7.0,1.0,36.0,23.0,17.0,18.0,0.0,26.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0.0,11.0,40.0,20.0,36.0,21.0,102.0,62.0,25.0,2.0,5.0,66.0,0.0,24.0,20.0,0.0,0.0,25.0,18.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,23.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,18.0,9.0,10.0,14.0,17.0,0.0,0.0,0.0,32.0,5.0,28.0,12.0,0.0,0.0,53.0,23.0,91.0,0.0,16.0,38.0,0.0,24.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,7.0,21.0,0.0,10.0,11.0,27.0,18.0,20.0,30.0,7.0,10.0,8.0,12.0,13.0,2.0,5.0,0.0,9.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,89.0,0.0,10.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,11.0,12.0,40.0,17.0,31.0,16.0,15.0,33.0,69.0,0.0,4.0,3.0,31.0,41.0,57.0,41.0,1.0,0.0,41.0,9.0,0.0,0.0,19.0,11.0,34.0,0.0,18.0,0.0,40.0,34.0,4.0,0.0,146.0,0.0,0.0,0.0,140.0,44.0,10.0,44.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2.0,3.0,0.0,24.0,22.0,20.0,7.0,0.0,4.0,26.0,0.0,0.0,134.0,24.0,69.0,10.0,19.0,30.0,34.0,81.0,7.0,31.0,63.0,21.0,14.0,0.0,29.0,12.0,0.0,0.0,15.0,8.0,11.0,63.0,0.0,0.0,0.0,144.0,0.0,0.0,33.0,189.0,18.0,17.0,12.0,8.0,0.0,26.0,50.0,0.0,0.0,28.0,0.0,0.0,0.0,18.0,117.0,45.0,0.0,0.0,52.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,19.0,0.0,9.0,30.0,0.0,26.0,0.0,28.0,12.0,7.0,172.0,25.0,0.0,0.0,80.0,48.0,5.0,11.0,12.0,22.0,21.0,12.0,131.0,12.0,4.0,37.0,46.0,0.0,47.0,12.0,0.0,0.0,53.0,9.0,146.0,22.0,57.0,17.0,10.0,385.0,72.0,129.0,259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,4.0,0.0,16.0,0.0,24.0,27.0,0.0,28.0,12.0,13.0,32.0,41.0,18.0,171.0,15.0,34.0,8.0,8.0,60.0,40.0,4.0,0.0,4.0,35.0,67.0,0.0,87.0,0.0,72.0,0.0,2.0,35.0,0.0,174.0,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,14.0,3.0,0.0,4.0,7.0,8.0,4.0,23.0,1.0,0.0,4.0,30.0,58.0,34.0,5.0,7.0,6.0,0.0,19.0,1.0,24.0,99.0,86.0,0.0,20.0,0.0,0.0,232.0,0.0,55.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,8.0,0.0,10.0,11.0,4.0,21.0,26.0,24.0,3.0,46.0,35.0,27.0,5.0,0.0,0.0,24.0,18.0,0.0,8.0,4.0,23.0,2.0,1.0,3.0,0.0,8.0,36.0,23.0,30.0,0.0,0.0,0.0,2.0,117.0,0.0,8.0,40.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,20.0,0.0,9.0,9.0,13.0,18.0,0.0,25.0,38.0,19.0,6.0,25.0,23.0,0.0,0.0,23.0,11.0,31.0,0.0,0.0,323.0,10.0,0.0,71.0,20.0,84.0,675.0,0.0,124.0,264.0,50.0,0.0,439.0,360.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,20.0,0.0,11.0,28.0,12.0,17.0,79.0,51.0,13.0,28.0,6.0,33.0,21.0,22.0,36.0,40.0,8.0,15.0,111.0,0.0,0.0,3.0,7.0,178.0,0.0,48.0,276.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,19.0,12.0,48.0,0.0,0.0,5.0,41.0,14.0,8.0,8.0,67.0,56.0,23.0,0.0,0.0,81.0,41.0,6.0,26.0,34.0,0.0,42.0,0.0,2.0,151.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,19.0,0.0,11.0,30.0,0.0,58.0,38.0,0.0,28.0,37.0,35.0,23.0,167.0,24.0,9.0,0.0,3.0,0.0,44.0,90.0,13.0,0.0,12.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,6.0,0.0,41.0,0.0,15.0,7.0,10.0,41.0,32.0,89.0,77.0,141.0,0.0,0.0,17.0,95.0,0.0,0.0,23.0,34.0,163.0,66.0,0.0,30.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,75.0,113.0,0.0,52.0,0.0,0.0,0.0,57.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,16.0,12.0,24.0,23.0,23.0,33.0,34.0,28.0,10.0,16.0,9.0,32.0,24.0,12.0,31.0,35.0,41.0,6.0,9.0,3.0,29.0,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,8.0,37.0,4.0,10.0,29.0,30.0,37.0,4.0,8.0,23.0,14.0,71.0,7.0,8.0,57.0,13.0,0.0,18.0,167.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,18.0,0.0,0.0,8.0,39.0,50.0,0.0,20.0,28.0,19.0,0.0,61.0,5.0,220.0,8.0,0.0,7.0,54.0,75.0,13.0,0.0,3.0,61.0,240.0,0.0,0.0,5.0,12.0,0.0,26.0,34.0,4.0,0.0,0.0,0.0,10.0,0.0,19.0,2.0,35.0,23.0,0.0,10.0,7.0,0.0,0.0,4.0,52.0,17.0,0.0,0.0,483.0,0.0,17.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,9.0,1.0,13.0,10.0,8.0,29.0,10.0,10.0,21.0,34.0,15.0,10.0,43.0,0.0,8.0,0.0,21.0,15.0,23.0,9.0,32.0,9.0,5.0,36.0,1.0,62.0,10.0,180.0,18.0,13.0,2.0,150.0,35.0,59.0,124.0,0.0,5.0,73.0,147.0,152.0,22.0,43.0,49.0,31.0,0.0,13.0,252.0,121.0,0.0,18.0,104.0,108.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,16.0,20.0,25.0,19.0,50.0,21.0,13.0,15.0,17.0,8.0,43.0,83.0,52.0,17.0,13.0,20.0,0.0,179.0,75.0,0.0,0.0,0.0,27.0,0.0,39.0,38.0,0.0,251.0,74.0,0.0,0.0,52.0,40.0,89.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,20.0,5.0,15.0,31.0,82.0,51.0,0.0,16.0,32.0,13.0,4.0,6.0,15.0,0.0,0.0,159.0,35.0,4.0,112.0,10.0,434.0,0.0,52.0,0.0,14.0,35.0,33.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,5.0,12.0,25.0,4.0,13.0,8.0,2.0,43.0,4.0,5.0,55.0,18.0,0.0,18.0,35.0,6.0,14.0,45.0,0.0,0.0,121.0,4.0,6.0,3.0,0.0,30.0,11.0,12.0,7.0,0.0,14.0,45.0,125.0,0.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,4.0,261.0,433.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,8.0,11.0,14.0,0.0,25.0,16.0,6.0,12.0,18.0,7.0,32.0,62.0,57.0,11.0,9.0,4.0,0.0,16.0,109.0,141.0,0.0,70.0,67.0,38.0,0.0,1.0,6.0,89.0,14.0,0.0,69.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,4.0,22.0,26.0,22.0,0.0,21.0,0.0,14.0,0.0,28.0,43.0,0.0,13.0,35.0,39.0,47.0,168.0,0.0,0.0,228.0,132.0,0.0,207.0,346.0,0.0,37.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,8.0,48.0,64.0,22.0,14.0,56.0,46.0,40.0,10.0,49.0,2.0,23.0,15.0,18.0,0.0,14.0,95.0,2.0,13.0,21.0,47.0,62.0,8.0,15.0,17.0,65.0,1.0,0.0,36.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,5.0,37.0,11.0,16.0,2.0,16.0,26.0,24.0,0.0,16.0,0.0,1.0,27.0,0.0,20.0,109.0,0.0,156.0,36.0,34.0,32.0,48.0,10.0,33.0,130.0,110.0,109.0,93.0,0.0,50.0,0.0,31.0,196.0,2.0,20.0,48.0,133.0,21.0,113.0,52.0,220.0,34.0,65.0,0.0,0.0,16.0,151.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,21.0,11.0,18.0,21.0,34.0,9.0,29.0,1.0,9.0,8.0,12.0,0.0,16.0,27.0,14.0,0.0,0.0,10.0,27.0,32.0,37.0,0.0,34.0,0.0,0.0,136.0,0.0,8.0,28.0,0.0,0.0,104.0,27.0,0.0,43.0,0.0,0.0,12.0,0.0,160.0,0.0,26.0,0.0,161.0,0.0,611.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1.0,0.0,15.0,21.0,79.0,51.0,19.0,0.0,16.0,18.0,17.0,20.0,0.0,27.0,33.0,255.0,23.0,139.0,0.0,0.0,5.0,19.0,452.0,235.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,35.0,0.0,8.0,0.0,17.0,11.0,8.0,0.0,29.0,14.0,3.0,12.0,25.0,15.0,10.0,49.0,14.0,23.0,76.0,76.0,0.0,5.0,9.0,28.0,0.0,97.0,0.0,22.0,25.0,192.0,21.0,18.0,50.0,13.0,37.0,4.0,56.0,336.0,43.0,285.0,327.0,96.0,14.0,25.0,1.0,40.0,0.0,103.0,33.0,219.0,22.0,31.0,20.0,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,13.0,55.0,29.0,15.0,26.0,2.0,22.0,4.0,95.0,83.0,0.0,14.0,54.0,31.0,24.0,63.0,19.0,0.0,0.0,68.0,20.0,4.0,17.0,23.0,17.0,20.0,39.0,55.0,8.0,28.0,0.0,17.0,2.0,263.0,0.0,14.0,80.0,43.0,72.0,32.0,0.0,100.0,57.0,48.0,18.0,102.0,0.0,21.0,3.0,59.0,0.0,53.0,375.0,56.0,37.0,144.0,14.0,0.0,25.0,46.0,1.0,66.0,24.0,57.0,4.0,0.0,0.0,40.0,41.0,0.0,215.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1.0,39.0,9.0,6.0,17.0,7.0,34.0,43.0,15.0,3.0,17.0,59.0,33.0,27.0,40.0,218.0,57.0,0.0,63.0,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,17.0,47.0,23.0,11.0,12.0,37.0,42.0,84.0,41.0,48.0,76.0,100.0,0.0,22.0,0.0,36.0,80.0,14.0,12.0,58.0,90.0,96.0,75.0,117.0,91.0,3.0,201.0,234.0,9.0,0.0,285.0,0.0,0.0,24.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,9.0,31.0,21.0,14.0,32.0,11.0,0.0,41.0,10.0,67.0,8.0,0.0,28.0,73.0,64.0,20.0,100.0,36.0,23.0,0.0,45.0,0.0,13.0,28.0,11.0,9.0,0.0,0.0,0.0,0.0,12.0,37.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,62.0,0.0,1.0,35.0,140.0,86.0,255.0,58.0,28.0,100.0,107.0,197.0,0.0,137.0,18.0,91.0,17.0,21.0,17.0,0.0,122.0,29.0,0.0,0.0,10.0,158.0,38.0,59.0,34.0,0.0,17.0,66.0,39.0,13.0,23.0,0.0,50.0,4.0,16.0,385.0,539.0,29.0,6.0,1.0,8.0,75.0,0.0,1.0,3.0,13.0,61.0,17.0,24.0,4.0,6.0,4.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,9.0,0.0,35.0,14.0,30.0,72.0,0.0,26.0,0.0,1.0,13.0,43.0,3.0,90.0,65.0,0.0,0.0,26.0,64.0,13.0,128.0,41.0,32.0,0.0,0.0,5.0,7.0,33.0,35.0,0.0,0.0,0.0,5.0,0.0,45.0,6.0,27.0,22.0,3.0,41.0,27.0,17.0,0.0,1.0,0.0,7.0,7.0,13.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,32.0,28.0,68.0,0.0,9.0,0.0,20.0,13.0,7.0,12.0,3.0,2.0,26.0,10.0,8.0,2.0,76.0,3.0,27.0,30.0,0.0,23.0,25.0,0.0,26.0,0.0,43.0,0.0,21.0,6.0,3.0,10.0,0.0,0.0,0.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,24.0,0.0,12.0,13.0,16.0,0.0,0.0,17.0,58.0,1.0,75.0,21.0,22.0,0.0,48.0,20.0,6.0,0.0,17.0,84.0,31.0,85.0,0.0,9.0,0.0,8.0,0.0,0.0,127.0,0.0,14.0,72.0,6.0,29.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,35.0,7.0,19.0,19.0,6.0,0.0,7.0,10.0,0.0,8.0,20.0,50.0,9.0,48.0,3.0,13.0,0.0,23.0,41.0,5.0,0.0,10.0,86.0,0.0,30.0,0.0,0.0,5.0,94.0,238.0,58.0,93.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,17.0,0.0,10.0,0.0,15.0,0.0,13.0,20.0,0.0,0.0,5.0,10.0,0.0,96.0,0.0,0.0,28.0,0.0,76.0,60.0,25.0,90.0,81.0,2.0,8.0,144.0,30.0,0.0,26.0,23.0,559.0,52.0,69.0,27.0,306.0,59.0,122.0,0.0,494.0,5.0,76.0,8.0,32.0,9.0,16.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,8.0,2.0,0.0,1.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,36.0,4.0,15.0,20.0,22.0,20.0,27.0,54.0,0.0,0.0,0.0,0.0,44.0,0.0,10.0,25.0,20.0,0.0,1.0,19.0,88.0,39.0,149.0,6.0,46.0,50.0,18.0,0.0,205.0,220.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,14.0,9.0,19.0,0.0,28.0,13.0,0.0,28.0,19.0,19.0,0.0,0.0,4.0,6.0,6.0,38.0,48.0,14.0,1.0,7.0,52.0,54.0,2.0,31.0,0.0,0.0,0.0,6.0,0.0,12.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0.0,0.0,20.0,33.0,5.0,4.0,0.0,48.0,38.0,46.0,89.0,14.0,42.0,15.0,15.0,0.0,38.0,51.0,46.0,4.0,48.0,13.0,7.0,57.0,16.0,19.0,35.0,34.0,46.0,0.0,1.0,0.0,9.0,0.0,4.0,19.0,5.0,6.0,0.0,45.0,0.0,1164.0,63.0,961.0,0.0,551.0,0.0,63.0,14.0,22.0,0.0,0.0,81.0,0.0,0.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
