,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132
143,8.0,21.0,0.0,14.0,12.0,15.0,4.0,20.0,0.0,1.0,9.0,0.0,19.0,52.0,59.0,4.0,23.0,9.0,35.0,56.0,0.0,4.0,11.0,17.0,0.0,0.0,24.0,9.0,11.0,8.0,0.0,24.0,265.0,0.0,0.0,0.0,0.0,18.0,105.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1.0,35.0,4.0,5.0,2.0,1.0,18.0,18.0,24.0,9.0,4.0,55.0,4.0,25.0,7.0,74.0,5.0,15.0,68.0,0.0,66.0,57.0,49.0,11.0,89.0,0.0,0.0,0.0,9.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,21.0,12.0,9.0,11.0,9.0,0.0,32.0,0.0,1.0,20.0,0.0,8.0,14.0,0.0,17.0,3.0,17.0,21.0,0.0,8.0,5.0,0.0,58.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2.0,6.0,15.0,8.0,35.0,20.0,0.0,3.0,33.0,0.0,6.0,22.0,4.0,37.0,7.0,10.0,0.0,21.0,2.0,7.0,10.0,0.0,9.0,7.0,7.0,2.0,2.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1.0,8.0,28.0,20.0,8.0,23.0,0.0,1.0,44.0,0.0,0.0,27.0,62.0,0.0,10.0,23.0,36.0,71.0,33.0,20.0,38.0,53.0,61.0,26.0,9.0,20.0,32.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,9.0,21.0,30.0,6.0,18.0,2.0,48.0,13.0,0.0,15.0,0.0,1.0,0.0,2.0,0.0,61.0,0.0,0.0,1.0,14.0,0.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0.0,28.0,16.0,26.0,31.0,18.0,4.0,72.0,77.0,15.0,30.0,35.0,0.0,87.0,22.0,63.0,36.0,0.0,294.0,6.0,4.0,34.0,2.0,118.0,0.0,2.0,26.0,0.0,12.0,32.0,43.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,37.0,8.0,21.0,29.0,0.0,0.0,10.0,26.0,14.0,29.0,12.0,24.0,0.0,13.0,1.0,23.0,11.0,10.0,9.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,6.0,9.0,9.0,2.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,3.0,5.0,20.0,13.0,25.0,23.0,19.0,31.0,40.0,20.0,0.0,26.0,28.0,0.0,9.0,10.0,16.0,0.0,34.0,60.0,0.0,27.0,72.0,0.0,72.0,61.0,4.0,34.0,15.0,45.0,288.0,184.0,0.0,9.0,355.0,250.0,14.0,47.0,50.0,21.0,0.0,0.0,0.0,0.0,54.0,0.0,2.0,61.0,80.0,16.0,22.0,18.0,28.0,143.0,27.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,29.0,13.0,12.0,37.0,3.0,23.0,9.0,11.0,0.0,12.0,7.0,5.0,1.0,8.0,15.0,0.0,11.0,7.0,14.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,11.0,31.0,10.0,45.0,0.0,0.0,9.0,0.0,46.0,0.0,22.0,26.0,0.0,0.0,60.0,0.0,0.0,45.0,26.0,0.0,0.0,84.0,50.0,82.0,221.0,10.0,80.0,0.0,113.0,0.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,6.0,7.0,17.0,14.0,0.0,3.0,8.0,0.0,12.0,30.0,8.0,0.0,5.0,15.0,42.0,5.0,0.0,17.0,0.0,5.0,6.0,19.0,7.0,0.0,108.0,0.0,51.0,12.0,1.0,13.0,1.0,15.0,6.0,0.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,13.0,8.0,0.0,2.0,3.0,10.0,15.0,1.0,28.0,16.0,0.0,4.0,23.0,22.0,14.0,3.0,12.0,42.0,72.0,26.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,8.0,2.0,0.0,1.0,33.0,3.0,5.0,17.0,26.0,39.0,0.0,28.0,36.0,11.0,0.0,21.0,0.0,22.0,0.0,160.0,28.0,12.0,42.0,13.0,0.0,105.0,0.0,0.0,54.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2.0,7.0,15.0,3.0,0.0,0.0,39.0,7.0,27.0,0.0,3.0,10.0,7.0,9.0,0.0,5.0,25.0,13.0,7.0,3.0,0.0,6.0,15.0,4.0,4.0,0.0,0.0,3.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,17.0,9.0,9.0,5.0,12.0,8.0,13.0,22.0,0.0,6.0,8.0,5.0,45.0,6.0,7.0,52.0,0.0,135.0,57.0,23.0,25.0,6.0,32.0,71.0,32.0,39.0,289.0,108.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,15.0,14.0,10.0,6.0,0.0,0.0,25.0,17.0,5.0,14.0,0.0,0.0,0.0,33.0,30.0,3.0,20.0,31.0,0.0,40.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0.0,0.0,24.0,4.0,27.0,13.0,18.0,5.0,27.0,0.0,17.0,10.0,44.0,33.0,22.0,42.0,17.0,2.0,10.0,13.0,0.0,33.0,49.0,38.0,17.0,30.0,44.0,0.0,32.0,0.0,4.0,95.0,12.0,54.0,68.0,0.0,72.0,54.0,0.0,4.0,29.0,30.0,12.0,10.0,15.0,175.0,0.0,85.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,15.0,4.0,12.0,18.0,33.0,17.0,7.0,0.0,17.0,33.0,68.0,26.0,4.0,0.0,1.0,37.0,13.0,34.0,8.0,13.0,0.0,6.0,0.0,13.0,0.0,6.0,0.0,4.0,0.0,0.0,3.0,2.0,6.0,8.0,11.0,0.0,0.0,0.0,11.0,8.0,14.0,7.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,28.0,1.0,23.0,18.0,20.0,18.0,5.0,8.0,0.0,19.0,55.0,41.0,25.0,9.0,1.0,21.0,21.0,26.0,3.0,0.0,14.0,74.0,0.0,1.0,24.0,0.0,0.0,20.0,37.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,12.0,39.0,7.0,45.0,0.0,40.0,0.0,21.0,0.0,29.0,67.0,8.0,38.0,78.0,16.0,38.0,80.0,114.0,4.0,96.0,49.0,72.0,0.0,27.0,104.0,22.0,145.0,37.0,0.0,13.0,27.0,125.0,126.0,31.0,9.0,105.0,26.0,14.0,35.0,17.0,2.0,0.0,21.0,0.0,0.0,83.0,14.0,6.0,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,18.0,0.0,30.0,7.0,4.0,6.0,15.0,43.0,14.0,9.0,0.0,25.0,13.0,81.0,22.0,17.0,0.0,64.0,17.0,5.0,2.0,13.0,59.0,12.0,3.0,80.0,76.0,23.0,0.0,43.0,0.0,24.0,84.0,33.0,69.0,0.0,0.0,10.0,70.0,0.0,114.0,263.0,153.0,14.0,237.0,82.0,59.0,121.0,65.0,339.0,662.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,18.0,24.0,0.0,11.0,9.0,5.0,18.0,11.0,0.0,17.0,5.0,5.0,0.0,38.0,16.0,0.0,25.0,18.0,9.0,32.0,7.0,0.0,62.0,26.0,14.0,21.0,41.0,44.0,0.0,0.0,84.0,13.0,51.0,59.0,23.0,9.0,21.0,7.0,34.0,37.0,11.0,2.0,0.0,0.0,50.0,0.0,7.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,25.0,9.0,45.0,0.0,1.0,20.0,23.0,33.0,35.0,29.0,0.0,110.0,32.0,72.0,2.0,58.0,20.0,29.0,49.0,0.0,0.0,13.0,1.0,155.0,43.0,8.0,0.0,247.0,8.0,73.0,0.0,18.0,109.0,12.0,64.0,0.0,22.0,26.0,404.0,9.0,9.0,14.0,0.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,0.0,34.0,0.0,6.0,0.0,29.0,11.0,19.0,0.0,4.0,0.0,8.0,4.0,48.0,92.0,0.0,3.0,4.0,6.0,44.0,4.0,15.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,4.0,21.0,1.0,0.0,4.0,4.0,5.0,29.0,2.0,32.0,11.0,12.0,8.0,11.0,15.0,0.0,13.0,10.0,22.0,29.0,16.0,9.0,29.0,2.0,75.0,0.0,4.0,27.0,6.0,24.0,0.0,27.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,35.0,4.0,2.0,16.0,28.0,18.0,0.0,0.0,14.0,11.0,36.0,27.0,2.0,26.0,27.0,45.0,18.0,6.0,136.0,14.0,0.0,0.0,0.0,43.0,40.0,62.0,5.0,97.0,234.0,53.0,32.0,0.0,26.0,4.0,0.0,11.0,149.0,121.0,141.0,38.0,80.0,117.0,98.0,56.0,48.0,467.0,3.0,161.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,21.0,12.0,19.0,29.0,13.0,0.0,8.0,0.0,0.0,20.0,15.0,5.0,3.0,13.0,15.0,3.0,13.0,38.0,7.0,3.0,13.0,2.0,31.0,39.0,0.0,30.0,34.0,105.0,7.0,0.0,0.0,175.0,37.0,0.0,22.0,0.0,0.0,44.0,0.0,7.0,5.0,9.0,11.0,0.0,0.0,35.0,0.0,23.0,0.0,0.0,0.0,154.0,194.0,3.0,189.0,41.0,13.0,32.0,122.0,0.0,87.0,77.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2.0,23.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,23.0,0.0,21.0,0.0,29.0,0.0,41.0,27.0,21.0,12.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,15.0,1.0,35.0,9.0,0.0,0.0,0.0,13.0,6.0,6.0,122.0,55.0,94.0,0.0,15.0,20.0,0.0,189.0,19.0,112.0,0.0,0.0,0.0,0.0,16.0,29.0,1.0,4.0,2.0,0.0,15.0,21.0,8.0,0.0,20.0,13.0,59.0,0.0,36.0,0.0,4.0,8.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,11.0,9.0,2.0,18.0,11.0,11.0,3.0,38.0,0.0,57.0,12.0,4.0,74.0,26.0,0.0,81.0,10.0,50.0,37.0,37.0,81.0,8.0,6.0,52.0,0.0,26.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0,71.0,15.0,0.0,0.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1.0,0.0,7.0,17.0,0.0,20.0,18.0,37.0,32.0,7.0,82.0,55.0,18.0,44.0,9.0,0.0,12.0,0.0,2.0,0.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,34.0,1.0,6.0,26.0,2.0,20.0,0.0,0.0,7.0,0.0,6.0,11.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,7.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,11.0,3.0,16.0,0.0,0.0,22.0,28.0,5.0,35.0,0.0,7.0,0.0,24.0,30.0,22.0,28.0,34.0,17.0,15.0,1.0,0.0,91.0,0.0,0.0,7.0,152.0,59.0,172.0,31.0,9.0,18.0,18.0,25.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,160.0,734.0,0.0,448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,12.0,56.0,20.0,6.0,18.0,25.0,0.0,5.0,60.0,0.0,9.0,34.0,25.0,17.0,71.0,49.0,30.0,3.0,109.0,164.0,0.0,18.0,0.0,67.0,0.0,808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,23.0,24.0,9.0,16.0,0.0,18.0,32.0,6.0,24.0,23.0,14.0,98.0,70.0,9.0,52.0,227.0,14.0,0.0,38.0,59.0,19.0,69.0,139.0,7.0,18.0,77.0,343.0,0.0,178.0,13.0,54.0,12.0,107.0,590.0,168.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,5.0,29.0,31.0,2.0,13.0,8.0,42.0,0.0,30.0,6.0,61.0,0.0,68.0,13.0,110.0,89.0,38.0,0.0,1.0,5.0,27.0,15.0,0.0,123.0,52.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,28.0,0.0,2.0,17.0,11.0,18.0,10.0,3.0,15.0,1.0,19.0,2.0,55.0,9.0,7.0,8.0,24.0,0.0,31.0,15.0,26.0,0.0,7.0,21.0,64.0,15.0,5.0,36.0,25.0,0.0,15.0,40.0,5.0,0.0,61.0,0.0,9.0,49.0,21.0,90.0,9.0,11.0,10.0,50.0,112.0,7.0,6.0,29.0,0.0,14.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,16.0,19.0,20.0,0.0,23.0,2.0,8.0,3.0,7.0,13.0,26.0,29.0,21.0,2.0,28.0,28.0,0.0,84.0,0.0,88.0,37.0,4.0,0.0,25.0,13.0,94.0,0.0,148.0,455.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,12.0,29.0,13.0,38.0,8.0,4.0,0.0,14.0,6.0,15.0,16.0,35.0,133.0,10.0,18.0,6.0,90.0,22.0,147.0,0.0,44.0,18.0,15.0,44.0,77.0,47.0,0.0,9.0,42.0,0.0,43.0,0.0,45.0,0.0,57.0,1.0,7.0,9.0,4.0,0.0,0.0,9.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,13.0,17.0,0.0,19.0,7.0,11.0,0.0,0.0,21.0,7.0,4.0,9.0,26.0,29.0,4.0,0.0,23.0,4.0,22.0,0.0,42.0,42.0,0.0,52.0,64.0,6.0,71.0,58.0,10.0,0.0,0.0,0.0,0.0,41.0,0.0,23.0,0.0,4.0,49.0,25.0,133.0,0.0,0.0,7.0,169.0,0.0,0.0,29.0,498.0,321.0,89.0,0.0,172.0,1.0,0.0,39.0,22.0,56.0,179.0,45.0,14.0,157.0,215.0,7.0,426.0,0.0,321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,11.0,31.0,0.0,0.0,14.0,39.0,7.0,9.0,2.0,8.0,190.0,111.0,123.0,388.0,95.0,43.0,76.0,36.0,0.0,4.0,51.0,0.0,21.0,24.0,142.0,49.0,58.0,0.0,77.0,506.0,78.0,20.0,52.0,231.0,16.0,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,17.0,32.0,12.0,21.0,8.0,14.0,21.0,8.0,17.0,16.0,13.0,11.0,0.0,0.0,43.0,21.0,16.0,10.0,1.0,11.0,4.0,22.0,0.0,0.0,0.0,0.0,48.0,63.0,51.0,64.0,85.0,110.0,104.0,189.0,92.0,36.0,14.0,86.0,18.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,11.0,17.0,9.0,43.0,0.0,19.0,14.0,59.0,2.0,12.0,9.0,9.0,49.0,33.0,8.0,97.0,38.0,9.0,4.0,15.0,41.0,27.0,0.0,0.0,4.0,62.0,20.0,0.0,0.0,0.0,15.0,0.0,14.0,24.0,0.0,0.0,32.0,7.0,21.0,11.0,32.0,16.0,12.0,0.0,80.0,0.0,0.0,539.0,266.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,3.0,5.0,24.0,10.0,24.0,0.0,0.0,50.0,13.0,15.0,1.0,18.0,14.0,10.0,29.0,1.0,22.0,49.0,0.0,7.0,23.0,41.0,24.0,12.0,17.0,37.0,0.0,42.0,186.0,6.0,40.0,0.0,0.0,11.0,0.0,47.0,30.0,0.0,3.0,296.0,16.0,0.0,25.0,16.0,42.0,0.0,12.0,5.0,23.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,13.0,42.0,15.0,4.0,43.0,0.0,17.0,19.0,42.0,7.0,16.0,26.0,7.0,59.0,28.0,0.0,8.0,0.0,13.0,11.0,30.0,7.0,121.0,40.0,104.0,0.0,22.0,30.0,9.0,56.0,9.0,0.0,40.0,26.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,0.0,46.0,139.0,0.0,47.0,18.0,0.0,179.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0.0,44.0,11.0,0.0,48.0,25.0,23.0,11.0,6.0,52.0,38.0,12.0,51.0,0.0,53.0,11.0,57.0,0.0,0.0,0.0,53.0,0.0,0.0,17.0,5.0,0.0,26.0,19.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,7.0,8.0,9.0,10.0,5.0,4.0,0.0,0.0,4.0,35.0,21.0,5.0,26.0,9.0,9.0,12.0,72.0,0.0,62.0,12.0,34.0,30.0,40.0,38.0,13.0,25.0,10.0,38.0,32.0,26.0,97.0,322.0,31.0,226.0,0.0,39.0,0.0,212.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,25.0,29.0,16.0,9.0,0.0,19.0,42.0,68.0,53.0,35.0,21.0,17.0,46.0,10.0,0.0,0.0,18.0,41.0,17.0,1.0,17.0,383.0,0.0,7.0,147.0,0.0,195.0,48.0,17.0,17.0,61.0,22.0,226.0,222.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,15.0,21.0,0.0,2.0,0.0,11.0,13.0,20.0,6.0,7.0,0.0,61.0,68.0,46.0,35.0,2.0,18.0,25.0,41.0,14.0,32.0,35.0,18.0,51.0,0.0,189.0,55.0,40.0,157.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,21.0,3.0,3.0,31.0,9.0,12.0,30.0,0.0,24.0,17.0,39.0,0.0,14.0,36.0,14.0,22.0,45.0,43.0,31.0,20.0,42.0,104.0,51.0,15.0,0.0,0.0,15.0,1.0,25.0,36.0,5.0,0.0,107.0,146.0,29.0,0.0,19.0,0.0,6.0,7.0,42.0,3.0,0.0,46.0,0.0,0.0,129.0,238.0,96.0,108.0,436.0,17.0,3.0,4.0,2.0,2.0,10.0,8.0,3.0,12.0,58.0,15.0,8.0,0.0,12.0,13.0,3.0,4.0,20.0,0.0,17.0,8.0,0.0,1.0,0.0,24.0,7.0,2.0,0.0,7.0,0.0,9.0,13.0,8.0,0.0,3.0,1.0,2.0,1.0,1.0,5.0,3.0,13.0,3.0,7.0,2.0,1.0,23.0,0.0,0.0,0.0,6.0,9.0,0.0,2.0,10.0,3.0,7.0,0.0,7.0,15.0,18.0,4.0,0.0,0.0,10.0,0.0,12.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,13.0,13.0,12.0,0.0,21.0,15.0,9.0,0.0,0.0,0.0,16.0,7.0,6.0,14.0,0.0,1.0,26.0,14.0,3.0,7.0,60.0,90.0,0.0,10.0,0.0,0.0,90.0,0.0,27.0,72.0,78.0,295.0,44.0,69.0,102.0,37.0,109.0,29.0,26.0,57.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
