,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
117,15.0,19.0,26.0,31.0,0.0,4.0,9.0,0.0,9.0,44.0,1.0,3.0,3.0,13.0,20.0,32.0,0.0,17.0,0.0,0.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0.0,0.0,16.0,19.0,21.0,23.0,16.0,6.0,19.0,6.0,43.0,12.0,0.0,0.0,14.0,44.0,16.0,54.0,100.0,6.0,32.0,0.0,56.0,0.0,9.0,202.0,25.0,0.0,3.0,0.0,23.0,0.0,312.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,17.0,0.0,9.0,0.0,5.0,15.0,40.0,0.0,0.0,2.0,93.0,22.0,64.0,44.0,0.0,64.0,28.0,14.0,14.0,28.0,22.0,0.0,24.0,62.0,22.0,13.0,11.0,51.0,16.0,1.0,12.0,41.0,0.0,0.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,14.0,16.0,40.0,8.0,0.0,8.0,14.0,10.0,16.0,0.0,19.0,33.0,15.0,3.0,6.0,0.0,12.0,36.0,29.0,14.0,27.0,0.0,65.0,0.0,118.0,0.0,0.0,15.0,8.0,0.0,20.0,3.0,4.0,0.0,8.0,14.0,17.0,72.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,19.0,0.0,4.0,29.0,8.0,10.0,9.0,16.0,3.0,36.0,7.0,33.0,28.0,54.0,43.0,0.0,99.0,61.0,0.0,53.0,69.0,93.0,0.0,28.0,15.0,23.0,14.0,49.0,0.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,3.0,14.0,13.0,19.0,0.0,1.0,23.0,16.0,0.0,26.0,20.0,50.0,8.0,20.0,0.0,93.0,119.0,28.0,17.0,17.0,2.0,69.0,13.0,69.0,28.0,8.0,0.0,0.0,0.0,6.0,0.0,68.0,0.0,2.0,0.0,67.0,4.0,0.0,0.0,0.0,0.0,38.0,0.0,40.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,15.0,17.0,34.0,0.0,14.0,6.0,11.0,21.0,9.0,0.0,20.0,0.0,19.0,35.0,0.0,21.0,8.0,0.0,12.0,0.0,42.0,0.0,7.0,29.0,67.0,51.0,0.0,5.0,0.0,38.0,45.0,18.0,0.0,1.0,65.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,12.0,26.0,23.0,6.0,7.0,33.0,16.0,12.0,25.0,10.0,9.0,3.0,14.0,30.0,4.0,4.0,25.0,21.0,17.0,34.0,32.0,12.0,0.0,61.0,19.0,13.0,63.0,0.0,1.0,20.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1.0,21.0,16.0,0.0,8.0,34.0,15.0,6.0,35.0,0.0,11.0,5.0,28.0,0.0,1.0,35.0,0.0,14.0,0.0,0.0,3.0,4.0,118.0,0.0,37.0,0.0,0.0,8.0,0.0,0.0,9.0,18.0,9.0,15.0,30.0,16.0,0.0,0.0,32.0,0.0,13.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,30.0,6.0,15.0,3.0,9.0,7.0,11.0,23.0,3.0,0.0,46.0,12.0,1.0,53.0,2.0,76.0,25.0,34.0,25.0,32.0,64.0,139.0,35.0,10.0,7.0,0.0,11.0,50.0,0.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,0.0,3.0,9.0,21.0,28.0,15.0,14.0,0.0,6.0,22.0,2.0,41.0,7.0,16.0,3.0,0.0,1.0,56.0,7.0,25.0,0.0,24.0,10.0,14.0,17.0,16.0,0.0,40.0,0.0,5.0,31.0,12.0,0.0,5.0,28.0,1.0,0.0,0.0,68.0,24.0,48.0,0.0,8.0,7.0,28.0,0.0,1.0,36.0,6.0,13.0,9.0,32.0,11.0,53.0,106.0,5.0,4.0,0.0,0.0,0.0,0.0,23.0,84.0,0.0,4.0,0.0,9.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,4.0,8.0,8.0,21.0,0.0,1.0,14.0,0.0,0.0,8.0,75.0,9.0,2.0,0.0,1.0,43.0,0.0,0.0,30.0,46.0,0.0,24.0,0.0,10.0,0.0,44.0,0.0,0.0,21.0,24.0,43.0,53.0,10.0,54.0,0.0,10.0,40.0,49.0,6.0,67.0,0.0,60.0,0.0,0.0,21.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0.0,0.0,6.0,2.0,17.0,5.0,5.0,22.0,14.0,33.0,7.0,63.0,79.0,5.0,34.0,27.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,22.0,187.0,12.0,0.0,1.0,0.0,20.0,56.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,9.0,5.0,8.0,23.0,22.0,10.0,21.0,11.0,5.0,7.0,0.0,21.0,10.0,19.0,26.0,31.0,24.0,4.0,16.0,29.0,0.0,0.0,8.0,73.0,16.0,145.0,63.0,11.0,31.0,8.0,18.0,0.0,8.0,6.0,0.0,0.0,27.0,8.0,0.0,14.0,0.0,140.0,14.0,101.0,15.0,68.0,82.0,40.0,15.0,154.0,122.0,83.0,0.0,80.0,57.0,0.0,9.0,193.0,12.0,309.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,9.0,4.0,2.0,0.0,25.0,5.0,12.0,17.0,5.0,5.0,16.0,15.0,20.0,35.0,21.0,22.0,40.0,0.0,38.0,19.0,0.0,0.0,117.0,5.0,8.0,0.0,11.0,47.0,34.0,0.0,29.0,13.0,0.0,0.0,0.0,15.0,41.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,18.0,2.0,20.0,7.0,0.0,12.0,22.0,26.0,16.0,16.0,0.0,31.0,13.0,8.0,0.0,10.0,14.0,164.0,10.0,49.0,0.0,14.0,0.0,12.0,28.0,5.0,20.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,16.0,13.0,5.0,8.0,0.0,18.0,32.0,25.0,0.0,38.0,77.0,10.0,0.0,4.0,0.0,19.0,32.0,20.0,17.0,19.0,46.0,14.0,82.0,40.0,0.0,0.0,0.0,14.0,0.0,242.0,220.0,121.0,0.0,109.0,33.0,0.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,27.0,4.0,35.0,21.0,53.0,45.0,39.0,39.0,7.0,2.0,43.0,31.0,13.0,65.0,3.0,13.0,0.0,4.0,26.0,34.0,0.0,0.0,10.0,18.0,0.0,35.0,4.0,21.0,28.0,0.0,0.0,4.0,9.0,37.0,29.0,0.0,0.0,0.0,15.0,149.0,33.0,25.0,3.0,0.0,68.0,34.0,1.0,0.0,51.0,119.0,0.0,53.0,48.0,31.0,0.0,0.0,36.0,2.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
135,12.0,10.0,4.0,0.0,2.0,30.0,14.0,36.0,9.0,7.0,3.0,0.0,48.0,18.0,2.0,17.0,6.0,14.0,27.0,24.0,7.0,110.0,5.0,39.0,40.0,20.0,31.0,50.0,16.0,175.0,40.0,9.0,4.0,12.0,27.0,119.0,79.0,0.0,0.0,6.0,54.0,35.0,26.0,0.0,0.0,70.0,0.0,44.0,0.0,0.0,0.0,84.0,0.0,247.0,0.0,252.0,0.0,0.0,4.0,0.0,54.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,33.0,5.0,8.0,0.0,17.0,43.0,20.0,13.0,0.0,6.0,14.0,0.0,9.0,8.0,15.0,0.0,52.0,29.0,0.0,16.0,7.0,3.0,16.0,0.0,17.0,21.0,139.0,0.0,0.0,12.0,13.0,12.0,0.0,26.0,97.0,108.0,199.0,14.0,62.0,99.0,57.0,47.0,223.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1.0,0.0,11.0,21.0,6.0,9.0,38.0,32.0,0.0,12.0,7.0,20.0,92.0,72.0,25.0,39.0,29.0,54.0,51.0,57.0,24.0,0.0,47.0,25.0,47.0,75.0,34.0,130.0,49.0,0.0,47.0,15.0,22.0,18.0,0.0,9.0,0.0,70.0,9.0,0.0,31.0,4.0,0.0,0.0,228.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,17.0,3.0,4.0,13.0,14.0,56.0,0.0,34.0,27.0,7.0,12.0,36.0,0.0,10.0,102.0,0.0,16.0,8.0,14.0,2.0,0.0,0.0,19.0,0.0,7.0,9.0,0.0,16.0,4.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,10.0,25.0,17.0,33.0,1.0,62.0,0.0,47.0,0.0,66.0,0.0,15.0,58.0,0.0,78.0,60.0,26.0,74.0,12.0,9.0,35.0,28.0,0.0,75.0,81.0,38.0,8.0,13.0,58.0,75.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,172.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,8.0,46.0,31.0,0.0,18.0,19.0,0.0,16.0,8.0,20.0,48.0,23.0,6.0,26.0,14.0,4.0,34.0,20.0,69.0,113.0,51.0,153.0,0.0,81.0,0.0,0.0,22.0,15.0,148.0,24.0,55.0,15.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0.0,15.0,20.0,10.0,18.0,32.0,31.0,10.0,9.0,17.0,8.0,0.0,26.0,27.0,10.0,13.0,7.0,17.0,81.0,20.0,40.0,19.0,19.0,31.0,78.0,73.0,22.0,30.0,80.0,0.0,0.0,16.0,5.0,0.0,35.0,155.0,57.0,13.0,72.0,64.0,13.0,1.0,58.0,58.0,40.0,58.0,53.0,29.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2.0,16.0,20.0,21.0,10.0,29.0,0.0,3.0,2.0,8.0,1.0,11.0,17.0,10.0,4.0,14.0,1.0,1.0,30.0,8.0,23.0,0.0,27.0,13.0,1.0,5.0,0.0,68.0,105.0,1.0,7.0,237.0,63.0,0.0,87.0,87.0,28.0,117.0,4.0,42.0,26.0,0.0,25.0,36.0,134.0,13.0,21.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,16.0,0.0,11.0,12.0,5.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,8.0,31.0,0.0,2.0,67.0,43.0,0.0,12.0,21.0,0.0,28.0,0.0,119.0,0.0,15.0,23.0,0.0,80.0,0.0,83.0,37.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,11.0,14.0,7.0,31.0,16.0,6.0,0.0,21.0,28.0,22.0,48.0,5.0,17.0,0.0,57.0,0.0,0.0,0.0,195.0,85.0,48.0,0.0,16.0,0.0,0.0,107.0,5.0,66.0,14.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,3.0,14.0,9.0,6.0,46.0,20.0,0.0,21.0,13.0,0.0,0.0,40.0,32.0,5.0,11.0,20.0,173.0,117.0,48.0,33.0,5.0,29.0,23.0,47.0,50.0,190.0,0.0,14.0,9.0,60.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,8.0,0.0,13.0,57.0,0.0,0.0,13.0,2.0,90.0,71.0,31.0,16.0,0.0,26.0,7.0,0.0,26.0,10.0,0.0,12.0,0.0,24.0,6.0,14.0,25.0,4.0,32.0,7.0,14.0,25.0,26.0,0.0,0.0,8.0,21.0,24.0,11.0,25.0,27.0,0.0,37.0,54.0,107.0,13.0,0.0,86.0,9.0,25.0,1.0,0.0,36.0,0.0,0.0,48.0,23.0,2.0,0.0,0.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,20.0,3.0,12.0,0.0,23.0,20.0,8.0,0.0,18.0,6.0,52.0,0.0,22.0,4.0,9.0,0.0,12.0,11.0,31.0,1.0,37.0,75.0,0.0,9.0,8.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,19.0,20.0,6.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,20.0,23.0,0.0,9.0,18.0,30.0,18.0,0.0,0.0,24.0,43.0,0.0,8.0,16.0,18.0,6.0,4.0,4.0,30.0,3.0,19.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,20.0,5.0,32.0,0.0,25.0,1.0,35.0,22.0,9.0,29.0,28.0,0.0,0.0,12.0,0.0,15.0,0.0,48.0,30.0,0.0,32.0,0.0,0.0,0.0,56.0,5.0,0.0,0.0,244.0,138.0,87.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,9.0,22.0,3.0,8.0,0.0,6.0,14.0,19.0,10.0,0.0,0.0,0.0,12.0,67.0,42.0,33.0,18.0,15.0,12.0,5.0,16.0,46.0,0.0,12.0,0.0,0.0,94.0,0.0,0.0,0.0,28.0,63.0,0.0,535.0,0.0,179.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,13.0,0.0,35.0,12.0,9.0,0.0,0.0,0.0,16.0,26.0,46.0,0.0,28.0,46.0,14.0,0.0,0.0,76.0,13.0,20.0,6.0,16.0,48.0,93.0,14.0,49.0,75.0,29.0,19.0,25.0,8.0,91.0,54.0,0.0,6.0,22.0,32.0,46.0,0.0,21.0,0.0,20.0,0.0,30.0,0.0,0.0,8.0,3.0,115.0,91.0,66.0,9.0,33.0,46.0,1.0,42.0,6.0,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,27.0,24.0,4.0,2.0,26.0,4.0,24.0,10.0,10.0,16.0,23.0,50.0,8.0,0.0,19.0,3.0,0.0,0.0,9.0,15.0,9.0,0.0,13.0,30.0,55.0,0.0,88.0,97.0,10.0,0.0,0.0,43.0,20.0,42.0,10.0,0.0,98.0,59.0,0.0,19.0,0.0,7.0,0.0,156.0,88.0,5.0,37.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,17.0,0.0,0.0,5.0,0.0,23.0,21.0,7.0,10.0,48.0,32.0,3.0,22.0,11.0,3.0,124.0,17.0,58.0,40.0,32.0,15.0,16.0,97.0,2.0,0.0,356.0,48.0,125.0,27.0,16.0,0.0,16.0,330.0,12.0,153.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2.0,6.0,38.0,73.0,3.0,4.0,17.0,19.0,0.0,3.0,18.0,3.0,36.0,22.0,0.0,0.0,0.0,19.0,7.0,16.0,18.0,12.0,5.0,12.0,24.0,0.0,14.0,38.0,30.0,67.0,0.0,94.0,206.0,8.0,97.0,31.0,150.0,10.0,138.0,19.0,144.0,57.0,162.0,85.0,0.0,72.0,54.0,189.0,0.0,93.0,152.0,3.0,6.0,2.0,14.0,0.0,10.0,0.0,19.0,0.0,18.0,1.0,10.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,5.0,0.0,32.0,0.0,28.0,4.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,16.0,16.0,13.0,12.0,0.0,10.0,13.0,,,,,,,
155,28.0,0.0,13.0,38.0,1.0,7.0,2.0,35.0,17.0,2.0,16.0,52.0,6.0,19.0,8.0,41.0,0.0,11.0,0.0,25.0,16.0,13.0,18.0,34.0,8.0,48.0,23.0,205.0,0.0,9.0,39.0,275.0,0.0,29.0,66.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2.0,1.0,42.0,0.0,15.0,16.0,17.0,1.0,6.0,14.0,9.0,0.0,0.0,0.0,5.0,9.0,15.0,6.0,4.0,1.0,49.0,32.0,0.0,16.0,0.0,0.0,8.0,7.0,2.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,3.0,16.0,0.0,17.0,1.0,0.0,34.0,1.0,23.0,19.0,35.0,60.0,22.0,20.0,0.0,7.0,0.0,278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,25.0,4.0,2.0,31.0,31.0,27.0,9.0,4.0,0.0,0.0,15.0,41.0,0.0,54.0,18.0,4.0,24.0,0.0,9.0,0.0,22.0,19.0,106.0,17.0,10.0,12.0,0.0,39.0,24.0,0.0,12.0,47.0,15.0,0.0,33.0,48.0,53.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,9.0,22.0,23.0,14.0,4.0,31.0,18.0,14.0,52.0,0.0,40.0,0.0,41.0,23.0,0.0,98.0,9.0,33.0,37.0,21.0,21.0,9.0,37.0,18.0,25.0,22.0,171.0,38.0,20.0,30.0,0.0,59.0,120.0,0.0,0.0,6.0,0.0,32.0,272.0,0.0,0.0,37.0,85.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,6.0,0.0,15.0,20.0,9.0,9.0,6.0,3.0,31.0,19.0,12.0,0.0,6.0,108.0,39.0,8.0,45.0,0.0,17.0,0.0,0.0,44.0,46.0,13.0,50.0,14.0,17.0,170.0,72.0,29.0,86.0,41.0,54.0,139.0,0.0,0.0,0.0,109.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,19.0,15.0,41.0,57.0,0.0,11.0,19.0,38.0,30.0,24.0,7.0,0.0,0.0,159.0,0.0,177.0,54.0,46.0,26.0,12.0,7.0,18.0,46.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,38.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,23.0,9.0,5.0,9.0,32.0,7.0,0.0,24.0,9.0,22.0,0.0,43.0,0.0,0.0,12.0,37.0,44.0,1.0,51.0,18.0,48.0,6.0,22.0,20.0,45.0,9.0,0.0,3.0,65.0,54.0,51.0,0.0,22.0,1.0,16.0,33.0,27.0,6.0,0.0,13.0,0.0,26.0,0.0,65.0,37.0,70.0,0.0,0.0,7.0,7.0,0.0,67.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,43.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,3.0,16.0,10.0,35.0,66.0,0.0,13.0,22.0,3.0,38.0,6.0,21.0,1.0,5.0,45.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,21.0,23.0,25.0,36.0,0.0,16.0,92.0,15.0,81.0,0.0,192.0,0.0,256.0,0.0,26.0,47.0,50.0,55.0,594.0,0.0,202.0,56.0,82.0,12.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,34.0,28.0,17.0,10.0,4.0,5.0,4.0,10.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,18.0,11.0,0.0,0.0,0.0,13.0,40.0,16.0,32.0,130.0,0.0,4.0,0.0,60.0,13.0,36.0,5.0,7.0,3.0,2.0,23.0,11.0,20.0,0.0,13.0,0.0,6.0,0.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,11.0,4.0,39.0,29.0,4.0,33.0,24.0,24.0,83.0,0.0,43.0,0.0,0.0,24.0,36.0,49.0,42.0,70.0,119.0,68.0,0.0,21.0,51.0,48.0,64.0,45.0,0.0,0.0,68.0,221.0,0.0,0.0,41.0,113.0,94.0,0.0,5.0,71.0,24.0,26.0,16.0,18.0,138.0,10.0,0.0,7.0,0.0,20.0,5.0,10.0,0.0,66.0,195.0,408.0,24.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,12.0,0.0,6.0,0.0,15.0,2.0,36.0,18.0,13.0,16.0,33.0,73.0,0.0,73.0,0.0,0.0,11.0,20.0,37.0,136.0,19.0,9.0,97.0,7.0,12.0,9.0,0.0,0.0,40.0,36.0,45.0,33.0,0.0,39.0,20.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,65.0,4.0,0.0,9.0,21.0,0.0,42.0,8.0,37.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,6.0,0.0,20.0,25.0,6.0,21.0,6.0,9.0,19.0,0.0,26.0,16.0,0.0,12.0,0.0,170.0,23.0,19.0,48.0,15.0,13.0,17.0,0.0,2.0,0.0,27.0,29.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,5.0,40.0,0.0,5.0,26.0,10.0,14.0,10.0,17.0,23.0,3.0,20.0,30.0,46.0,15.0,0.0,2.0,59.0,68.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,29.0,83.0,6.0,22.0,42.0,35.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,9.0,16.0,0.0,0.0,2.0,23.0,0.0,0.0,17.0,9.0,5.0,40.0,0.0,11.0,23.0,0.0,0.0,0.0,17.0,6.0,25.0,0.0,0.0,20.0,0.0,12.0,0.0,46.0,94.0,36.0,10.0,12.0,34.0,17.0,0.0,0.0,0.0,359.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1.0,0.0,7.0,11.0,7.0,39.0,28.0,15.0,11.0,3.0,42.0,0.0,57.0,16.0,0.0,41.0,28.0,0.0,61.0,25.0,38.0,9.0,71.0,1.0,67.0,15.0,58.0,12.0,33.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,9.0,2.0,2.0,11.0,1.0,6.0,21.0,15.0,5.0,4.0,16.0,0.0,38.0,17.0,13.0,6.0,86.0,0.0,36.0,3.0,15.0,0.0,29.0,4.0,16.0,61.0,0.0,53.0,55.0,27.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0.0,3.0,17.0,11.0,38.0,0.0,5.0,36.0,0.0,1.0,4.0,1.0,0.0,0.0,14.0,10.0,90.0,0.0,18.0,42.0,51.0,15.0,0.0,29.0,5.0,7.0,13.0,1.0,12.0,14.0,10.0,17.0,3.0,19.0,30.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,18.0,11.0,8.0,13.0,4.0,32.0,20.0,26.0,0.0,5.0,98.0,0.0,18.0,169.0,0.0,0.0,0.0,90.0,0.0,11.0,126.0,20.0,9.0,71.0,0.0,72.0,43.0,243.0,177.0,0.0,7.0,0.0,0.0,85.0,70.0,0.0,66.0,10.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
