,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
95,8.0,35.0,17.0,12.0,31.0,20.0,37.0,41.0,25.0,31.0,69.0,21.0,33.0,4.0,26.0,102.0,15.0,0.0,0.0,0.0,29.0,18.0,0.0,0.0,0.0,0.0,10.0,28.0,0.0,35.0,0.0,31.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,24.0,36.0,15.0,1.0,0.0,0.0,11.0,1.0,1.0,15.0,8.0,51.0,0.0,21.0,0.0,13.0,14.0,0.0,14.0,5.0,3.0,61.0,8.0,0.0,0.0,38.0,0.0,0.0,14.0,283.0,9.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,18.0,31.0,27.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,5.0,151.0,24.0,0.0,26.0,9.0,81.0,15.0,23.0,55.0,7.0,0.0,0.0,0.0,3.0,2.0,66.0,19.0,13.0,3.0,4.0,15.0,6.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,4.0,0.0,27.0,8.0,0.0,0.0,0.0,1.0,28.0,0.0,6.0,3.0,0.0,14.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.0,26.0,0.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,31.0,25.0,9.0,4.0,0.0,21.0,11.0,20.0,0.0,24.0,0.0,0.0,0.0,8.0,35.0,25.0,70.0,0.0,28.0,16.0,13.0,0.0,6.0,0.0,0.0,3.0,48.0,0.0,3.0,14.0,10.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,14.0,0.0,15.0,1.0,2.0,0.0,41.0,7.0,0.0,32.0,5.0,2.0,41.0,0.0,18.0,1.0,12.0,0.0,54.0,45.0,30.0,14.0,11.0,0.0,30.0,18.0,74.0,0.0,47.0,12.0,11.0,79.0,0.0,56.0,5.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,31.0,12.0,0.0,9.0,21.0,3.0,13.0,0.0,75.0,0.0,16.0,11.0,37.0,36.0,14.0,80.0,40.0,126.0,0.0,22.0,84.0,181.0,0.0,1.0,28.0,0.0,0.0,10.0,0.0,5.0,7.0,20.0,37.0,1.0,1.0,0.0,13.0,16.0,18.0,22.0,0.0,5.0,0.0,9.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,4.0,18.0,20.0,12.0,33.0,14.0,26.0,39.0,4.0,10.0,2.0,20.0,33.0,77.0,42.0,32.0,62.0,0.0,37.0,0.0,12.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,66.0,0.0,96.0,26.0,30.0,0.0,188.0,40.0,0.0,0.0,0.0,12.0,30.0,76.0,82.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,8.0,4.0,7.0,12.0,9.0,1.0,11.0,84.0,8.0,35.0,0.0,8.0,0.0,26.0,18.0,26.0,22.0,3.0,25.0,1.0,30.0,34.0,19.0,0.0,0.0,24.0,24.0,13.0,86.0,8.0,6.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,24.0,23.0,10.0,49.0,0.0,0.0,0.0,102.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,98.0,0.0,322.0,29.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,22.0,16.0,0.0,0.0,477.0,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,4.0,17.0,7.0,10.0,38.0,15.0,0.0,21.0,7.0,18.0,7.0,47.0,26.0,153.0,79.0,11.0,16.0,15.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,8.0,41.0,3.0,0.0,0.0,0.0,2.0,0.0,21.0,20.0,26.0,4.0,8.0,57.0,43.0,18.0,83.0,101.0,20.0,0.0,33.0,19.0,55.0,15.0,77.0,32.0,0.0,7.0,84.0,0.0,23.0,0.0,6.0,2.0,0.0,9.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,22.0,17.0,55.0,0.0,0.0,0.0,0.0,22.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,12.0,57.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,4.0,17.0,38.0,0.0,0.0,2.0,3.0,30.0,14.0,0.0,21.0,20.0,2.0,0.0,87.0,1.0,9.0,0.0,11.0,69.0,5.0,0.0,11.0,14.0,61.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,4.0,1.0,15.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,8.0,6.0,0.0,297.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,23.0,0.0,11.0,12.0,2.0,69.0,18.0,5.0,0.0,10.0,32.0,21.0,0.0,25.0,5.0,0.0,87.0,30.0,0.0,3.0,28.0,18.0,17.0,8.0,4.0,0.0,23.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,7.0,0.0,48.0,28.0,25.0,8.0,15.0,1.0,13.0,11.0,22.0,38.0,29.0,1.0,30.0,0.0,31.0,41.0,25.0,0.0,14.0,4.0,8.0,35.0,0.0,0.0,4.0,0.0,36.0,123.0,33.0,0.0,0.0,98.0,135.0,9.0,3.0,26.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,42.0,112.0,0.0,0.0,1000.0,0.0,23.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,15.0,73.0,11.0,6.0,14.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,13.0,0.0,5.0,23.0,20.0,9.0,3.0,1.0,18.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,3.0,9.0,0.0,151.0,0.0,6.0,0.0,1.0,13.0,67.0,19.0,16.0,35.0,0.0,44.0,70.0,0.0,80.0,13.0,0.0,12.0,0.0,0.0,0.0,3.0,28.0,0.0,133.0,25.0,0.0,28.0,0.0,0.0,337.0,164.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0.0,15.0,51.0,0.0,1.0,6.0,0.0,49.0,0.0,7.0,0.0,9.0,57.0,20.0,3.0,65.0,140.0,92.0,4.0,0.0,155.0,63.0,619.0,0.0,55.0,32.0,83.0,5.0,275.0,136.0,0.0,0.0,0.0,0.0,101.0,150.0,12.0,3.0,12.0,6.0,126.0,11.0,0.0,17.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,14.0,5.0,0.0,13.0,42.0,1.0,4.0,15.0,17.0,16.0,6.0,0.0,54.0,13.0,117.0,54.0,20.0,0.0,4.0,0.0,36.0,197.0,52.0,5.0,0.0,84.0,30.0,0.0,558.0,73.0,22.0,25.0,48.0,45.0,25.0,5.0,96.0,87.0,25.0,19.0,19.0,64.0,0.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,6.0,8.0,13.0,10.0,2.0,3.0,0.0,0.0,20.0,2.0,41.0,14.0,38.0,0.0,21.0,3.0,0.0,38.0,64.0,112.0,0.0,16.0,1.0,16.0,0.0,45.0,27.0,91.0,94.0,67.0,0.0,66.0,0.0,140.0,0.0,96.0,89.0,52.0,12.0,0.0,20.0,415.0,1000.0,0.0,0.0,63.0,30.0,130.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,6.0,15.0,18.0,2.0,14.0,7.0,29.0,20.0,71.0,3.0,11.0,11.0,14.0,10.0,31.0,26.0,27.0,10.0,36.0,31.0,0.0,112.0,211.0,134.0,101.0,511.0,34.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,10.0,43.0,34.0,24.0,0.0,2.0,0.0,30.0,32.0,8.0,1.0,3.0,8.0,12.0,28.0,5.0,13.0,12.0,38.0,25.0,14.0,43.0,26.0,23.0,0.0,18.0,45.0,71.0,53.0,21.0,57.0,50.0,0.0,131.0,0.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,14.0,15.0,14.0,40.0,10.0,54.0,23.0,0.0,0.0,135.0,61.0,0.0,2.0,80.0,39.0,44.0,0.0,31.0,0.0,81.0,3.0,68.0,22.0,3.0,458.0,0.0,69.0,0.0,82.0,0.0,169.0,51.0,8.0,9.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,15.0,10.0,23.0,15.0,0.0,45.0,0.0,38.0,31.0,13.0,5.0,21.0,0.0,12.0,18.0,10.0,32.0,14.0,0.0,33.0,0.0,25.0,1.0,35.0,7.0,0.0,24.0,0.0,12.0,172.0,35.0,4.0,23.0,0.0,2.0,0.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,48.0,0.0,15.0,7.0,0.0,9.0,24.0,12.0,29.0,33.0,84.0,25.0,32.0,0.0,14.0,88.0,28.0,6.0,11.0,170.0,134.0,2.0,97.0,4.0,32.0,36.0,28.0,0.0,0.0,41.0,0.0,0.0,52.0,12.0,0.0,0.0,9.0,0.0,21.0,1.0,7.0,4.0,0.0,2.0,2.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,13.0,87.0,7.0,17.0,0.0,12.0,11.0,38.0,15.0,0.0,9.0,11.0,1.0,0.0,8.0,13.0,27.0,57.0,23.0,17.0,5.0,17.0,7.0,29.0,0.0,32.0,0.0,12.0,3.0,36.0,15.0,0.0,0.0,16.0,16.0,2.0,4.0,105.0,106.0,3.0,27.0,37.0,3.0,9.0,0.0,125.0,9.0,24.0,101.0,18.0,7.0,0.0,0.0,1.0,5.0,10.0,15.0,8.0,0.0,0.0,0.0,10.0,0.0,8.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0.0,21.0,2.0,19.0,9.0,15.0,0.0,0.0,97.0,32.0,26.0,0.0,9.0,184.0,169.0,253.0,0.0,0.0,0.0,0.0,11.0,359.0,0.0,32.0,0.0,1.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,0.0,0.0,9.0,32.0,10.0,9.0,21.0,7.0,19.0,0.0,2.0,12.0,9.0,2.0,13.0,17.0,27.0,4.0,39.0,0.0,12.0,18.0,0.0,0.0,0.0,2.0,3.0,39.0,59.0,0.0,37.0,0.0,56.0,1.0,4.0,6.0,0.0,8.0,18.0,0.0,14.0,11.0,0.0,4.0,2.0,0.0,0.0,0.0,32.0,51.0,0.0,7.0,5.0,10.0,0.0,7.0,80.0,0.0,6.0,1.0,5.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,10.0,17.0,24.0,5.0,10.0,32.0,38.0,23.0,5.0,45.0,10.0,13.0,1.0,19.0,87.0,13.0,0.0,90.0,87.0,63.0,65.0,110.0,23.0,3.0,73.0,0.0,27.0,86.0,30.0,161.0,22.0,4.0,0.0,20.0,118.0,47.0,143.0,103.0,293.0,163.0,242.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2.0,17.0,5.0,0.0,24.0,10.0,4.0,5.0,32.0,8.0,14.0,29.0,5.0,0.0,1.0,5.0,0.0,17.0,0.0,19.0,0.0,0.0,22.0,0.0,0.0,19.0,9.0,9.0,5.0,0.0,0.0,0.0,5.0,3.0,7.0,21.0,0.0,33.0,5.0,1.0,0.0,1.0,7.0,16.0,0.0,504.0,44.0,9.0,35.0,0.0,272.0,0.0,21.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,18.0,20.0,0.0,0.0,65.0,17.0,38.0,21.0,100.0,14.0,0.0,0.0,39.0,6.0,47.0,15.0,32.0,0.0,0.0,2.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,9.0,26.0,12.0,3.0,10.0,13.0,7.0,29.0,10.0,25.0,1.0,16.0,37.0,17.0,33.0,0.0,45.0,104.0,36.0,6.0,16.0,178.0,7.0,86.0,64.0,0.0,0.0,31.0,35.0,21.0,12.0,257.0,225.0,166.0,0.0,120.0,0.0,0.0,0.0,14.0,32.0,68.0,11.0,0.0,0.0,105.0,26.0,42.0,47.0,47.0,107.0,11.0,22.0,15.0,40.0,230.0,8.0,191.0,86.0,0.0,0.0,172.0,0.0,0.0,361.0,73.0,33.0,133.0,510.0,7.0,672.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,5.0,9.0,13.0,1.0,49.0,0.0,16.0,0.0,6.0,21.0,8.0,14.0,1.0,0.0,22.0,14.0,27.0,1.0,7.0,0.0,39.0,7.0,50.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,39.0,0.0,7.0,22.0,0.0,8.0,15.0,14.0,10.0,118.0,24.0,0.0,0.0,20.0,0.0,53.0,17.0,125.0,0.0,35.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,26.0,11.0,18.0,48.0,24.0,0.0,2.0,3.0,0.0,26.0,21.0,9.0,0.0,19.0,7.0,31.0,24.0,12.0,16.0,0.0,3.0,8.0,4.0,10.0,0.0,6.0,0.0,0.0,48.0,20.0,0.0,0.0,144.0,0.0,61.0,84.0,134.0,1.0,0.0,56.0,7.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,15.0,19.0,8.0,21.0,37.0,0.0,5.0,0.0,13.0,23.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,110.0,60.0,391.0,75.0,114.0,11.0,14.0,31.0,20.0,79.0,45.0,0.0,27.0,16.0,18.0,10.0,20.0,8.0,5.0,0.0,86.0,85.0,35.0,176.0,0.0,313.0,464.0,401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,18.0,2.0,10.0,33.0,6.0,18.0,0.0,2.0,0.0,12.0,7.0,5.0,22.0,22.0,9.0,84.0,93.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,0.0,21.0,19.0,17.0,27.0,99.0,0.0,16.0,29.0,0.0,23.0,14.0,49.0,1.0,44.0,2.0,0.0,0.0,82.0,23.0,53.0,0.0,0.0,0.0,45.0,15.0,13.0,53.0,0.0,26.0,21.0,0.0,9.0,19.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,25.0,17.0,22.0,8.0,30.0,2.0,0.0,25.0,13.0,0.0,7.0,23.0,4.0,0.0,0.0,37.0,11.0,26.0,8.0,65.0,32.0,5.0,6.0,29.0,51.0,10.0,0.0,0.0,0.0,29.0,10.0,0.0,2.0,0.0,33.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,24.0,10.0,0.0,15.0,0.0,12.0,2.0,55.0,6.0,11.0,17.0,8.0,9.0,21.0,8.0,0.0,44.0,17.0,4.0,21.0,44.0,82.0,0.0,75.0,83.0,36.0,32.0,63.0,0.0,7.0,0.0,39.0,0.0,48.0,120.0,21.0,352.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,8.0,14.0,0.0,0.0,22.0,8.0,24.0,1.0,21.0,22.0,55.0,12.0,0.0,17.0,0.0,61.0,19.0,94.0,43.0,13.0,1.0,21.0,56.0,0.0,39.0,0.0,0.0,104.0,0.0,136.0,23.0,0.0,0.0,94.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,34.0,54.0,7.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,0.0,4.0,17.0,0.0,58.0,35.0,38.0,55.0,8.0,13.0,3.0,19.0,5.0,16.0,10.0,8.0,4.0,71.0,39.0,21.0,17.0,44.0,0.0,43.0,0.0,0.0,0.0,23.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,4.0,1.0,19.0,1.0,6.0,17.0,15.0,40.0,22.0,9.0,0.0,41.0,11.0,37.0,81.0,27.0,0.0,12.0,13.0,46.0,35.0,38.0,40.0,40.0,46.0,41.0,112.0,276.0,0.0,0.0,0.0,9.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,5.0,8.0,12.0,31.0,24.0,11.0,14.0,0.0,5.0,15.0,88.0,13.0,17.0,50.0,17.0,29.0,20.0,7.0,0.0,2.0,11.0,0.0,26.0,0.0,10.0,0.0,9.0,16.0,33.0,0.0,64.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,7.0,6.0,9.0,7.0,36.0,32.0,27.0,54.0,29.0,27.0,12.0,7.0,0.0,0.0,10.0,18.0,62.0,30.0,13.0,16.0,11.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,34.0,31.0,9.0,20.0,7.0,0.0,13.0,0.0,6.0,36.0,12.0,10.0,6.0,9.0,0.0,48.0,18.0,10.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,32.0,9.0,0.0,145.0,21.0,13.0,0.0,9.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0.0,19.0,17.0,10.0,33.0,19.0,16.0,0.0,31.0,13.0,18.0,24.0,21.0,18.0,5.0,20.0,31.0,15.0,0.0,0.0,44.0,0.0,13.0,22.0,37.0,0.0,14.0,15.0,31.0,17.0,18.0,44.0,45.0,59.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,84.0,17.0,40.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,27.0,0.0,2.0,1.0,25.0,69.0,11.0,1.0,3.0,0.0,55.0,0.0,4.0,0.0,8.0,0.0,26.0,0.0,46.0,75.0,153.0,10.0,26.0,16.0,0.0,127.0,40.0,266.0,0.0,12.0,0.0,8.0,8.0,60.0,0.0,0.0,78.0,6.0,15.0,6.0,0.0,0.0,21.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,17.0,64.0,29.0,1.0,30.0,35.0,10.0,10.0,0.0,68.0,18.0,0.0,89.0,0.0,43.0,0.0,29.0,160.0,6.0,0.0,73.0,21.0,0.0,10.0,0.0,0.0,19.0,6.0,19.0,0.0,0.0,71.0,21.0,131.0,16.0,37.0,127.0,96.0,35.0,24.0,14.0,8.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,4.0,10.0,3.0,15.0,3.0,8.0,36.0,0.0,26.0,2.0,0.0,5.0,27.0,14.0,0.0,22.0,0.0,1.0,38.0,15.0,22.0,4.0,14.0,4.0,0.0,38.0,0.0,74.0,0.0,43.0,0.0,24.0,13.0,21.0,35.0,55.0,0.0,0.0,0.0,7.0,0.0,125.0,180.0,83.0,21.0,11.0,0.0,0.0,0.0,82.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,5.0,23.0,9.0,30.0,22.0,18.0,36.0,21.0,66.0,9.0,42.0,3.0,0.0,20.0,0.0,51.0,37.0,100.0,80.0,0.0,0.0,66.0,0.0,48.0,2.0,28.0,42.0,57.0,0.0,15.0,128.0,4.0,11.0,3.0,9.0,7.0,31.0,20.0,0.0,56.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,19.0,73.0,33.0,2.0,17.0,7.0,26.0,58.0,0.0,25.0,29.0,7.0,33.0,7.0,0.0,104.0,24.0,39.0,0.0,0.0,365.0,36.0,0.0,17.0,18.0,0.0,0.0,81.0,0.0,2.0,180.0,0.0,0.0,196.0,78.0,6.0,286.0,83.0,280.0,145.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
