,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117
105,0.0,0.0,0.0,9.0,12.0,8.0,19.0,26.0,0.0,9.0,17.0,9.0,0.0,13.0,3.0,1.0,17.0,9.0,43.0,3.0,15.0,94.0,139.0,31.0,0.0,3.0,59.0,0.0,97.0,0.0,0.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,17.0,17.0,34.0,11.0,0.0,11.0,2.0,0.0,13.0,0.0,12.0,2.0,0.0,0.0,31.0,110.0,52.0,67.0,40.0,0.0,70.0,0.0,0.0,113.0,38.0,0.0,1.0,38.0,0.0,23.0,0.0,238.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,3.0,5.0,5.0,25.0,3.0,22.0,28.0,3.0,1.0,13.0,13.0,1.0,9.0,2.0,1.0,8.0,2.0,27.0,0.0,12.0,11.0,55.0,30.0,0.0,0.0,75.0,77.0,18.0,2.0,211.0,57.0,38.0,4.0,0.0,0.0,601.0,5.0,12.0,62.0,0.0,5.0,9.0,0.0,0.0,8.0,141.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2.0,32.0,0.0,5.0,2.0,71.0,19.0,23.0,4.0,9.0,147.0,20.0,27.0,21.0,0.0,29.0,22.0,17.0,11.0,0.0,0.0,17.0,1.0,48.0,0.0,15.0,32.0,13.0,101.0,0.0,0.0,201.0,0.0,40.0,168.0,4.0,1.0,7.0,31.0,0.0,0.0,12.0,29.0,15.0,36.0,0.0,0.0,16.0,19.0,41.0,0.0,4.0,75.0,7.0,8.0,0.0,0.0,579.0,5.0,1.0,0.0,28.0,0.0,0.0,0.0,42.0,479.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,18.0,12.0,4.0,48.0,31.0,40.0,5.0,0.0,75.0,41.0,17.0,47.0,98.0,30.0,25.0,12.0,22.0,15.0,15.0,56.0,10.0,11.0,6.0,7.0,13.0,19.0,3.0,21.0,77.0,2.0,20.0,13.0,56.0,0.0,0.0,10.0,152.0,3.0,0.0,0.0,0.0,9.0,0.0,221.0,5.0,0.0,114.0,0.0,16.0,5.0,0.0,0.0,20.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,30.0,14.0,2.0,0.0,8.0,6.0,16.0,12.0,23.0,0.0,0.0,24.0,38.0,5.0,106.0,0.0,362.0,34.0,92.0,160.0,47.0,0.0,338.0,398.0,42.0,0.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1.0,0.0,25.0,10.0,20.0,7.0,6.0,7.0,41.0,12.0,0.0,21.0,12.0,34.0,91.0,145.0,27.0,44.0,16.0,20.0,100.0,63.0,27.0,26.0,47.0,19.0,97.0,14.0,192.0,147.0,0.0,11.0,33.0,216.0,330.0,55.0,0.0,10.0,84.0,81.0,112.0,69.0,67.0,86.0,105.0,0.0,108.0,28.0,68.0,10.0,356.0,10.0,86.0,72.0,305.0,81.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0.0,1.0,17.0,4.0,67.0,0.0,61.0,0.0,5.0,10.0,0.0,19.0,9.0,76.0,19.0,6.0,0.0,0.0,1.0,18.0,0.0,52.0,84.0,0.0,47.0,0.0,23.0,0.0,40.0,2.0,0.0,0.0,146.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,11.0,0.0,2.0,14.0,19.0,24.0,0.0,25.0,0.0,8.0,76.0,3.0,55.0,54.0,57.0,240.0,0.0,65.0,0.0,24.0,0.0,47.0,895.0,0.0,55.0,32.0,16.0,83.0,0.0,245.0,0.0,66.0,52.0,10.0,0.0,117.0,132.0,53.0,131.0,130.0,64.0,30.0,7.0,0.0,194.0,92.0,39.0,36.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,13.0,0.0,20.0,21.0,32.0,45.0,6.0,0.0,7.0,36.0,46.0,1.0,6.0,7.0,12.0,13.0,18.0,0.0,0.0,1.0,22.0,30.0,187.0,96.0,0.0,119.0,20.0,0.0,0.0,246.0,32.0,191.0,136.0,7.0,9.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,10.0,30.0,1.0,20.0,0.0,29.0,52.0,14.0,10.0,30.0,1.0,10.0,24.0,39.0,5.0,40.0,89.0,37.0,25.0,0.0,17.0,12.0,109.0,290.0,28.0,70.0,129.0,23.0,0.0,30.0,643.0,227.0,45.0,0.0,113.0,127.0,76.0,24.0,167.0,18.0,28.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,88.0,161.0,0.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,8.0,10.0,14.0,25.0,0.0,25.0,0.0,21.0,3.0,46.0,0.0,7.0,0.0,5.0,4.0,18.0,8.0,13.0,14.0,19.0,9.0,43.0,10.0,27.0,345.0,438.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1.0,0.0,14.0,0.0,22.0,21.0,29.0,57.0,78.0,19.0,28.0,43.0,17.0,2.0,25.0,52.0,19.0,30.0,20.0,39.0,98.0,47.0,0.0,26.0,20.0,0.0,0.0,66.0,91.0,0.0,1.0,15.0,0.0,161.0,735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1.0,12.0,10.0,12.0,5.0,28.0,6.0,11.0,82.0,27.0,189.0,96.0,0.0,2.0,0.0,15.0,248.0,17.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,304.0,61.0,0.0,9.0,36.0,42.0,57.0,20.0,77.0,133.0,16.0,0.0,68.0,149.0,115.0,83.0,0.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,17.0,11.0,0.0,22.0,7.0,37.0,20.0,10.0,20.0,13.0,20.0,11.0,51.0,19.0,36.0,0.0,6.0,23.0,55.0,84.0,4.0,0.0,34.0,9.0,40.0,8.0,6.0,86.0,6.0,0.0,1.0,6.0,9.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,21.0,7.0,29.0,21.0,22.0,4.0,5.0,10.0,61.0,82.0,47.0,14.0,22.0,25.0,7.0,10.0,9.0,20.0,12.0,0.0,0.0,0.0,26.0,13.0,7.0,0.0,59.0,32.0,101.0,154.0,74.0,17.0,0.0,81.0,74.0,104.0,0.0,27.0,28.0,173.0,70.0,0.0,0.0,110.0,27.0,0.0,427.0,87.0,275.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,11.0,18.0,0.0,12.0,26.0,1.0,33.0,0.0,52.0,22.0,0.0,22.0,0.0,0.0,0.0,15.0,5.0,9.0,6.0,12.0,12.0,7.0,0.0,0.0,16.0,2.0,10.0,16.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,0.0,31.0,2.0,16.0,10.0,0.0,26.0,1.0,8.0,0.0,0.0,8.0,0.0,25.0,40.0,16.0,2.0,53.0,56.0,67.0,80.0,13.0,36.0,8.0,5.0,55.0,12.0,59.0,0.0,52.0,3.0,0.0,0.0,252.0,0.0,55.0,7.0,0.0,0.0,37.0,9.0,0.0,26.0,13.0,90.0,12.0,0.0,13.0,16.0,0.0,0.0,16.0,27.0,11.0,0.0,0.0,115.0,19.0,0.0,10.0,2.0,654.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,11.0,9.0,8.0,4.0,5.0,19.0,16.0,0.0,22.0,30.0,9.0,0.0,17.0,4.0,16.0,31.0,47.0,19.0,99.0,122.0,0.0,32.0,0.0,73.0,59.0,0.0,0.0,6.0,6.0,36.0,44.0,65.0,142.0,0.0,0.0,243.0,31.0,294.0,39.0,55.0,114.0,34.0,22.0,86.0,172.0,77.0,0.0,143.0,416.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,10.0,28.0,27.0,5.0,49.0,7.0,0.0,24.0,22.0,3.0,32.0,47.0,10.0,27.0,11.0,24.0,8.0,0.0,6.0,11.0,7.0,37.0,66.0,96.0,26.0,0.0,191.0,218.0,26.0,333.0,547.0,589.0,14.0,89.0,171.0,9.0,23.0,246.0,57.0,30.0,77.0,80.0,0.0,51.0,0.0,0.0,50.0,0.0,11.0,73.0,89.0,124.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,54.0,1.0,16.0,11.0,12.0,0.0,0.0,7.0,19.0,26.0,0.0,40.0,83.0,3.0,51.0,0.0,0.0,84.0,50.0,36.0,28.0,1.0,8.0,20.0,63.0,15.0,12.0,0.0,65.0,14.0,5.0,31.0,54.0,30.0,65.0,0.0,53.0,0.0,2.0,25.0,60.0,6.0,21.0,56.0,0.0,1.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,42.0,0.0,358.0,7.0,13.0,29.0,0.0,6.0,3.0,0.0,3.0,0.0,3.0,10.0,782.0,0.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,16.0,4.0,32.0,26.0,8.0,31.0,69.0,66.0,1.0,10.0,39.0,53.0,70.0,67.0,18.0,0.0,21.0,42.0,49.0,86.0,3.0,0.0,15.0,0.0,225.0,189.0,0.0,0.0,23.0,0.0,51.0,33.0,23.0,92.0,81.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,12.0,34.0,23.0,6.0,17.0,7.0,2.0,0.0,12.0,46.0,27.0,21.0,11.0,20.0,39.0,38.0,22.0,17.0,18.0,30.0,0.0,16.0,1.0,4.0,1.0,0.0,0.0,16.0,22.0,0.0,15.0,100.0,28.0,117.0,173.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,0.0,0.0,2.0,10.0,0.0,2.0,7.0,12.0,24.0,71.0,10.0,108.0,42.0,0.0,0.0,0.0,136.0,215.0,0.0,43.0,252.0,199.0,306.0,76.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,18.0,20.0,0.0,14.0,75.0,16.0,6.0,42.0,39.0,7.0,11.0,9.0,20.0,31.0,151.0,111.0,28.0,28.0,34.0,850.0,11.0,11.0,85.0,253.0,192.0,293.0,8.0,404.0,65.0,0.0,8.0,0.0,0.0,57.0,11.0,0.0,46.0,83.0,36.0,305.0,128.0,0.0,0.0,203.0,20.0,95.0,49.0,173.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,18.0,6.0,17.0,8.0,0.0,11.0,11.0,27.0,51.0,0.0,13.0,13.0,16.0,17.0,9.0,41.0,55.0,55.0,31.0,28.0,90.0,4.0,67.0,37.0,19.0,0.0,35.0,69.0,71.0,22.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,23.0,3.0,11.0,9.0,0.0,3.0,9.0,33.0,0.0,0.0,26.0,28.0,26.0,0.0,19.0,18.0,5.0,6.0,43.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,57.0,17.0,27.0,0.0,23.0,30.0,6.0,1.0,16.0,9.0,9.0,32.0,60.0,22.0,0.0,0.0,0.0,17.0,14.0,33.0,5.0,39.0,16.0,2.0,20.0,33.0,71.0,0.0,5.0,3.0,271.0,0.0,45.0,0.0,0.0,0.0,14.0,34.0,50.0,14.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,27.0,4.0,9.0,20.0,9.0,33.0,13.0,81.0,1.0,24.0,0.0,29.0,139.0,46.0,0.0,17.0,58.0,1.0,25.0,19.0,83.0,10.0,82.0,55.0,0.0,0.0,77.0,10.0,42.0,0.0,0.0,0.0,0.0,167.0,175.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,5.0,19.0,0.0,14.0,0.0,4.0,31.0,3.0,14.0,6.0,12.0,0.0,2.0,0.0,14.0,20.0,15.0,22.0,11.0,8.0,154.0,10.0,0.0,0.0,37.0,0.0,45.0,0.0,2.0,92.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,2.0,41.0,6.0,14.0,7.0,23.0,14.0,54.0,45.0,52.0,0.0,19.0,0.0,19.0,20.0,0.0,44.0,13.0,8.0,33.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,40.0,36.0,4.0,20.0,12.0,5.0,6.0,32.0,0.0,0.0,3.0,3.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,97.0,68.0,151.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,10.0,20.0,10.0,0.0,60.0,7.0,2.0,2.0,21.0,1.0,12.0,0.0,0.0,4.0,0.0,63.0,0.0,19.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,1.0,10.0,12.0,19.0,0.0,40.0,0.0,0.0,12.0,16.0,9.0,61.0,65.0,39.0,17.0,48.0,31.0,82.0,0.0,37.0,0.0,22.0,25.0,50.0,0.0,7.0,17.0,0.0,0.0,9.0,0.0,111.0,0.0,0.0,67.0,91.0,27.0,15.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,193.0,127.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,22.0,1.0,20.0,0.0,8.0,9.0,19.0,13.0,16.0,0.0,7.0,26.0,20.0,0.0,0.0,13.0,57.0,110.0,100.0,12.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,10.0,13.0,12.0,0.0,29.0,16.0,0.0,19.0,0.0,16.0,29.0,0.0,0.0,0.0,6.0,0.0,52.0,84.0,4.0,31.0,0.0,19.0,271.0,87.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,22.0,59.0,25.0,0.0,2.0,0.0,21.0,16.0,8.0,10.0,0.0,8.0,0.0,18.0,6.0,0.0,0.0,0.0,1.0,0.0,40.0,17.0,42.0,0.0,1.0,0.0,24.0,25.0,0.0,11.0,0.0,46.0,25.0,7.0,21.0,11.0,3.0,47.0,12.0,81.0,123.0,0.0,0.0,42.0,27.0,22.0,0.0,27.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,5.0,9.0,29.0,9.0,4.0,12.0,4.0,0.0,83.0,39.0,35.0,0.0,3.0,0.0,23.0,34.0,29.0,14.0,0.0,27.0,67.0,0.0,41.0,0.0,12.0,34.0,13.0,48.0,0.0,24.0,32.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,8.0,14.0,17.0,0.0,16.0,16.0,13.0,1.0,44.0,0.0,7.0,35.0,17.0,5.0,8.0,13.0,16.0,17.0,43.0,19.0,0.0,4.0,44.0,4.0,33.0,12.0,0.0,8.0,46.0,87.0,44.0,42.0,84.0,0.0,0.0,0.0,6.0,267.0,0.0,0.0,25.0,7.0,3.0,1.0,32.0,0.0,0.0,7.0,0.0,44.0,17.0,24.0,21.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,31.0,44.0,26.0,4.0,0.0,26.0,14.0,13.0,13.0,13.0,0.0,0.0,42.0,60.0,76.0,0.0,42.0,35.0,12.0,4.0,127.0,4.0,5.0,14.0,9.0,4.0,65.0,39.0,236.0,57.0,13.0,0.0,13.0,7.0,2.0,20.0,79.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,39.0,12.0,4.0,11.0,13.0,7.0,12.0,6.0,13.0,0.0,13.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,11.0,4.0,34.0,11.0,0.0,9.0,0.0,17.0,11.0,0.0,3.0,0.0,19.0,6.0,0.0,1.0,0.0,1.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,8.0,10.0,1.0,1.0,25.0,10.0,21.0,15.0,6.0,68.0,55.0,4.0,0.0,37.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,5.0,4.0,4.0,3.0,16.0,23.0,23.0,7.0,13.0,15.0,11.0,29.0,28.0,40.0,0.0,0.0,34.0,6.0,15.0,74.0,33.0,0.0,12.0,0.0,0.0,21.0,18.0,26.0,36.0,43.0,28.0,0.0,8.0,72.0,8.0,4.0,56.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,16.0,27.0,10.0,9.0,8.0,12.0,19.0,9.0,0.0,19.0,2.0,34.0,20.0,13.0,16.0,0.0,45.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0.0,2.0,15.0,0.0,30.0,13.0,0.0,0.0,4.0,33.0,19.0,18.0,3.0,29.0,0.0,19.0,0.0,9.0,17.0,48.0,16.0,26.0,39.0,0.0,24.0,147.0,24.0,0.0,0.0,13.0,0.0,28.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
