,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
116,76.0,21.0,2.0,0.0,11.0,16.0,23.0,26.0,0.0,45.0,44.0,33.0,0.0,55.0,59.0,64.0,0.0,68.0,1.0,26.0,0.0,0.0,80.0,0.0,0.0,14.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,13.0,14.0,0.0,82.0,0.0,17.0,120.0,330.0,5.0,146.0,91.0,1.0,10.0,50.0,42.0,84.0,44.0,0.0,125.0,48.0,84.0,45.0,52.0,3.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,27.0,6.0,1.0,11.0,39.0,41.0,3.0,3.0,13.0,27.0,30.0,1.0,0.0,67.0,15.0,12.0,6.0,144.0,0.0,0.0,108.0,0.0,25.0,74.0,15.0,0.0,25.0,24.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,27.0,8.0,56.0,7.0,33.0,9.0,40.0,4.0,19.0,0.0,67.0,41.0,49.0,69.0,17.0,24.0,0.0,0.0,4.0,0.0,0.0,7.0,25.0,58.0,76.0,0.0,7.0,2.0,11.0,0.0,15.0,53.0,14.0,3.0,0.0,0.0,13.0,14.0,0.0,14.0,107.0,111.0,0.0,91.0,5.0,45.0,132.0,0.0,234.0,0.0,172.0,26.0,0.0,18.0,52.0,8.0,13.0,0.0,142.0,0.0,4.0,0.0,0.0,17.0,5.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,15.0,22.0,18.0,25.0,8.0,10.0,25.0,15.0,5.0,4.0,63.0,12.0,7.0,58.0,23.0,14.0,0.0,3.0,26.0,103.0,0.0,106.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,18.0,24.0,25.0,0.0,20.0,6.0,4.0,1.0,11.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0.0,0.0,4.0,6.0,14.0,68.0,18.0,4.0,0.0,0.0,12.0,14.0,4.0,7.0,0.0,1.0,16.0,6.0,15.0,10.0,14.0,50.0,49.0,12.0,56.0,19.0,22.0,34.0,64.0,0.0,23.0,14.0,4.0,19.0,11.0,18.0,9.0,0.0,7.0,0.0,0.0,12.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,11.0,20.0,8.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,16.0,24.0,8.0,0.0,18.0,9.0,0.0,35.0,11.0,0.0,11.0,17.0,3.0,62.0,0.0,0.0,20.0,10.0,23.0,0.0,0.0,12.0,73.0,0.0,53.0,0.0,60.0,0.0,2.0,0.0,95.0,5.0,62.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,26.0,14.0,24.0,29.0,24.0,19.0,14.0,25.0,51.0,0.0,19.0,0.0,11.0,46.0,6.0,133.0,95.0,62.0,14.0,43.0,0.0,51.0,1.0,11.0,0.0,13.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,0.0,8.0,0.0,19.0,41.0,3.0,13.0,0.0,0.0,18.0,10.0,32.0,3.0,40.0,16.0,44.0,0.0,0.0,127.0,142.0,58.0,17.0,20.0,23.0,0.0,45.0,46.0,0.0,0.0,118.0,73.0,0.0,179.0,0.0,99.0,0.0,18.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,28.0,10.0,18.0,10.0,7.0,5.0,17.0,2.0,31.0,66.0,32.0,164.0,22.0,49.0,16.0,29.0,22.0,90.0,19.0,0.0,22.0,0.0,44.0,60.0,0.0,20.0,23.0,14.0,23.0,0.0,0.0,3.0,601.0,9.0,30.0,0.0,125.0,100.0,202.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,36.0,4.0,57.0,10.0,29.0,16.0,28.0,31.0,1.0,4.0,24.0,8.0,18.0,21.0,34.0,53.0,0.0,0.0,19.0,309.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,0.0,11.0,14.0,0.0,37.0,5.0,1.0,23.0,12.0,0.0,108.0,4.0,15.0,107.0,39.0,0.0,16.0,20.0,10.0,24.0,15.0,23.0,36.0,37.0,37.0,0.0,2.0,2.0,54.0,37.0,33.0,0.0,38.0,0.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,0.0,29.0,7.0,37.0,42.0,28.0,110.0,6.0,23.0,13.0,49.0,0.0,1.0,91.0,92.0,52.0,8.0,56.0,4.0,0.0,66.0,590.0,5.0,33.0,34.0,17.0,8.0,9.0,22.0,201.0,35.0,32.0,59.0,67.0,362.0,413.0,226.0,273.0,651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,7.0,5.0,15.0,15.0,11.0,3.0,29.0,31.0,31.0,16.0,36.0,37.0,46.0,24.0,23.0,25.0,0.0,12.0,37.0,6.0,1.0,2.0,15.0,2.0,0.0,0.0,19.0,59.0,168.0,9.0,26.0,22.0,0.0,35.0,65.0,18.0,0.0,89.0,39.0,56.0,0.0,0.0,0.0,192.0,49.0,140.0,352.0,8.0,140.0,49.0,59.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
130,20.0,53.0,0.0,17.0,19.0,26.0,17.0,26.0,48.0,6.0,11.0,25.0,22.0,13.0,38.0,0.0,16.0,31.0,54.0,30.0,46.0,28.0,12.0,104.0,13.0,146.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,23.0,14.0,15.0,0.0,17.0,30.0,22.0,0.0,9.0,3.0,65.0,41.0,4.0,0.0,156.0,0.0,0.0,29.0,28.0,39.0,0.0,8.0,90.0,0.0,5.0,12.0,69.0,1.0,0.0,31.0,14.0,0.0,18.0,137.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,5.0,20.0,13.0,34.0,20.0,0.0,45.0,11.0,42.0,13.0,29.0,0.0,49.0,16.0,0.0,8.0,14.0,16.0,0.0,14.0,36.0,108.0,0.0,88.0,12.0,24.0,8.0,0.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,14.0,7.0,9.0,8.0,19.0,10.0,76.0,14.0,18.0,7.0,62.0,0.0,10.0,26.0,22.0,9.0,7.0,14.0,8.0,63.0,0.0,3.0,0.0,6.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,7.0,0.0,16.0,31.0,27.0,23.0,21.0,16.0,71.0,53.0,4.0,14.0,0.0,10.0,49.0,115.0,0.0,11.0,96.0,30.0,0.0,3.0,15.0,23.0,28.0,102.0,99.0,0.0,0.0,0.0,14.0,396.0,5.0,0.0,63.0,43.0,14.0,0.0,0.0,0.0,0.0,25.0,41.0,17.0,0.0,150.0,0.0,0.0,298.0,50.0,76.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,11.0,15.0,0.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0.0,15.0,28.0,32.0,10.0,59.0,12.0,61.0,121.0,15.0,7.0,0.0,80.0,31.0,9.0,33.0,35.0,12.0,1.0,0.0,37.0,12.0,69.0,36.0,0.0,12.0,35.0,0.0,0.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,7.0,25.0,27.0,4.0,40.0,5.0,6.0,38.0,41.0,0.0,5.0,84.0,11.0,1.0,0.0,11.0,0.0,0.0,0.0,9.0,0.0,9.0,44.0,20.0,15.0,93.0,0.0,0.0,175.0,57.0,48.0,78.0,22.0,0.0,0.0,0.0,329.0,225.0,119.0,14.0,93.0,0.0,21.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,26.0,16.0,7.0,6.0,0.0,12.0,47.0,0.0,71.0,13.0,7.0,19.0,17.0,5.0,15.0,37.0,24.0,22.0,68.0,0.0,0.0,37.0,0.0,20.0,0.0,51.0,13.0,18.0,56.0,0.0,0.0,11.0,40.0,0.0,15.0,22.0,0.0,16.0,7.0,37.0,7.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,5.0,23.0,16.0,20.0,8.0,88.0,14.0,33.0,8.0,31.0,51.0,8.0,2.0,0.0,23.0,0.0,38.0,33.0,80.0,102.0,0.0,24.0,0.0,1.0,45.0,91.0,84.0,0.0,28.0,131.0,117.0,19.0,99.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,18.0,0.0,2.0,14.0,10.0,21.0,48.0,0.0,23.0,11.0,2.0,0.0,81.0,4.0,0.0,53.0,1.0,10.0,0.0,336.0,13.0,0.0,61.0,26.0,0.0,42.0,0.0,9.0,0.0,20.0,0.0,27.0,0.0,7.0,108.0,0.0,0.0,58.0,128.0,0.0,0.0,53.0,186.0,29.0,33.0,0.0,3.0,30.0,281.0,0.0,0.0,101.0,0.0,0.0,57.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,27.0,16.0,11.0,0.0,14.0,27.0,41.0,7.0,3.0,0.0,17.0,6.0,23.0,8.0,24.0,3.0,129.0,100.0,16.0,19.0,49.0,0.0,92.0,0.0,94.0,18.0,19.0,11.0,3.0,10.0,8.0,0.0,1.0,0.0,30.0,16.0,2.0,0.0,0.0,4.0,40.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,35.0,0.0,4.0,31.0,31.0,8.0,38.0,6.0,29.0,3.0,0.0,43.0,23.0,1.0,71.0,0.0,4.0,23.0,132.0,6.0,0.0,40.0,0.0,0.0,158.0,30.0,62.0,552.0,195.0,38.0,7.0,31.0,72.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,25.0,21.0,0.0,18.0,6.0,0.0,0.0,29.0,26.0,0.0,6.0,210.0,11.0,8.0,34.0,13.0,15.0,2.0,12.0,18.0,9.0,79.0,30.0,7.0,39.0,0.0,16.0,97.0,0.0,38.0,41.0,8.0,0.0,137.0,137.0,44.0,620.0,28.0,0.0,7.0,47.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,3.0,7.0,51.0,28.0,5.0,0.0,70.0,27.0,0.0,36.0,13.0,15.0,0.0,8.0,13.0,50.0,8.0,19.0,28.0,11.0,4.0,23.0,182.0,23.0,53.0,37.0,32.0,111.0,0.0,49.0,35.0,32.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,5.0,14.0,2.0,0.0,12.0,28.0,18.0,0.0,31.0,31.0,1.0,135.0,51.0,1.0,11.0,0.0,76.0,55.0,22.0,107.0,57.0,48.0,59.0,0.0,13.0,58.0,0.0,29.0,99.0,27.0,53.0,75.0,16.0,231.0,168.0,0.0,24.0,468.0,23.0,10.0,17.0,0.0,0.0,0.0,77.0,0.0,4.0,10.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
145,5.0,17.0,0.0,5.0,10.0,8.0,20.0,12.0,5.0,18.0,20.0,5.0,36.0,7.0,2.0,0.0,54.0,55.0,14.0,29.0,0.0,55.0,8.0,16.0,50.0,0.0,111.0,52.0,58.0,0.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,18.0,6.0,20.0,0.0,11.0,7.0,17.0,12.0,16.0,22.0,74.0,49.0,0.0,151.0,0.0,9.0,13.0,7.0,11.0,10.0,34.0,0.0,0.0,13.0,5.0,22.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0,36.0,3.0,0.0,10.0,227.0,18.0,62.0,44.0,11.0,0.0,3.0,9.0,18.0,40.0,22.0,102.0,23.0,22.0,41.0,0.0,45.0,6.0,59.0,23.0,16.0,0.0,0.0,0.0,60.0,103.0,15.0,10.0,0.0,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,14.0,5.0,0.0,0.0,12.0,10.0,54.0,17.0,4.0,9.0,0.0,57.0,0.0,89.0,56.0,68.0,6.0,102.0,19.0,0.0,3.0,0.0,11.0,138.0,0.0,0.0,14.0,18.0,26.0,8.0,26.0,0.0,18.0,0.0,0.0,0.0,0.0,233.0,39.0,2.0,0.0,0.0,23.0,2.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,9.0,8.0,0.0,12.0,15.0,1.0,0.0,10.0,7.0,0.0,0.0,18.0,31.0,0.0,14.0,17.0,27.0,0.0,58.0,38.0,5.0,8.0,59.0,62.0,8.0,0.0,46.0,23.0,2.0,0.0,6.0,0.0,0.0,2.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,23.0,32.0,17.0,10.0,0.0,6.0,0.0,8.0,14.0,20.0,40.0,0.0,0.0,8.0,0.0,18.0,0.0,0.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,40.0,34.0,24.0,15.0,3.0,20.0,48.0,19.0,30.0,7.0,117.0,34.0,6.0,5.0,0.0,57.0,3.0,82.0,72.0,31.0,25.0,104.0,54.0,0.0,0.0,21.0,29.0,32.0,220.0,438.0,0.0,10.0,18.0,19.0,0.0,26.0,0.0,28.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,88.0,0.0,0.0,2.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,5.0,0.0,0.0,18.0,7.0,24.0,31.0,24.0,8.0,37.0,45.0,12.0,21.0,13.0,15.0,0.0,20.0,15.0,0.0,0.0,5.0,114.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,13.0,19.0,0.0,34.0,0.0,0.0,3.0,0.0,24.0,17.0,0.0,42.0,1.0,60.0,45.0,0.0,20.0,41.0,2.0,8.0,9.0,41.0,10.0,0.0,24.0,2.0,18.0,0.0,1.0,4.0,69.0,152.0,264.0,0.0,31.0,53.0,4.0,105.0,0.0,108.0,12.0,40.0,0.0,164.0,30.0,51.0,38.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,3.0,32.0,11.0,0.0,8.0,5.0,18.0,4.0,36.0,1.0,26.0,17.0,14.0,0.0,1.0,0.0,0.0,76.0,28.0,77.0,0.0,6.0,13.0,20.0,0.0,33.0,1.0,21.0,0.0,5.0,33.0,67.0,1.0,80.0,5.0,32.0,66.0,24.0,0.0,12.0,16.0,8.0,12.0,18.0,0.0,0.0,131.0,0.0,88.0,35.0,18.0,17.0,0.0,50.0,0.0,0.0,9.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,10.0,13.0,48.0,1.0,0.0,6.0,48.0,0.0,1.0,10.0,7.0,0.0,46.0,17.0,7.0,0.0,28.0,0.0,9.0,155.0,26.0,58.0,48.0,91.0,44.0,16.0,0.0,7.0,35.0,96.0,117.0,9.0,6.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,11.0,15.0,7.0,1.0,30.0,3.0,0.0,10.0,6.0,0.0,2.0,0.0,76.0,54.0,224.0,9.0,202.0,14.0,34.0,11.0,0.0,138.0,0.0,0.0,4.0,12.0,57.0,63.0,600.0,0.0,275.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,23.0,0.0,0.0,0.0,33.0,12.0,28.0,7.0,24.0,7.0,12.0,75.0,0.0,7.0,17.0,30.0,1.0,0.0,26.0,16.0,79.0,18.0,46.0,49.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,10.0,136.0,29.0,14.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,3.0,19.0,16.0,19.0,18.0,11.0,0.0,3.0,5.0,19.0,23.0,12.0,8.0,23.0,101.0,10.0,0.0,13.0,60.0,0.0,0.0,28.0,33.0,14.0,5.0,7.0,1.0,0.0,47.0,46.0,33.0,30.0,0.0,0.0,0.0,16.0,0.0,0.0,12.0,0.0,0.0,0.0,35.0,117.0,0.0,26.0,49.0,0.0,9.0,0.0,0.0,30.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,22.0,2.0,19.0,1.0,19.0,9.0,5.0,21.0,49.0,10.0,0.0,21.0,0.0,28.0,0.0,0.0,0.0,7.0,0.0,35.0,129.0,2.0,10.0,25.0,2.0,36.0,0.0,0.0,0.0,0.0,29.0,0.0,23.0,12.0,5.0,0.0,14.0,0.0,55.0,364.0,55.0,0.0,87.0,0.0,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,11.0,13.0,4.0,6.0,16.0,11.0,15.0,6.0,46.0,101.0,4.0,46.0,40.0,0.0,19.0,82.0,20.0,0.0,0.0,34.0,22.0,67.0,34.0,0.0,0.0,0.0,35.0,0.0,85.0,4.0,0.0,24.0,0.0,63.0,0.0,4.0,89.0,0.0,0.0,64.0,0.0,0.0,0.0,725.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,17.0,0.0,22.0,0.0,0.0,0.0,27.0,34.0,18.0,14.0,7.0,3.0,13.0,18.0,0.0,30.0,21.0,0.0,21.0,6.0,74.0,20.0,10.0,20.0,49.0,3.0,0.0,51.0,46.0,8.0,50.0,38.0,27.0,8.0,9.0,84.0,1.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,24.0,0.0,0.0,10.0,31.0,13.0,61.0,0.0,20.0,14.0,22.0,17.0,40.0,136.0,53.0,107.0,179.0,11.0,18.0,47.0,0.0,59.0,195.0,0.0,207.0,72.0,150.0,84.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,31.0,32.0,27.0,21.0,17.0,0.0,24.0,19.0,47.0,2.0,0.0,0.0,3.0,49.0,27.0,0.0,0.0,0.0,25.0,24.0,24.0,135.0,89.0,81.0,24.0,12.0,96.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,13.0,29.0,11.0,7.0,26.0,43.0,66.0,87.0,34.0,0.0,104.0,30.0,0.0,0.0,0.0,99.0,50.0,2.0,15.0,31.0,6.0,31.0,37.0,18.0,41.0,202.0,196.0,196.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,13.0,11.0,19.0,61.0,12.0,47.0,25.0,75.0,36.0,36.0,31.0,61.0,52.0,11.0,0.0,0.0,144.0,0.0,36.0,0.0,14.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,7.0,22.0,13.0,17.0,16.0,19.0,17.0,16.0,3.0,26.0,32.0,4.0,17.0,3.0,12.0,56.0,0.0,0.0,11.0,0.0,0.0,53.0,36.0,22.0,5.0,176.0,14.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0.0,18.0,33.0,0.0,3.0,27.0,19.0,24.0,12.0,20.0,38.0,64.0,29.0,39.0,7.0,15.0,20.0,21.0,58.0,90.0,0.0,27.0,0.0,0.0,65.0,46.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,8.0,1.0,21.0,36.0,94.0,35.0,104.0,6.0,15.0,0.0,0.0,27.0,0.0,0.0,0.0,3.0,0.0,0.0,236.0,12.0,0.0,180.0,0.0,31.0,13.0,18.0,0.0,0.0,0.0,0.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,16.0,9.0,20.0,15.0,37.0,12.0,13.0,25.0,3.0,44.0,9.0,0.0,86.0,48.0,32.0,17.0,12.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,13.0,10.0,20.0,7.0,0.0,21.0,16.0,10.0,0.0,4.0,45.0,13.0,50.0,50.0,0.0,0.0,46.0,10.0,45.0,37.0,39.0,33.0,0.0,13.0,20.0,61.0,3.0,42.0,0.0,14.0,7.0,0.0,0.0,0.0,3.0,0.0,38.0,23.0,4.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,3.0,11.0,26.0,12.0,30.0,1.0,9.0,17.0,33.0,0.0,7.0,27.0,0.0,31.0,5.0,18.0,0.0,20.0,2.0,12.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,9.0,0.0,8.0,0.0,10.0,0.0,18.0,3.0,20.0,0.0,0.0,0.0,39.0,58.0,8.0,11.0,50.0,0.0,0.0,0.0,0.0,32.0,76.0,70.0,0.0,0.0,193.0,0.0,0.0,40.0,0.0,113.0,0.0,0.0,0.0,0.0,31.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0.0,0.0,13.0,11.0,15.0,2.0,0.0,25.0,20.0,0.0,6.0,10.0,8.0,20.0,4.0,30.0,0.0,59.0,19.0,1.0,20.0,38.0,57.0,4.0,8.0,0.0,0.0,33.0,30.0,68.0,56.0,3.0,12.0,40.0,18.0,93.0,13.0,12.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,0.0,0.0,184.0,376.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,25.0,9.0,40.0,8.0,0.0,58.0,8.0,44.0,58.0,0.0,76.0,0.0,19.0,36.0,20.0,11.0,0.0,0.0,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,21.0,11.0,0.0,8.0,8.0,8.0,4.0,21.0,29.0,0.0,5.0,55.0,7.0,8.0,0.0,20.0,4.0,14.0,0.0,50.0,21.0,0.0,15.0,13.0,16.0,0.0,37.0,57.0,18.0,14.0,27.0,33.0,0.0,0.0,16.0,0.0,15.0,18.0,7.0,12.0,25.0,0.0,63.0,1.0,0.0,0.0,19.0,48.0,7.0,0.0,0.0,87.0,31.0,295.0,62.0,52.0,44.0,8.0,101.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
