,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
94,16.0,21.0,20.0,16.0,10.0,14.0,4.0,0.0,11.0,3.0,23.0,28.0,0.0,26.0,37.0,36.0,51.0,23.0,17.0,6.0,0.0,13.0,0.0,0.0,19.0,55.0,0.0,8.0,36.0,11.0,56.0,20.0,0.0,2.0,23.0,21.0,78.0,7.0,29.0,18.0,7.0,0.0,15.0,0.0,114.0,0.0,0.0,157.0,94.0,12.0,0.0,147.0,0.0,103.0,62.0,98.0,106.0,71.0,0.0,46.0,0.0,0.0,169.0,0.0,1.0,0.0,120.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,11.0,28.0,15.0,19.0,0.0,6.0,11.0,4.0,5.0,19.0,25.0,4.0,13.0,23.0,24.0,0.0,18.0,25.0,6.0,34.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.0,15.0,0.0,3.0,34.0,55.0,34.0,30.0,12.0,0.0,14.0,9.0,10.0,20.0,7.0,3.0,0.0,0.0,11.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1.0,25.0,6.0,14.0,14.0,0.0,29.0,15.0,5.0,12.0,3.0,0.0,37.0,0.0,13.0,15.0,87.0,25.0,0.0,140.0,0.0,0.0,22.0,38.0,65.0,25.0,0.0,20.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,19.0,15.0,0.0,14.0,6.0,21.0,25.0,0.0,2.0,0.0,36.0,121.0,5.0,61.0,101.0,0.0,32.0,133.0,0.0,12.0,45.0,77.0,0.0,27.0,0.0,0.0,18.0,22.0,36.0,133.0,117.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,15.0,44.0,12.0,11.0,24.0,8.0,1.0,0.0,0.0,0.0,0.0,57.0,0.0,45.0,0.0,67.0,19.0,77.0,70.0,9.0,85.0,0.0,7.0,3.0,4.0,12.0,0.0,0.0,0.0,43.0,0.0,39.0,0.0,31.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,13.0,36.0,10.0,7.0,0.0,47.0,4.0,0.0,5.0,7.0,86.0,0.0,29.0,43.0,1.0,186.0,1.0,36.0,165.0,173.0,17.0,0.0,34.0,15.0,0.0,25.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,20.0,23.0,0.0,0.0,8.0,15.0,27.0,0.0,53.0,66.0,6.0,11.0,25.0,0.0,11.0,0.0,20.0,85.0,54.0,6.0,2.0,14.0,0.0,42.0,28.0,20.0,11.0,0.0,0.0,78.0,0.0,0.0,42.0,46.0,12.0,163.0,24.0,10.0,51.0,0.0,41.0,7.0,170.0,0.0,287.0,146.0,45.0,0.0,0.0,195.0,39.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,28.0,19.0,27.0,0.0,7.0,9.0,23.0,18.0,32.0,19.0,12.0,24.0,27.0,0.0,83.0,9.0,10.0,16.0,3.0,66.0,26.0,1.0,7.0,0.0,18.0,0.0,0.0,0.0,26.0,126.0,0.0,9.0,13.0,0.0,6.0,38.0,20.0,13.0,5.0,0.0,10.0,0.0,0.0,70.0,1.0,61.0,0.0,57.0,0.0,0.0,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.0,32.0,1.0,0.0,9.0,0.0,85.0,7.0,0.0,175.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,17.0,0.0,18.0,0.0,37.0,32.0,163.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,31.0,23.0,8.0,22.0,22.0,18.0,8.0,0.0,24.0,14.0,8.0,31.0,9.0,0.0,8.0,0.0,14.0,0.0,18.0,45.0,0.0,14.0,5.0,0.0,0.0,22.0,16.0,0.0,3.0,10.0,13.0,2.0,37.0,65.0,15.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,10.0,17.0,0.0,0.0,0.0,29.0,21.0,3.0,9.0,0.0,10.0,2.0,34.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,19.0,9.0,18.0,33.0,7.0,55.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,15.0,7.0,0.0,19.0,33.0,10.0,0.0,0.0,8.0,53.0,11.0,0.0,16.0,0.0,4.0,13.0,0.0,44.0,0.0,52.0,0.0,10.0,20.0,39.0,19.0,0.0,0.0,72.0,0.0,76.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,6.0,15.0,0.0,47.0,6.0,11.0,21.0,5.0,17.0,11.0,17.0,0.0,19.0,21.0,0.0,16.0,54.0,4.0,52.0,12.0,7.0,12.0,5.0,2.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,59.0,12.0,12.0,58.0,0.0,44.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,32.0,40.0,0.0,0.0,19.0,0.0,27.0,0.0,63.0,20.0,16.0,150.0,97.0,284.0,161.0,21.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,3.0,8.0,30.0,25.0,10.0,0.0,22.0,20.0,8.0,0.0,24.0,0.0,49.0,1.0,25.0,4.0,19.0,0.0,50.0,6.0,0.0,28.0,0.0,34.0,20.0,46.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,8.0,20.0,17.0,0.0,13.0,16.0,21.0,25.0,2.0,39.0,10.0,0.0,11.0,0.0,0.0,16.0,12.0,0.0,11.0,1.0,36.0,9.0,42.0,4.0,6.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,0.0,3.0,8.0,2.0,15.0,27.0,92.0,14.0,41.0,8.0,0.0,46.0,78.0,27.0,79.0,23.0,11.0,0.0,0.0,16.0,9.0,4.0,24.0,0.0,0.0,0.0,11.0,10.0,0.0,33.0,52.0,17.0,0.0,8.0,66.0,0.0,0.0,0.0,11.0,0.0,0.0,18.0,20.0,1.0,7.0,0.0,0.0,17.0,22.0,0.0,0.0,18.0,0.0,0.0,2.0,8.0,17.0,2.0,0.0,0.0,18.0,0.0,9.0,4.0,16.0,16.0,37.0,18.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
112,7.0,30.0,17.0,26.0,31.0,6.0,1.0,18.0,13.0,33.0,11.0,12.0,0.0,9.0,13.0,22.0,69.0,2.0,20.0,14.0,59.0,0.0,7.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,32.0,5.0,30.0,50.0,34.0,10.0,10.0,1.0,0.0,1.0,29.0,12.0,4.0,22.0,15.0,17.0,0.0,10.0,10.0,13.0,13.0,14.0,11.0,35.0,0.0,35.0,18.0,33.0,8.0,42.0,34.0,9.0,19.0,52.0,9.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,10.0,17.0,0.0,0.0,0.0,19.0,11.0,22.0,5.0,10.0,19.0,31.0,8.0,73.0,11.0,24.0,13.0,17.0,35.0,58.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,373.0,15.0,3.0,24.0,44.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,16.0,32.0,0.0,8.0,3.0,0.0,12.0,0.0,26.0,29.0,0.0,36.0,0.0,7.0,25.0,0.0,17.0,0.0,6.0,45.0,0.0,0.0,87.0,0.0,0.0,28.0,34.0,123.0,275.0,13.0,11.0,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,13.0,8.0,19.0,1.0,9.0,9.0,0.0,0.0,0.0,78.0,2.0,4.0,52.0,0.0,8.0,22.0,0.0,1.0,7.0,10.0,54.0,16.0,77.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,40.0,11.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,26.0,21.0,0.0,1.0,1.0,12.0,2.0,16.0,1.0,21.0,3.0,26.0,0.0,7.0,0.0,27.0,11.0,13.0,9.0,12.0,0.0,5.0,0.0,21.0,14.0,55.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,99.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,11.0,4.0,13.0,23.0,15.0,4.0,14.0,10.0,0.0,7.0,33.0,2.0,10.0,0.0,30.0,0.0,62.0,0.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,9.0,1.0,13.0,4.0,27.0,9.0,7.0,20.0,11.0,3.0,46.0,3.0,24.0,8.0,9.0,5.0,36.0,0.0,3.0,2.0,0.0,9.0,11.0,9.0,0.0,0.0,11.0,5.0,1.0,14.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,22.0,32.0,16.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,13.0,12.0,20.0,1.0,11.0,13.0,11.0,11.0,14.0,7.0,1.0,45.0,23.0,16.0,30.0,0.0,119.0,26.0,29.0,33.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,12.0,22.0,11.0,7.0,18.0,24.0,28.0,0.0,17.0,30.0,12.0,24.0,14.0,27.0,22.0,0.0,7.0,0.0,761.0,0.0,262.0,73.0,40.0,7.0,44.0,32.0,71.0,3.0,0.0,65.0,8.0,0.0,253.0,0.0,0.0,410.0,5.0,0.0,30.0,64.0,30.0,14.0,96.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,0.0,0.0,40.0,49.0,5.0,0.0,13.0,13.0,2.0,10.0,0.0,47.0,5.0,32.0,9.0,25.0,52.0,2.0,17.0,41.0,66.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,5.0,40.0,34.0,1.0,0.0,20.0,15.0,7.0,13.0,0.0,34.0,4.0,7.0,0.0,36.0,52.0,5.0,0.0,22.0,0.0,33.0,0.0,12.0,0.0,73.0,0.0,3.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,11.0,25.0,28.0,25.0,32.0,43.0,38.0,28.0,30.0,0.0,17.0,16.0,2.0,19.0,4.0,75.0,17.0,50.0,32.0,54.0,0.0,47.0,4.0,5.0,0.0,16.0,10.0,9.0,0.0,80.0,29.0,0.0,55.0,14.0,23.0,24.0,12.0,6.0,64.0,17.0,28.0,0.0,0.0,155.0,50.0,0.0,21.0,9.0,7.0,40.0,0.0,0.0,15.0,0.0,41.0,35.0,0.0,0.0,0.0,65.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,4.0,32.0,2.0,0.0,14.0,0.0,7.0,0.0,6.0,5.0,14.0,2.0,2.0,26.0,0.0,0.0,0.0,1.0,20.0,3.0,5.0,25.0,6.0,7.0,17.0,3.0,0.0,0.0,0.0,4.0,4.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,0.0,3.0,20.0,27.0,0.0,0.0,3.0,1.0,7.0,4.0,4.0,35.0,6.0,0.0,87.0,30.0,0.0,20.0,0.0,0.0,3.0,14.0,0.0,77.0,0.0,2.0,6.0,6.0,0.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,20.0,16.0,2.0,18.0,10.0,11.0,12.0,33.0,44.0,18.0,0.0,41.0,4.0,0.0,6.0,8.0,3.0,22.0,11.0,0.0,16.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,5.0,4.0,21.0,27.0,24.0,31.0,18.0,0.0,11.0,19.0,23.0,10.0,59.0,3.0,19.0,6.0,0.0,26.0,13.0,17.0,27.0,110.0,21.0,0.0,2.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,19.0,18.0,4.0,0.0,0.0,15.0,8.0,23.0,25.0,7.0,4.0,15.0,0.0,4.0,0.0,17.0,8.0,6.0,13.0,0.0,45.0,2.0,0.0,0.0,25.0,0.0,26.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,15.0,0.0,9.0,37.0,0.0,43.0,12.0,0.0,43.0,51.0,0.0,78.0,111.0,15.0,6.0,63.0,0.0,0.0,0.0,14.0,122.0,0.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,16.0,22.0,18.0,0.0,20.0,0.0,0.0,22.0,18.0,22.0,0.0,0.0,33.0,19.0,0.0,0.0,1.0,19.0,0.0,11.0,23.0,0.0,45.0,0.0,86.0,0.0,29.0,0.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1.0,8.0,2.0,14.0,14.0,8.0,3.0,0.0,0.0,0.0,38.0,34.0,0.0,50.0,47.0,0.0,3.0,4.0,16.0,0.0,0.0,16.0,6.0,0.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,16.0,21.0,5.0,0.0,20.0,0.0,2.0,3.0,0.0,3.0,8.0,7.0,31.0,30.0,36.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,11.0,5.0,14.0,24.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,21.0,28.0,11.0,7.0,65.0,0.0,0.0,0.0,17.0,49.0,90.0,9.0,0.0,0.0,0.0,0.0,6.0,66.0,0.0,12.0,37.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,2.0,0.0,0.0,0.0,34.0,20.0,20.0,3.0,13.0,20.0,16.0,7.0,9.0,3.0,39.0,4.0,20.0,18.0,3.0,0.0,4.0,14.0,12.0,31.0,10.0,7.0,13.0,20.0,0.0,35.0,0.0,70.0,5.0,10.0,4.0,0.0,3.0,0.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,17.0,32.0,12.0,1.0,1.0,0.0,6.0,38.0,59.0,0.0,29.0,29.0,13.0,28.0,53.0,37.0,0.0,28.0,0.0,5.0,0.0,98.0,63.0,9.0,26.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,10.0,12.0,4.0,16.0,24.0,12.0,0.0,0.0,17.0,0.0,3.0,87.0,61.0,46.0,11.0,14.0,1.0,0.0,18.0,0.0,9.0,23.0,22.0,62.0,43.0,0.0,0.0,9.0,0.0,19.0,526.0,186.0,0.0,89.0,45.0,4.0,0.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1.0,0.0,45.0,19.0,0.0,48.0,17.0,23.0,9.0,82.0,8.0,130.0,69.0,18.0,14.0,59.0,29.0,29.0,50.0,75.0,22.0,55.0,23.0,35.0,22.0,74.0,245.0,77.0,184.0,25.0,31.0,465.0,111.0,1.0,1.0,26.0,242.0,186.0,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,21.0,18.0,4.0,12.0,17.0,6.0,54.0,26.0,1.0,18.0,0.0,16.0,3.0,21.0,0.0,9.0,66.0,56.0,35.0,35.0,64.0,60.0,4.0,419.0,102.0,16.0,58.0,58.0,121.0,3.0,155.0,283.0,9.0,0.0,50.0,0.0,0.0,113.0,108.0,5.0,55.0,0.0,49.0,74.0,56.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,19.0,10.0,0.0,2.0,22.0,0.0,29.0,32.0,12.0,27.0,31.0,14.0,7.0,13.0,0.0,71.0,10.0,4.0,30.0,11.0,34.0,0.0,6.0,12.0,0.0,4.0,37.0,0.0,15.0,11.0,10.0,35.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,22.0,0.0,2.0,38.0,10.0,17.0,7.0,121.0,7.0,113.0,184.0,9.0,41.0,17.0,0.0,130.0,28.0,0.0,90.0,24.0,1.0,144.0,26.0,31.0,0.0,11.0,28.0,11.0,0.0,32.0,17.0,11.0,8.0,0.0,100.0,37.0,14.0,40.0,6.0,92.0,63.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,2.0,35.0,19.0,11.0,0.0,1.0,0.0,0.0,233.0,21.0,0.0,31.0,0.0,31.0,80.0,44.0,12.0,0.0,0.0,70.0,35.0,85.0,154.0,183.0,348.0,96.0,50.0,101.0,11.0,77.0,32.0,2.0,0.0,93.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
141,14.0,25.0,30.0,24.0,51.0,0.0,17.0,49.0,0.0,12.0,26.0,0.0,38.0,7.0,18.0,13.0,14.0,0.0,79.0,0.0,0.0,40.0,41.0,58.0,0.0,17.0,63.0,56.0,1.0,10.0,49.0,19.0,0.0,0.0,9.0,30.0,88.0,181.0,83.0,17.0,13.0,54.0,87.0,29.0,8.0,41.0,68.0,0.0,0.0,43.0,158.0,0.0,56.0,92.0,0.0,0.0,17.0,42.0,193.0,8.0,17.0,0.0,5.0,2.0,40.0,0.0,46.0,33.0,0.0,1.0,10.0,1.0,129.0,383.0,15.0,76.0,4.0,1.0,38.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,
142,38.0,13.0,7.0,33.0,0.0,13.0,3.0,5.0,9.0,0.0,0.0,13.0,8.0,3.0,32.0,27.0,118.0,0.0,7.0,7.0,557.0,7.0,0.0,24.0,10.0,0.0,18.0,59.0,0.0,0.0,24.0,6.0,160.0,0.0,0.0,6.0,82.0,17.0,23.0,23.0,71.0,19.0,14.0,118.0,4.0,16.0,14.0,15.0,7.0,33.0,76.0,48.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,5.0,9.0,14.0,13.0,11.0,32.0,51.0,18.0,0.0,0.0,84.0,25.0,64.0,12.0,75.0,0.0,3.0,36.0,2.0,66.0,0.0,49.0,0.0,27.0,0.0,35.0,0.0,0.0,38.0,0.0,53.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,13.0,3.0,15.0,9.0,3.0,23.0,6.0,0.0,26.0,36.0,10.0,56.0,71.0,14.0,79.0,0.0,51.0,0.0,74.0,126.0,27.0,35.0,1.0,0.0,166.0,43.0,0.0,0.0,60.0,0.0,85.0,73.0,1.0,0.0,449.0,2.0,35.0,0.0,14.0,3.0,0.0,2.0,1.0,10.0,0.0,9.0,440.0,530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,40.0,15.0,25.0,47.0,62.0,24.0,0.0,6.0,13.0,46.0,20.0,9.0,0.0,25.0,7.0,1.0,47.0,0.0,97.0,0.0,66.0,7.0,104.0,0.0,18.0,0.0,6.0,128.0,110.0,51.0,7.0,57.0,7.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,12.0,14.0,11.0,3.0,0.0,9.0,4.0,6.0,5.0,6.0,46.0,83.0,64.0,0.0,67.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,0.0,6.0,11.0,11.0,14.0,35.0,0.0,38.0,16.0,35.0,17.0,16.0,20.0,18.0,37.0,14.0,11.0,37.0,14.0,23.0,0.0,57.0,23.0,9.0,130.0,4.0,109.0,37.0,0.0,88.0,35.0,67.0,76.0,226.0,505.0,25.0,107.0,0.0,18.0,206.0,213.0,62.0,223.0,7.0,33.0,42.0,0.0,89.0,115.0,0.0,0.0,59.0,115.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,16.0,61.0,29.0,0.0,15.0,2.0,67.0,20.0,0.0,57.0,20.0,124.0,27.0,0.0,119.0,262.0,34.0,34.0,0.0,218.0,102.0,157.0,6.0,13.0,102.0,5.0,49.0,0.0,83.0,86.0,4.0,11.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,25.0,13.0,22.0,73.0,89.0,0.0,12.0,3.0,57.0,0.0,9.0,3.0,2.0,42.0,16.0,27.0,27.0,113.0,39.0,2.0,40.0,114.0,23.0,0.0,38.0,83.0,0.0,61.0,7.0,24.0,0.0,62.0,16.0,4.0,281.0,0.0,494.0,20.0,3.0,18.0,12.0,46.0,202.0,0.0,39.0,0.0,0.0,81.0,82.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,21.0,0.0,16.0,11.0,39.0,8.0,76.0,7.0,23.0,0.0,6.0,37.0,35.0,15.0,1.0,34.0,25.0,0.0,57.0,23.0,33.0,9.0,40.0,136.0,37.0,18.0,72.0,0.0,246.0,42.0,4.0,6.0,0.0,0.0,7.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,20.0,9.0,24.0,6.0,58.0,12.0,28.0,35.0,24.0,21.0,41.0,38.0,9.0,23.0,23.0,17.0,54.0,24.0,7.0,36.0,0.0,38.0,52.0,188.0,0.0,199.0,0.0,17.0,4.0,0.0,0.0,0.0,38.0,0.0,0.0,11.0,0.0,102.0,1.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,13.0,24.0,13.0,16.0,28.0,49.0,23.0,21.0,71.0,40.0,15.0,24.0,4.0,0.0,14.0,136.0,24.0,152.0,24.0,78.0,23.0,0.0,0.0,47.0,43.0,22.0,5.0,8.0,46.0,305.0,0.0,26.0,9.0,437.0,23.0,36.0,0.0,92.0,0.0,254.0,0.0,3.0,0.0,0.0,269.0,50.0,59.0,36.0,0.0,0.0,9.0,13.0,14.0,13.0,10.0,18.0,16.0,78.0,9.0,92.0,121.0,69.0,17.0,7.0,4.0,0.0,0.0,6.0,215.0,143.0,461.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
