,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
93,22.0,0.0,26.0,23.0,6.0,9.0,33.0,25.0,1.0,17.0,90.0,36.0,10.0,35.0,57.0,49.0,17.0,46.0,65.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,15.0,11.0,21.0,12.0,0.0,2.0,0.0,0.0,13.0,0.0,8.0,0.0,0.0,7.0,0.0,97.0,12.0,5.0,13.0,23.0,0.0,0.0,0.0,61.0,0.0,0.0,165.0,26.0,22.0,151.0,56.0,17.0,0.0,0.0,3.0,65.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,10.0,33.0,6.0,32.0,46.0,20.0,19.0,31.0,0.0,1.0,6.0,19.0,0.0,21.0,10.0,0.0,30.0,0.0,6.0,1.0,15.0,17.0,46.0,42.0,171.0,34.0,16.0,0.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,43.0,1.0,19.0,1.0,39.0,0.0,10.0,11.0,9.0,4.0,21.0,98.0,7.0,67.0,15.0,0.0,0.0,5.0,96.0,30.0,74.0,19.0,15.0,15.0,95.0,9.0,48.0,61.0,29.0,9.0,42.0,174.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,3.0,12.0,35.0,4.0,7.0,31.0,0.0,0.0,34.0,8.0,41.0,26.0,3.0,0.0,30.0,0.0,12.0,138.0,36.0,43.0,6.0,39.0,52.0,15.0,0.0,0.0,17.0,0.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,6.0,60.0,19.0,0.0,21.0,3.0,67.0,0.0,14.0,3.0,28.0,47.0,16.0,29.0,64.0,4.0,34.0,134.0,0.0,12.0,111.0,34.0,117.0,139.0,0.0,51.0,39.0,0.0,6.0,22.0,237.0,25.0,31.0,0.0,10.0,0.0,0.0,0.0,407.0,111.0,0.0,0.0,0.0,88.0,0.0,0.0,178.0,0.0,481.0,77.0,0.0,0.0,3.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2.0,13.0,20.0,33.0,1.0,4.0,56.0,12.0,15.0,16.0,34.0,24.0,14.0,16.0,125.0,10.0,12.0,0.0,1.0,20.0,0.0,0.0,0.0,12.0,0.0,40.0,0.0,0.0,0.0,16.0,0.0,35.0,19.0,211.0,0.0,0.0,0.0,46.0,209.0,61.0,53.0,3.0,1.0,73.0,0.0,0.0,0.0,20.0,23.0,0.0,0.0,2.0,1.0,1.0,0.0,141.0,75.0,0.0,0.0,99.0,0.0,175.0,124.0,7.0,9.0,31.0,95.0,0.0,58.0,36.0,0.0,18.0,1.0,44.0,120.0,0.0,19.0,0.0,0.0,31.0,1.0,37.0,1.0,3.0,0.0,20.0,0.0,27.0,141.0,,,,,,,,,,,,,,,,,,,,,,
100,8.0,65.0,5.0,9.0,0.0,11.0,11.0,0.0,78.0,5.0,24.0,35.0,11.0,7.0,19.0,22.0,22.0,0.0,29.0,63.0,14.0,0.0,172.0,127.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,4.0,71.0,0.0,34.0,0.0,0.0,12.0,8.0,48.0,8.0,21.0,0.0,37.0,87.0,103.0,83.0,0.0,99.0,9.0,20.0,0.0,6.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.0,20.0,46.0,31.0,2.0,6.0,19.0,21.0,18.0,13.0,20.0,21.0,13.0,65.0,7.0,14.0,46.0,0.0,40.0,38.0,7.0,0.0,49.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,6.0,27.0,0.0,0.0,59.0,243.0,61.0,62.0,491.0,69.0,0.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,35.0,78.0,7.0,28.0,5.0,6.0,8.0,55.0,44.0,0.0,13.0,5.0,21.0,20.0,75.0,28.0,19.0,0.0,135.0,0.0,67.0,1.0,113.0,31.0,169.0,0.0,86.0,28.0,26.0,43.0,88.0,33.0,0.0,13.0,423.0,300.0,147.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,20.0,15.0,11.0,25.0,11.0,5.0,0.0,0.0,14.0,8.0,24.0,6.0,37.0,39.0,50.0,0.0,0.0,9.0,14.0,5.0,0.0,72.0,0.0,62.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.0,17.0,37.0,23.0,7.0,7.0,21.0,3.0,48.0,19.0,22.0,31.0,0.0,0.0,45.0,14.0,0.0,18.0,0.0,8.0,0.0,139.0,31.0,23.0,38.0,10.0,5.0,2.0,16.0,0.0,242.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,9.0,0.0,0.0,0.0,34.0,12.0,32.0,0.0,1.0,11.0,15.0,7.0,11.0,0.0,16.0,0.0,0.0,74.0,21.0,85.0,0.0,0.0,10.0,0.0,76.0,152.0,58.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,6.0,0.0,26.0,3.0,0.0,0.0,21.0,3.0,33.0,0.0,61.0,0.0,56.0,0.0,12.0,15.0,90.0,0.0,27.0,24.0,31.0,45.0,82.0,1.0,27.0,0.0,0.0,0.0,10.0,4.0,0.0,36.0,0.0,13.0,0.0,0.0,38.0,138.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,3.0,7.0,13.0,47.0,9.0,10.0,24.0,47.0,0.0,8.0,45.0,47.0,75.0,19.0,78.0,13.0,90.0,72.0,80.0,68.0,47.0,56.0,453.0,258.0,52.0,62.0,0.0,0.0,94.0,63.0,34.0,23.0,0.0,44.0,60.0,22.0,25.0,22.0,52.0,65.0,67.0,10.0,30.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,9.0,79.0,44.0,31.0,10.0,32.0,0.0,0.0,3.0,7.0,23.0,21.0,10.0,0.0,13.0,64.0,4.0,20.0,0.0,0.0,7.0,0.0,81.0,3.0,4.0,15.0,9.0,95.0,12.0,0.0,51.0,2.0,30.0,0.0,34.0,0.0,112.0,0.0,0.0,3.0,0.0,0.0,20.0,76.0,875.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,37.0,40.0,11.0,2.0,6.0,11.0,45.0,19.0,3.0,3.0,0.0,0.0,31.0,24.0,27.0,54.0,11.0,0.0,30.0,13.0,15.0,10.0,0.0,54.0,36.0,0.0,10.0,114.0,0.0,0.0,291.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,10.0,26.0,12.0,13.0,14.0,14.0,5.0,0.0,47.0,0.0,47.0,10.0,0.0,96.0,5.0,13.0,6.0,18.0,79.0,0.0,2.0,0.0,45.0,34.0,7.0,8.0,35.0,0.0,41.0,0.0,16.0,59.0,0.0,27.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,24.0,41.0,16.0,28.0,12.0,4.0,19.0,60.0,29.0,23.0,75.0,67.0,53.0,48.0,0.0,124.0,27.0,0.0,3.0,35.0,1.0,0.0,0.0,39.0,0.0,8.0,48.0,0.0,57.0,0.0,0.0,180.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,6.0,70.0,24.0,13.0,22.0,0.0,10.0,6.0,13.0,26.0,11.0,6.0,26.0,8.0,29.0,21.0,42.0,58.0,18.0,35.0,45.0,28.0,0.0,0.0,11.0,51.0,32.0,19.0,44.0,108.0,4.0,25.0,17.0,431.0,29.0,0.0,0.0,0.0,0.0,285.0,0.0,6.0,11.0,149.0,145.0,0.0,139.0,1.0,0.0,103.0,39.0,18.0,0.0,19.0,0.0,58.0,253.0,0.0,0.0,8.0,5.0,20.0,106.0,213.0,0.0,3.0,106.0,364.0,228.0,0.0,172.0,302.0,99.0,14.0,5.0,10.0,15.0,7.0,17.0,68.0,15.0,0.0,0.0,35.0,152.0,186.0,2.0,1.0,1.0,0.0,29.0,51.0,25.0,8.0,1.0,0.0,2.0,0.0,6.0,38.0,0.0,,,,,,,,,,
114,21.0,58.0,16.0,33.0,12.0,0.0,11.0,8.0,21.0,0.0,1.0,53.0,30.0,20.0,20.0,37.0,20.0,7.0,34.0,263.0,0.0,108.0,26.0,0.0,104.0,58.0,7.0,0.0,0.0,11.0,0.0,23.0,4.0,398.0,29.0,0.0,129.0,7.0,11.0,39.0,9.0,295.0,370.0,118.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,23.0,7.0,13.0,19.0,28.0,17.0,0.0,10.0,2.0,6.0,22.0,20.0,44.0,17.0,26.0,14.0,11.0,0.0,13.0,31.0,39.0,5.0,12.0,15.0,0.0,9.0,0.0,0.0,3.0,75.0,0.0,1.0,54.0,19.0,30.0,66.0,33.0,33.0,0.0,0.0,153.0,0.0,21.0,0.0,15.0,0.0,0.0,0.0,74.0,48.0,57.0,570.0,0.0,242.0,0.0,380.0,0.0,297.0,0.0,4.0,31.0,4.0,0.0,6.0,33.0,0.0,0.0,18.0,39.0,0.0,428.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,53.0,0.0,0.0,0.0,124.0,55.0,0.0,9.0,11.0,102.0,0.0,0.0,152.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
116,10.0,2.0,53.0,37.0,1.0,15.0,17.0,21.0,0.0,12.0,43.0,0.0,46.0,13.0,0.0,17.0,20.0,1.0,6.0,25.0,29.0,357.0,0.0,15.0,67.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,240.0,268.0,0.0,27.0,1525.0,44.0,12.0,0.0,0.0,600.0,0.0,40.0,20.0,30.0,22.0,18.0,130.0,0.0,20.0,60.0,15.0,0.0,65.0,1.0,3.0,286.0,58.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2.0,26.0,16.0,38.0,7.0,7.0,17.0,16.0,125.0,65.0,94.0,93.0,338.0,162.0,5.0,0.0,203.0,0.0,0.0,0.0,68.0,169.0,0.0,0.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,6.0,51.0,0.0,28.0,18.0,14.0,20.0,20.0,33.0,49.0,0.0,43.0,21.0,24.0,0.0,0.0,0.0,12.0,21.0,23.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,35.0,0.0,21.0,5.0,0.0,63.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,378.0,330.0,32.0,49.0,0.0,3.0,114.0,158.0,17.0,43.0,66.0,101.0,331.0,60.0,8.0,8.0,189.0,541.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,20.0,15.0,2.0,22.0,15.0,11.0,23.0,0.0,5.0,1.0,20.0,111.0,44.0,18.0,0.0,23.0,25.0,0.0,3.0,4.0,4.0,10.0,8.0,65.0,50.0,47.0,139.0,304.0,0.0,23.0,21.0,0.0,0.0,0.0,121.0,0.0,9.0,144.0,43.0,0.0,22.0,7.0,107.0,3.0,92.0,92.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,16.0,0.0,35.0,15.0,77.0,13.0,21.0,88.0,6.0,5.0,6.0,21.0,0.0,17.0,10.0,16.0,10.0,2.0,93.0,22.0,107.0,33.0,3.0,0.0,20.0,61.0,5.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,57.0,91.0,0.0,406.0,0.0,11.0,22.0,2.0,2.0,4.0,18.0,2.0,20.0,1062.0,0.0,1.0,4.0,0.0,18.0,0.0,2.0,1.0,5.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,36.0,8.0,50.0,10.0,0.0,19.0,12.0,14.0,17.0,34.0,63.0,27.0,85.0,13.0,7.0,0.0,45.0,13.0,47.0,58.0,11.0,0.0,6.0,17.0,0.0,0.0,23.0,71.0,40.0,0.0,39.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,0.0,35.0,12.0,20.0,8.0,0.0,2.0,28.0,9.0,27.0,0.0,0.0,4.0,52.0,22.0,33.0,10.0,13.0,0.0,13.0,11.0,6.0,7.0,11.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,11.0,16.0,16.0,16.0,0.0,17.0,7.0,1.0,59.0,0.0,6.0,2.0,4.0,41.0,34.0,29.0,3.0,0.0,21.0,18.0,118.0,139.0,57.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,0.0,3.0,90.0,55.0,4.0,25.0,21.0,16.0,30.0,11.0,21.0,8.0,0.0,8.0,4.0,39.0,17.0,51.0,15.0,87.0,84.0,0.0,23.0,0.0,0.0,21.0,0.0,27.0,10.0,42.0,4.0,0.0,17.0,0.0,45.0,0.0,117.0,10.0,649.0,47.0,15.0,227.0,98.0,8.0,42.0,0.0,110.0,91.0,57.0,19.0,283.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,29.0,86.0,18.0,8.0,0.0,5.0,4.0,5.0,13.0,13.0,21.0,85.0,48.0,0.0,3.0,43.0,457.0,136.0,28.0,0.0,198.0,0.0,0.0,193.0,10.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,32.0,63.0,1.0,11.0,46.0,194.0,0.0,0.0,16.0,68.0,0.0,31.0,0.0,0.0,0.0,18.0,3.0,7.0,8.0,0.0,146.0,0.0,86.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,7.0,35.0,11.0,15.0,3.0,13.0,0.0,0.0,25.0,0.0,70.0,157.0,15.0,0.0,43.0,0.0,42.0,23.0,0.0,85.0,17.0,104.0,85.0,15.0,30.0,11.0,32.0,23.0,0.0,0.0,34.0,244.0,27.0,0.0,12.0,29.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,16.0,21.0,0.0,78.0,112.0,133.0,71.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,16.0,9.0,14.0,17.0,5.0,19.0,35.0,34.0,0.0,2.0,24.0,0.0,8.0,92.0,43.0,14.0,79.0,0.0,58.0,70.0,9.0,17.0,17.0,6.0,37.0,3.0,0.0,1.0,0.0,20.0,18.0,3.0,0.0,34.0,68.0,45.0,67.0,0.0,15.0,5.0,0.0,26.0,34.0,15.0,36.0,0.0,43.0,0.0,14.0,0.0,21.0,122.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,4.0,26.0,25.0,12.0,18.0,7.0,42.0,44.0,47.0,19.0,33.0,19.0,23.0,30.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,32.0,12.0,0.0,95.0,0.0,124.0,35.0,145.0,11.0,0.0,16.0,3.0,0.0,25.0,0.0,0.0,0.0,92.0,76.0,0.0,18.0,291.0,140.0,54.0,0.0,0.0,12.0,9.0,0.0,18.0,4.0,140.0,12.0,0.0,143.0,25.0,203.0,57.0,13.0,32.0,71.0,3.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,82.0,40.0,13.0,15.0,5.0,2.0,2.0,6.0,22.0,14.0,4.0,52.0,34.0,17.0,46.0,79.0,20.0,0.0,3.0,0.0,149.0,24.0,12.0,19.0,15.0,6.0,0.0,13.0,3.0,9.0,2.0,2.0,4.0,19.0,3.0,5.0,17.0,0.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,12.0,51.0,20.0,0.0,13.0,17.0,5.0,5.0,12.0,77.0,0.0,0.0,31.0,12.0,39.0,16.0,0.0,147.0,116.0,0.0,0.0,7.0,60.0,0.0,0.0,162.0,126.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,28.0,50.0,0.0,18.0,26.0,14.0,30.0,14.0,4.0,21.0,3.0,90.0,56.0,55.0,42.0,50.0,109.0,67.0,0.0,4.0,0.0,81.0,4.0,35.0,0.0,23.0,51.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,5.0,31.0,19.0,17.0,29.0,14.0,7.0,29.0,10.0,8.0,14.0,50.0,62.0,55.0,9.0,24.0,111.0,29.0,14.0,12.0,7.0,42.0,0.0,134.0,22.0,6.0,24.0,50.0,18.0,38.0,0.0,0.0,0.0,119.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,25.0,7.0,23.0,4.0,0.0,1.0,21.0,14.0,13.0,60.0,51.0,25.0,19.0,18.0,15.0,0.0,136.0,15.0,35.0,3.0,0.0,16.0,25.0,0.0,0.0,21.0,0.0,2.0,0.0,46.0,0.0,22.0,13.0,9.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,15.0,70.0,0.0,21.0,22.0,0.0,21.0,0.0,25.0,17.0,20.0,38.0,30.0,36.0,11.0,140.0,0.0,0.0,0.0,0.0,0.0,10.0,49.0,12.0,42.0,0.0,0.0,55.0,93.0,44.0,0.0,32.0,132.0,75.0,23.0,0.0,0.0,14.0,0.0,11.0,14.0,26.0,67.0,0.0,44.0,555.0,29.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0.0,56.0,27.0,4.0,12.0,2.0,30.0,106.0,57.0,20.0,12.0,0.0,12.0,4.0,19.0,0.0,0.0,9.0,35.0,0.0,25.0,18.0,25.0,25.0,0.0,28.0,30.0,84.0,41.0,0.0,26.0,15.0,75.0,0.0,0.0,14.0,0.0,7.0,15.0,116.0,6.0,0.0,42.0,21.0,0.0,92.0,82.0,11.0,0.0,13.0,11.0,437.0,0.0,0.0,60.0,36.0,48.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,14.0,0.0,45.0,34.0,6.0,0.0,39.0,106.0,0.0,35.0,22.0,16.0,43.0,67.0,28.0,48.0,0.0,26.0,38.0,0.0,106.0,9.0,0.0,0.0,70.0,63.0,27.0,2.0,0.0,18.0,7.0,26.0,9.0,102.0,66.0,71.0,34.0,54.0,0.0,120.0,0.0,40.0,37.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,13.0,2.0,21.0,1.0,14.0,13.0,18.0,16.0,6.0,50.0,96.0,0.0,183.0,0.0,49.0,39.0,18.0,6.0,12.0,0.0,0.0,14.0,0.0,0.0,21.0,25.0,0.0,0.0,0.0,0.0,8.0,0.0,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0.0,67.0,22.0,9.0,19.0,18.0,15.0,16.0,7.0,18.0,6.0,17.0,22.0,5.0,34.0,0.0,32.0,47.0,34.0,15.0,14.0,16.0,11.0,13.0,3.0,0.0,6.0,5.0,16.0,1.0,12.0,0.0,7.0,0.0,19.0,21.0,11.0,17.0,18.0,21.0,34.0,9.0,33.0,16.0,0.0,4.0,4.0,26.0,0.0,2.0,216.0,0.0,38.0,16.0,138.0,172.0,0.0,0.0,0.0,0.0,10.0,13.0,10.0,2.0,0.0,24.0,26.0,757.0,0.0,17.0,0.0,0.0,72.0,5.0,2.0,0.0,0.0,1.0,4.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1.0,18.0,17.0,0.0,25.0,20.0,30.0,12.0,24.0,26.0,26.0,88.0,110.0,53.0,0.0,13.0,13.0,18.0,117.0,145.0,165.0,0.0,162.0,18.0,7.0,0.0,28.0,95.0,38.0,1.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0.0,0.0,39.0,5.0,75.0,7.0,11.0,18.0,17.0,0.0,10.0,0.0,410.0,1.0,9.0,45.0,22.0,203.0,16.0,0.0,131.0,78.0,0.0,12.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,5.0,26.0,31.0,1.0,13.0,40.0,19.0,0.0,17.0,48.0,29.0,105.0,11.0,81.0,28.0,41.0,73.0,0.0,63.0,0.0,13.0,22.0,0.0,0.0,12.0,37.0,2.0,32.0,40.0,3.0,402.0,0.0,61.0,0.0,172.0,0.0,43.0,8.0,108.0,67.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,12.0,58.0,4.0,8.0,7.0,3.0,16.0,3.0,2.0,2.0,0.0,23.0,24.0,12.0,0.0,131.0,0.0,111.0,35.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,24.0,26.0,6.0,9.0,7.0,1.0,7.0,2.0,19.0,14.0,27.0,78.0,1.0,40.0,16.0,50.0,6.0,5.0,6.0,13.0,0.0,10.0,1.0,0.0,12.0,43.0,22.0,28.0,21.0,3.0,32.0,0.0,11.0,14.0,3.0,18.0,0.0,10.0,0.0,18.0,0.0,0.0,0.0,21.0,4.0,13.0,32.0,0.0,43.0,0.0,310.0,26.0,0.0,40.0,113.0,683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,27.0,84.0,8.0,0.0,0.0,1.0,0.0,14.0,8.0,9.0,17.0,24.0,0.0,102.0,5.0,53.0,19.0,0.0,43.0,112.0,0.0,145.0,27.0,74.0,25.0,51.0,268.0,199.0,43.0,0.0,0.0,0.0,19.0,0.0,34.0,0.0,0.0,56.0,153.0,52.0,172.0,0.0,0.0,0.0,133.0,78.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0.0,0.0,16.0,8.0,17.0,8.0,1.0,0.0,0.0,33.0,115.0,0.0,0.0,20.0,77.0,0.0,6.0,7.0,185.0,184.0,23.0,58.0,0.0,0.0,14.0,13.0,10.0,0.0,65.0,2.0,0.0,22.0,79.0,16.0,101.0,101.0,74.0,92.0,64.0,49.0,33.0,22.0,211.0,158.0,1.0,38.0,34.0,225.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,8.0,78.0,6.0,10.0,0.0,16.0,11.0,10.0,0.0,70.0,12.0,98.0,35.0,55.0,102.0,0.0,0.0,36.0,0.0,11.0,0.0,0.0,11.0,29.0,14.0,33.0,2.0,0.0,0.0,0.0,28.0,0.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
