,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
88,6.0,25.0,0.0,26.0,11.0,14.0,10.0,17.0,16.0,8.0,11.0,126.0,16.0,121.0,0.0,0.0,262.0,80.0,0.0,20.0,10.0,1.0,14.0,11.0,0.0,0.0,11.0,10.0,23.0,0.0,9.0,10.0,14.0,11.0,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,34.0,12.0,15.0,7.0,0.0,28.0,0.0,0.0,38.0,0.0,7.0,26.0,8.0,8.0,25.0,11.0,6.0,2.0,23.0,11.0,80.0,28.0,0.0,19.0,31.0,56.0,26.0,13.0,15.0,0.0,34.0,0.0,0.0,0.0,15.0,14.0,0.0,10.0,7.0,13.0,217.0,310.0,28.0,23.0,0.0,84.0,57.0,37.0,217.0,0.0,204.0,301.0,96.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1.0,1.0,11.0,26.0,0.0,16.0,0.0,5.0,67.0,66.0,0.0,5.0,24.0,64.0,2.0,49.0,1.0,0.0,25.0,21.0,16.0,10.0,29.0,180.0,7.0,41.0,23.0,0.0,69.0,125.0,9.0,287.0,17.0,193.0,0.0,8.0,522.0,231.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,11.0,19.0,6.0,31.0,17.0,14.0,11.0,8.0,46.0,19.0,7.0,43.0,56.0,0.0,12.0,6.0,1.0,17.0,122.0,0.0,0.0,9.0,18.0,17.0,0.0,0.0,5.0,19.0,17.0,0.0,2.0,5.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,28.0,25.0,21.0,6.0,14.0,0.0,14.0,34.0,0.0,29.0,0.0,14.0,86.0,12.0,210.0,1.0,15.0,0.0,24.0,0.0,178.0,36.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.0,0.0,29.0,38.0,0.0,13.0,12.0,14.0,42.0,15.0,5.0,3.0,11.0,41.0,29.0,18.0,55.0,103.0,39.0,0.0,102.0,49.0,2.0,205.0,37.0,39.0,102.0,0.0,184.0,1000.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,701.0,51.0,0.0,0.0,714.0,23.0,0.0,0.0,0.0,952.0,0.0,0.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,10.0,32.0,5.0,26.0,2.0,3.0,7.0,17.0,82.0,87.0,0.0,23.0,6.0,29.0,0.0,9.0,16.0,0.0,4.0,27.0,12.0,0.0,33.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,26.0,7.0,5.0,28.0,0.0,2.0,97.0,4.0,10.0,19.0,13.0,17.0,0.0,29.0,17.0,14.0,33.0,17.0,28.0,31.0,22.0,0.0,42.0,54.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,3.0,16.0,15.0,1.0,20.0,14.0,22.0,3.0,35.0,11.0,14.0,82.0,16.0,34.0,47.0,81.0,10.0,91.0,0.0,45.0,121.0,0.0,187.0,316.0,18.0,71.0,252.0,36.0,43.0,20.0,0.0,14.0,695.0,33.0,32.0,86.0,0.0,18.0,14.0,0.0,8.0,3.0,30.0,44.0,15.0,36.0,0.0,65.0,48.0,66.0,0.0,146.0,0.0,8.0,35.0,31.0,0.0,34.0,2.0,0.0,83.0,0.0,0.0,1.0,9.0,0.0,4.0,0.0,0.0,12.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,7.0,18.0,13.0,10.0,1.0,11.0,1.0,21.0,27.0,22.0,0.0,124.0,54.0,62.0,86.0,2.0,0.0,86.0,35.0,13.0,179.0,113.0,62.0,0.0,83.0,37.0,17.0,34.0,158.0,213.0,0.0,143.0,49.0,264.0,84.0,99.0,150.0,0.0,8.0,32.0,1.0,2.0,51.0,0.0,39.0,68.0,14.0,79.0,54.0,2.0,0.0,27.0,79.0,200.0,31.0,34.0,76.0,48.0,152.0,50.0,62.0,18.0,103.0,0.0,0.0,110.0,0.0,0.0,518.0,116.0,305.0,389.0,426.0,263.0,85.0,0.0,25.0,3.0,5.0,9.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,39.0,8.0,27.0,7.0,3.0,7.0,36.0,7.0,6.0,41.0,67.0,19.0,41.0,16.0,49.0,18.0,27.0,0.0,0.0,11.0,21.0,87.0,0.0,282.0,3.0,1.0,51.0,36.0,10.0,77.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,32.0,16.0,0.0,22.0,14.0,10.0,10.0,15.0,42.0,0.0,0.0,4.0,10.0,0.0,0.0,7.0,40.0,12.0,31.0,16.0,22.0,7.0,28.0,7.0,10.0,194.0,0.0,0.0,269.0,0.0,1.0,26.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1.0,7.0,0.0,8.0,21.0,4.0,10.0,5.0,5.0,3.0,11.0,37.0,8.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,48.0,22.0,0.0,0.0,52.0,7.0,27.0,0.0,10.0,7.0,0.0,9.0,33.0,67.0,0.0,0.0,215.0,2.0,3.0,9.0,24.0,8.0,13.0,12.0,236.0,137.0,2.0,263.0,0.0,210.0,18.0,48.0,4.0,18.0,0.0,0.0,0.0,4.0,0.0,37.0,89.0,69.0,45.0,31.0,22.0,187.0,0.0,16.0,18.0,34.0,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,3.0,0.0,15.0,20.0,6.0,18.0,37.0,0.0,10.0,28.0,53.0,14.0,67.0,0.0,7.0,27.0,152.0,0.0,0.0,76.0,119.0,35.0,6.0,26.0,83.0,66.0,107.0,35.0,0.0,29.0,8.0,24.0,39.0,33.0,15.0,14.0,16.0,19.0,0.0,4.0,12.0,80.0,0.0,18.0,252.0,169.0,432.0,161.0,16.0,42.0,0.0,88.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,35.0,33.0,6.0,14.0,0.0,12.0,61.0,45.0,37.0,12.0,0.0,24.0,48.0,5.0,10.0,22.0,55.0,0.0,0.0,7.0,0.0,98.0,18.0,17.0,32.0,0.0,0.0,27.0,21.0,36.0,0.0,0.0,5.0,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1.0,16.0,29.0,0.0,8.0,16.0,2.0,66.0,0.0,13.0,0.0,28.0,0.0,76.0,17.0,0.0,331.0,54.0,107.0,10.0,50.0,21.0,0.0,163.0,29.0,36.0,63.0,523.0,41.0,0.0,0.0,414.0,244.0,0.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,39.0,29.0,4.0,14.0,23.0,43.0,1.0,13.0,29.0,0.0,9.0,4.0,4.0,20.0,111.0,11.0,17.0,42.0,175.0,0.0,48.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.0,46.0,6.0,9.0,13.0,16.0,0.0,19.0,17.0,30.0,0.0,26.0,184.0,0.0,49.0,70.0,43.0,113.0,55.0,27.0,54.0,14.0,13.0,54.0,300.0,49.0,154.0,0.0,0.0,155.0,197.0,8.0,87.0,263.0,0.0,195.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,20.0,0.0,0.0,16.0,26.0,16.0,30.0,10.0,7.0,0.0,10.0,54.0,4.0,7.0,2.0,0.0,3.0,12.0,13.0,10.0,7.0,10.0,1.0,7.0,8.0,0.0,13.0,0.0,4.0,0.0,17.0,0.0,34.0,55.0,0.0,0.0,60.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,24.0,70.0,0.0,13.0,0.0,14.0,12.0,47.0,24.0,27.0,36.0,53.0,82.0,16.0,24.0,37.0,70.0,342.0,94.0,0.0,11.0,27.0,48.0,131.0,0.0,28.0,35.0,497.0,54.0,0.0,940.0,36.0,140.0,29.0,2.0,45.0,21.0,0.0,17.0,93.0,89.0,31.0,13.0,45.0,10.0,16.0,205.0,0.0,44.0,12.0,0.0,34.0,0.0,0.0,0.0,0.0,49.0,0.0,134.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,12.0,2.0,0.0,3.0,20.0,9.0,4.0,12.0,2.0,8.0,18.0,1.0,0.0,3.0,5.0,0.0,0.0,4.0,0.0,22.0,4.0,26.0,0.0,8.0,22.0,9.0,0.0,4.0,11.0,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,63.0,25.0,44.0,0.0,0.0,11.0,0.0,24.0,16.0,30.0,35.0,21.0,0.0,15.0,11.0,7.0,7.0,3.0,22.0,0.0,6.0,0.0,0.0,70.0,0.0,271.0,112.0,11.0,38.0,7.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,4.0,15.0,8.0,27.0,36.0,73.0,0.0,7.0,23.0,5.0,0.0,55.0,0.0,0.0,166.0,36.0,23.0,52.0,14.0,4.0,179.0,214.0,6.0,127.0,12.0,72.0,201.0,63.0,48.0,0.0,0.0,63.0,0.0,0.0,60.0,0.0,19.0,21.0,113.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,34.0,29.0,3.0,30.0,8.0,13.0,52.0,9.0,1.0,38.0,21.0,0.0,10.0,38.0,56.0,0.0,6.0,10.0,0.0,25.0,8.0,1.0,22.0,21.0,40.0,2.0,18.0,0.0,32.0,0.0,20.0,0.0,8.0,43.0,0.0,8.0,32.0,0.0,38.0,0.0,13.0,0.0,0.0,19.0,0.0,5.0,9.0,9.0,72.0,21.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,17.0,8.0,12.0,3.0,14.0,10.0,0.0,5.0,19.0,37.0,0.0,0.0,10.0,23.0,23.0,5.0,0.0,10.0,0.0,8.0,2.0,7.0,50.0,0.0,140.0,75.0,34.0,0.0,273.0,0.0,309.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.0,2.0,0.0,8.0,2.0,0.0,11.0,34.0,0.0,28.0,0.0,17.0,55.0,12.0,61.0,74.0,10.0,0.0,30.0,0.0,9.0,2.0,0.0,34.0,11.0,0.0,161.0,6.0,101.0,175.0,2.0,0.0,22.0,16.0,6.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,27.0,9.0,29.0,2.0,4.0,18.0,13.0,0.0,0.0,55.0,0.0,66.0,0.0,125.0,58.0,0.0,30.0,69.0,37.0,48.0,38.0,252.0,37.0,62.0,61.0,242.0,141.0,356.0,223.0,0.0,3.0,52.0,0.0,56.0,21.0,46.0,0.0,0.0,0.0,31.0,42.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,22.0,0.0,16.0,0.0,7.0,31.0,10.0,42.0,18.0,34.0,1.0,4.0,25.0,1.0,0.0,0.0,0.0,0.0,27.0,8.0,0.0,13.0,46.0,5.0,0.0,16.0,0.0,37.0,0.0,0.0,12.0,0.0,0.0,2.0,64.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,17.0,0.0,59.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,21.0,7.0,35.0,23.0,56.0,9.0,4.0,0.0,0.0,2.0,11.0,19.0,11.0,0.0,16.0,13.0,23.0,33.0,116.0,155.0,169.0,19.0,33.0,0.0,42.0,20.0,4.0,0.0,15.0,1.0,39.0,0.0,0.0,108.0,38.0,133.0,0.0,8.0,0.0,0.0,0.0,10.0,19.0,62.0,24.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,25.0,1.0,27.0,33.0,0.0,31.0,42.0,0.0,55.0,139.0,12.0,0.0,28.0,0.0,22.0,0.0,0.0,17.0,0.0,337.0,12.0,1.0,28.0,0.0,0.0,11.0,0.0,0.0,7.0,15.0,25.0,30.0,73.0,2.0,10.0,38.0,27.0,0.0,29.0,20.0,43.0,33.0,14.0,24.0,72.0,27.0,71.0,12.0,1.0,55.0,11.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,6.0,23.0,3.0,17.0,4.0,0.0,0.0,17.0,10.0,10.0,12.0,9.0,4.0,7.0,8.0,0.0,3.0,17.0,62.0,12.0,0.0,10.0,23.0,35.0,27.0,57.0,0.0,0.0,0.0,74.0,8.0,0.0,13.0,0.0,15.0,0.0,0.0,64.0,112.0,0.0,0.0,117.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,6.0,24.0,5.0,6.0,0.0,0.0,0.0,11.0,20.0,14.0,54.0,22.0,0.0,69.0,14.0,72.0,7.0,22.0,9.0,0.0,0.0,0.0,189.0,121.0,46.0,7.0,61.0,22.0,15.0,0.0,18.0,0.0,16.0,0.0,1.0,96.0,2.0,34.0,1.0,0.0,13.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,62.0,25.0,14.0,26.0,16.0,0.0,18.0,0.0,0.0,0.0,32.0,77.0,219.0,0.0,1.0,32.0,0.0,0.0,6.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0.0,34.0,9.0,26.0,16.0,24.0,4.0,0.0,39.0,49.0,13.0,28.0,8.0,2.0,0.0,10.0,60.0,55.0,15.0,0.0,24.0,0.0,20.0,16.0,19.0,58.0,49.0,0.0,49.0,8.0,19.0,0.0,14.0,26.0,30.0,9.0,0.0,30.0,0.0,213.0,39.0,19.0,70.0,75.0,62.0,0.0,1.0,1.0,114.0,0.0,47.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,23.0,43.0,105.0,5.0,0.0,27.0,37.0,7.0,39.0,36.0,21.0,0.0,0.0,3.0,0.0,33.0,24.0,41.0,0.0,3.0,38.0,20.0,20.0,8.0,36.0,0.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,33.0,37.0,26.0,15.0,14.0,5.0,13.0,0.0,28.0,3.0,11.0,10.0,23.0,14.0,6.0,2.0,21.0,21.0,3.0,0.0,11.0,9.0,40.0,0.0,15.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,9.0,18.0,15.0,0.0,0.0,12.0,28.0,6.0,0.0,12.0,53.0,5.0,0.0,37.0,46.0,0.0,0.0,0.0,9.0,0.0,29.0,0.0,26.0,0.0,4.0,0.0,0.0,16.0,1.0,9.0,0.0,0.0,1.0,0.0,11.0,35.0,28.0,18.0,0.0,0.0,46.0,10.0,35.0,0.0,129.0,163.0,0.0,11.0,40.0,0.0,4.0,2.0,0.0,0.0,0.0,51.0,0.0,0.0,47.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,4.0,34.0,8.0,13.0,12.0,27.0,21.0,0.0,0.0,9.0,0.0,25.0,14.0,28.0,13.0,12.0,7.0,67.0,7.0,21.0,55.0,52.0,17.0,0.0,36.0,51.0,0.0,178.0,26.0,391.0,65.0,108.0,189.0,467.0,10.0,133.0,47.0,0.0,292.0,44.0,113.0,9.0,0.0,0.0,73.0,337.0,36.0,215.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,8.0,12.0,4.0,22.0,3.0,36.0,68.0,11.0,20.0,61.0,8.0,21.0,32.0,35.0,0.0,29.0,25.0,21.0,91.0,56.0,145.0,1.0,11.0,152.0,67.0,0.0,162.0,43.0,5.0,86.0,20.0,99.0,0.0,43.0,44.0,80.0,49.0,6.0,16.0,4.0,11.0,32.0,56.0,63.0,0.0,4.0,151.0,1.0,0.0,0.0,23.0,261.0,278.0,141.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,9.0,34.0,0.0,4.0,0.0,21.0,11.0,26.0,11.0,0.0,70.0,157.0,21.0,0.0,0.0,0.0,68.0,45.0,0.0,23.0,122.0,0.0,37.0,48.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,20.0,55.0,0.0,36.0,7.0,0.0,0.0,12.0,28.0,8.0,0.0,15.0,0.0,10.0,20.0,6.0,68.0,14.0,15.0,84.0,0.0,12.0,0.0,42.0,12.0,6.0,3.0,17.0,10.0,17.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,149.0,156.0,97.0,236.0,0.0,0.0,2.0,0.0,217.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,3.0,0.0,1.0,3.0,14.0,0.0,10.0,10.0,10.0,24.0,15.0,0.0,24.0,9.0,20.0,23.0,0.0,84.0,53.0,8.0,3.0,0.0,28.0,43.0,10.0,6.0,23.0,3.0,26.0,22.0,262.0,24.0,27.0,2.0,23.0,0.0,0.0,22.0,65.0,0.0,3.0,0.0,0.0,119.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2.0,31.0,49.0,9.0,24.0,0.0,0.0,29.0,9.0,17.0,2.0,19.0,17.0,10.0,5.0,0.0,6.0,58.0,408.0,94.0,0.0,0.0,94.0,76.0,28.0,178.0,184.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,21.0,7.0,15.0,0.0,14.0,17.0,48.0,9.0,2.0,6.0,34.0,0.0,0.0,0.0,15.0,6.0,0.0,45.0,6.0,9.0,10.0,34.0,15.0,0.0,21.0,8.0,18.0,4.0,10.0,31.0,0.0,62.0,13.0,16.0,6.0,0.0,114.0,0.0,30.0,33.0,117.0,27.0,17.0,0.0,0.0,16.0,34.0,0.0,0.0,20.0,109.0,218.0,0.0,0.0,7.0,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,18.0,0.0,6.0,0.0,16.0,78.0,30.0,0.0,0.0,11.0,11.0,9.0,49.0,15.0,17.0,24.0,8.0,0.0,35.0,35.0,0.0,0.0,10.0,0.0,27.0,26.0,21.0,7.0,0.0,33.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,0.0,71.0,12.0,23.0,0.0,26.0,0.0,5.0,20.0,25.0,5.0,24.0,2.0,12.0,19.0,22.0,49.0,0.0,6.0,23.0,10.0,0.0,41.0,0.0,0.0,0.0,265.0,11.0,61.0,10.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,23.0,15.0,0.0,14.0,10.0,11.0,0.0,9.0,9.0,0.0,29.0,19.0,0.0,0.0,13.0,68.0,9.0,19.0,0.0,42.0,24.0,9.0,18.0,0.0,16.0,0.0,50.0,62.0,91.0,0.0,0.0,43.0,0.0,57.0,0.0,0.0,0.0,15.0,5.0,28.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,24.0,18.0,28.0,2.0,14.0,2.0,9.0,11.0,8.0,0.0,59.0,2.0,5.0,47.0,0.0,7.0,0.0,8.0,8.0,4.0,16.0,2.0,0.0,36.0,0.0,10.0,23.0,11.0,41.0,30.0,11.0,16.0,0.0,307.0,0.0,0.0,0.0,27.0,226.0,0.0,0.0,120.0,0.0,0.0,280.0,0.0,0.0,41.0,149.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,39.0,0.0,18.0,0.0,0.0,0.0,13.0,13.0,17.0,0.0,7.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,39.0,12.0,0.0,17.0,0.0,15.0,25.0,14.0,15.0,7.0,9.0,2.0,1.0,50.0,33.0,15.0,0.0,17.0,11.0,9.0,4.0,10.0,32.0,0.0,4.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,9.0,25.0,20.0,21.0,6.0,17.0,21.0,19.0,5.0,4.0,17.0,21.0,0.0,28.0,64.0,7.0,12.0,0.0,0.0,4.0,23.0,0.0,20.0,24.0,9.0,0.0,16.0,1.0,19.0,13.0,11.0,0.0,51.0,39.0,5.0,1.0,48.0,0.0,0.0,6.0,31.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
