,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
83,0.0,13.0,2.0,31.0,15.0,31.0,31.0,1.0,14.0,26.0,4.0,30.0,87.0,18.0,33.0,51.0,17.0,5.0,11.0,31.0,0.0,0.0,25.0,9.0,37.0,26.0,68.0,224.0,44.0,93.0,96.0,80.0,2.0,0.0,13.0,7.0,5.0,17.0,0.0,0.0,0.0,0.0,34.0,0.0,35.0,0.0,131.0,14.0,0.0,101.0,0.0,0.0,0.0,4.0,6.0,0.0,2.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,18.0,8.0,1.0,0.0,5.0,9.0,13.0,4.0,34.0,47.0,0.0,8.0,93.0,3.0,50.0,70.0,53.0,19.0,17.0,17.0,24.0,0.0,0.0,16.0,16.0,40.0,12.0,0.0,8.0,27.0,28.0,16.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,8.0,29.0,11.0,2.0,5.0,24.0,10.0,104.0,175.0,0.0,46.0,0.0,0.0,0.0,76.0,429.0,0.0,263.0,297.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,6.0,4.0,7.0,14.0,3.0,21.0,3.0,0.0,11.0,63.0,6.0,3.0,7.0,25.0,0.0,0.0,0.0,31.0,14.0,35.0,42.0,204.0,174.0,70.0,34.0,60.0,72.0,11.0,27.0,0.0,21.0,78.0,110.0,105.0,61.0,0.0,14.0,0.0,724.0,7.0,164.0,33.0,0.0,20.0,55.0,0.0,0.0,615.0,239.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,25.0,24.0,8.0,18.0,13.0,42.0,14.0,36.0,47.0,132.0,10.0,4.0,0.0,9.0,25.0,16.0,26.0,0.0,101.0,42.0,21.0,0.0,28.0,28.0,0.0,62.0,56.0,251.0,14.0,22.0,31.0,100.0,81.0,292.0,3.0,0.0,0.0,12.0,2.0,0.0,17.0,263.0,38.0,44.0,48.0,17.0,127.0,127.0,0.0,1.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,21.0,48.0,12.0,10.0,33.0,5.0,5.0,1.0,7.0,0.0,10.0,0.0,0.0,4.0,15.0,9.0,29.0,23.0,48.0,13.0,20.0,6.0,56.0,24.0,21.0,31.0,93.0,0.0,27.0,0.0,123.0,39.0,0.0,0.0,0.0,279.0,64.0,0.0,18.0,106.0,103.0,0.0,0.0,0.0,84.0,35.0,0.0,203.0,65.0,0.0,444.0,0.0,0.0,2.0,7.0,0.0,211.0,31.0,0.0,177.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,7.0,11.0,23.0,6.0,0.0,0.0,22.0,39.0,4.0,1.0,22.0,45.0,18.0,8.0,87.0,37.0,21.0,73.0,36.0,0.0,0.0,0.0,14.0,30.0,9.0,111.0,84.0,2.0,108.0,63.0,0.0,0.0,44.0,42.0,0.0,0.0,0.0,49.0,47.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2.0,28.0,6.0,4.0,6.0,8.0,0.0,26.0,0.0,10.0,13.0,71.0,21.0,14.0,207.0,18.0,40.0,8.0,110.0,96.0,80.0,46.0,1.0,9.0,0.0,8.0,3.0,0.0,7.0,0.0,0.0,29.0,58.0,52.0,0.0,0.0,1.0,243.0,87.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,59.0,45.0,0.0,0.0,0.0,0.0,473.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,30.0,2.0,20.0,38.0,2.0,21.0,2.0,34.0,5.0,0.0,4.0,8.0,32.0,27.0,32.0,9.0,23.0,60.0,30.0,12.0,0.0,16.0,19.0,0.0,107.0,52.0,17.0,5.0,0.0,26.0,0.0,19.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,3.0,13.0,25.0,8.0,12.0,9.0,20.0,7.0,5.0,8.0,0.0,14.0,16.0,14.0,0.0,27.0,21.0,27.0,9.0,0.0,16.0,0.0,32.0,21.0,72.0,13.0,44.0,83.0,3.0,6.0,28.0,33.0,14.0,4.0,0.0,105.0,25.0,30.0,0.0,0.0,185.0,29.0,0.0,203.0,21.0,31.0,30.0,143.0,11.0,27.0,79.0,232.0,0.0,19.0,9.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,6.0,0.0,0.0,3.0,34.0,35.0,26.0,17.0,7.0,33.0,15.0,7.0,27.0,3.0,8.0,5.0,50.0,9.0,70.0,0.0,22.0,27.0,0.0,13.0,0.0,0.0,0.0,0.0,49.0,1.0,60.0,13.0,98.0,28.0,0.0,18.0,39.0,275.0,31.0,155.0,0.0,12.0,36.0,106.0,48.0,26.0,122.0,0.0,69.0,1.0,0.0,138.0,18.0,18.0,12.0,30.0,0.0,101.0,0.0,25.0,4.0,1.0,91.0,19.0,0.0,9.0,221.0,0.0,143.0,306.0,0.0,217.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,9.0,36.0,3.0,3.0,4.0,19.0,0.0,15.0,14.0,29.0,0.0,10.0,76.0,8.0,39.0,14.0,88.0,14.0,26.0,45.0,12.0,233.0,0.0,513.0,58.0,45.0,2.0,36.0,15.0,104.0,1.0,156.0,41.0,166.0,22.0,224.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,15.0,10.0,15.0,0.0,15.0,40.0,11.0,25.0,8.0,20.0,6.0,69.0,0.0,25.0,133.0,47.0,42.0,62.0,36.0,20.0,15.0,136.0,104.0,6.0,24.0,57.0,20.0,12.0,22.0,112.0,13.0,26.0,44.0,96.0,10.0,46.0,0.0,0.0,0.0,146.0,11.0,13.0,11.0,0.0,11.0,71.0,81.0,513.0,351.0,13.0,24.0,11.0,0.0,744.0,72.0,31.0,3.0,0.0,4.0,7.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,35.0,7.0,0.0,8.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,9.0,11.0,7.0,0.0,7.0,23.0,8.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,14.0,4.0,1.0,5.0,1.0,2.0,2.0,1.0,13.0,2.0,4.0,1.0,0.0,4.0,5.0,3.0,0.0,7.0,9.0,20.0,3.0,16.0,10.0,12.0,0.0,6.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,11.0,19.0,1.0,22.0,1.0,6.0,14.0,8.0,75.0,43.0,22.0,4.0,43.0,14.0,0.0,69.0,4.0,36.0,70.0,0.0,53.0,72.0,30.0,7.0,224.0,31.0,48.0,60.0,46.0,11.0,50.0,0.0,127.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1.0,18.0,8.0,5.0,16.0,28.0,23.0,9.0,42.0,2.0,29.0,3.0,13.0,36.0,0.0,33.0,15.0,8.0,24.0,4.0,44.0,83.0,12.0,27.0,18.0,23.0,13.0,115.0,31.0,107.0,177.0,189.0,87.0,75.0,10.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,9.0,20.0,2.0,4.0,22.0,22.0,26.0,0.0,56.0,47.0,1.0,48.0,22.0,3.0,19.0,24.0,94.0,227.0,0.0,47.0,0.0,27.0,0.0,35.0,0.0,0.0,334.0,105.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,129.0,25.0,1.0,408.0,0.0,0.0,494.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,14.0,15.0,10.0,3.0,33.0,55.0,14.0,3.0,21.0,43.0,0.0,5.0,0.0,77.0,29.0,81.0,75.0,18.0,1.0,31.0,0.0,67.0,30.0,6.0,129.0,0.0,16.0,39.0,0.0,30.0,13.0,65.0,3.0,0.0,4.0,12.0,7.0,0.0,4.0,0.0,12.0,12.0,4.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,8.0,72.0,0.0,35.0,33.0,0.0,37.0,18.0,52.0,37.0,48.0,21.0,10.0,22.0,0.0,4.0,32.0,0.0,3.0,0.0,3.0,13.0,6.0,8.0,0.0,0.0,0.0,31.0,7.0,0.0,0.0,59.0,85.0,0.0,0.0,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,24.0,0.0,14.0,13.0,17.0,14.0,25.0,16.0,4.0,7.0,28.0,18.0,130.0,53.0,37.0,8.0,0.0,10.0,44.0,82.0,11.0,11.0,4.0,11.0,2.0,32.0,0.0,0.0,2.0,15.0,5.0,7.0,7.0,26.0,0.0,4.0,13.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,18.0,6.0,16.0,12.0,2.0,9.0,16.0,0.0,0.0,8.0,21.0,15.0,69.0,5.0,48.0,44.0,11.0,10.0,15.0,27.0,24.0,0.0,0.0,0.0,17.0,14.0,7.0,0.0,17.0,0.0,144.0,5.0,34.0,0.0,0.0,122.0,16.0,34.0,44.0,42.0,43.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,8.0,3.0,25.0,25.0,27.0,40.0,0.0,29.0,3.0,4.0,30.0,65.0,38.0,33.0,49.0,42.0,19.0,0.0,0.0,0.0,26.0,12.0,0.0,16.0,31.0,29.0,4.0,1.0,21.0,0.0,98.0,33.0,0.0,56.0,11.0,0.0,18.0,112.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,4.0,17.0,0.0,16.0,19.0,2.0,12.0,50.0,8.0,8.0,12.0,2.0,5.0,0.0,3.0,49.0,0.0,0.0,24.0,0.0,15.0,91.0,60.0,76.0,39.0,50.0,18.0,106.0,86.0,38.0,40.0,0.0,0.0,484.0,17.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,10.0,0.0,22.0,34.0,9.0,0.0,19.0,6.0,0.0,8.0,0.0,71.0,0.0,0.0,81.0,0.0,55.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,13.0,12.0,0.0,2.0,0.0,0.0,15.0,12.0,11.0,0.0,14.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2.0,0.0,9.0,40.0,38.0,21.0,46.0,2.0,11.0,0.0,25.0,30.0,74.0,0.0,98.0,35.0,72.0,1.0,0.0,0.0,75.0,82.0,0.0,0.0,77.0,5.0,80.0,27.0,0.0,35.0,0.0,140.0,285.0,46.0,0.0,105.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,19.0,17.0,12.0,18.0,14.0,31.0,0.0,0.0,26.0,1.0,19.0,0.0,11.0,11.0,3.0,8.0,33.0,28.0,19.0,20.0,0.0,4.0,32.0,0.0,0.0,4.0,0.0,10.0,0.0,5.0,0.0,4.0,6.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,11.0,8.0,10.0,14.0,21.0,7.0,21.0,27.0,53.0,12.0,5.0,0.0,10.0,0.0,26.0,35.0,21.0,5.0,24.0,32.0,9.0,16.0,25.0,0.0,17.0,2.0,8.0,17.0,24.0,11.0,0.0,0.0,146.0,10.0,6.0,3.0,2.0,0.0,0.0,0.0,29.0,16.0,8.0,5.0,31.0,6.0,11.0,0.0,12.0,20.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,19.0,0.0,57.0,27.0,21.0,42.0,7.0,52.0,0.0,67.0,31.0,76.0,14.0,0.0,45.0,18.0,27.0,16.0,17.0,0.0,25.0,0.0,17.0,26.0,58.0,56.0,8.0,17.0,0.0,75.0,0.0,14.0,0.0,8.0,11.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,33.0,6.0,10.0,5.0,16.0,0.0,18.0,9.0,0.0,30.0,56.0,14.0,10.0,79.0,0.0,31.0,26.0,0.0,14.0,0.0,0.0,5.0,0.0,12.0,8.0,21.0,22.0,34.0,49.0,0.0,17.0,80.0,0.0,236.0,96.0,12.0,0.0,7.0,151.0,0.0,73.0,60.0,1.0,11.0,0.0,17.0,0.0,8.0,10.0,0.0,0.0,0.0,52.0,0.0,25.0,4.0,18.0,0.0,1.0,0.0,73.0,7.0,0.0,0.0,0.0,0.0,64.0,50.0,27.0,0.0,0.0,5.0,0.0,2.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,4.0,14.0,7.0,49.0,2.0,14.0,10.0,0.0,34.0,8.0,50.0,72.0,0.0,27.0,0.0,23.0,0.0,115.0,10.0,2.0,1.0,0.0,0.0,0.0,14.0,17.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,10.0,11.0,0.0,3.0,11.0,22.0,11.0,35.0,0.0,25.0,24.0,7.0,8.0,0.0,38.0,0.0,0.0,181.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,6.0,0.0,5.0,9.0,18.0,0.0,6.0,8.0,41.0,41.0,45.0,2.0,0.0,14.0,13.0,23.0,22.0,8.0,67.0,56.0,15.0,11.0,27.0,26.0,40.0,27.0,1.0,115.0,11.0,0.0,28.0,47.0,0.0,53.0,19.0,0.0,12.0,0.0,1.0,17.0,10.0,86.0,71.0,0.0,0.0,81.0,22.0,27.0,0.0,61.0,103.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,37.0,17.0,4.0,21.0,2.0,6.0,13.0,57.0,19.0,0.0,45.0,116.0,10.0,10.0,44.0,9.0,122.0,2.0,49.0,0.0,0.0,22.0,59.0,41.0,43.0,0.0,71.0,211.0,19.0,108.0,0.0,6.0,0.0,2.0,263.0,33.0,13.0,129.0,125.0,71.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,22.0,35.0,36.0,0.0,0.0,12.0,12.0,5.0,0.0,0.0,21.0,37.0,45.0,6.0,7.0,7.0,21.0,0.0,116.0,13.0,25.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,55.0,8.0,1.0,15.0,0.0,18.0,2.0,0.0,33.0,7.0,29.0,0.0,100.0,0.0,0.0,28.0,23.0,9.0,18.0,58.0,0.0,4.0,6.0,12.0,33.0,7.0,15.0,22.0,0.0,0.0,1.0,0.0,0.0,30.0,26.0,0.0,0.0,15.0,4.0,4.0,65.0,0.0,3.0,0.0,69.0,39.0,69.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,4.0,13.0,25.0,0.0,0.0,1.0,15.0,5.0,13.0,12.0,10.0,27.0,59.0,3.0,9.0,37.0,11.0,20.0,19.0,11.0,38.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,36.0,12.0,20.0,13.0,15.0,0.0,22.0,22.0,48.0,11.0,0.0,23.0,0.0,13.0,0.0,66.0,52.0,0.0,28.0,15.0,33.0,0.0,40.0,4.0,50.0,49.0,0.0,0.0,20.0,52.0,20.0,0.0,240.0,0.0,0.0,7.0,52.0,10.0,169.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,24.0,28.0,18.0,0.0,18.0,2.0,45.0,0.0,0.0,15.0,8.0,3.0,18.0,23.0,25.0,8.0,40.0,23.0,50.0,24.0,0.0,29.0,23.0,0.0,35.0,225.0,0.0,9.0,204.0,18.0,0.0,8.0,86.0,0.0,40.0,110.0,0.0,110.0,25.0,0.0,90.0,67.0,0.0,22.0,0.0,333.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,19.0,1.0,0.0,29.0,5.0,4.0,8.0,7.0,31.0,2.0,8.0,1.0,40.0,20.0,7.0,22.0,27.0,0.0,45.0,0.0,6.0,0.0,25.0,12.0,0.0,35.0,13.0,2.0,49.0,21.0,24.0,25.0,76.0,111.0,35.0,64.0,2.0,109.0,8.0,18.0,0.0,49.0,46.0,176.0,15.0,23.0,15.0,14.0,0.0,106.0,0.0,51.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,24.0,3.0,11.0,0.0,0.0,8.0,8.0,18.0,0.0,13.0,33.0,25.0,0.0,18.0,124.0,2.0,83.0,20.0,33.0,20.0,28.0,20.0,92.0,15.0,8.0,122.0,24.0,0.0,0.0,0.0,3.0,21.0,0.0,24.0,40.0,4.0,196.0,41.0,105.0,9.0,58.0,102.0,20.0,239.0,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,21.0,12.0,3.0,10.0,3.0,20.0,6.0,3.0,8.0,9.0,15.0,2.0,0.0,13.0,43.0,0.0,50.0,23.0,9.0,11.0,5.0,23.0,6.0,0.0,0.0,7.0,7.0,0.0,10.0,0.0,0.0,11.0,0.0,3.0,0.0,90.0,0.0,1.0,27.0,57.0,87.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,12.0,15.0,2.0,29.0,38.0,3.0,40.0,30.0,23.0,0.0,0.0,12.0,23.0,20.0,0.0,49.0,14.0,85.0,87.0,17.0,23.0,83.0,0.0,26.0,0.0,0.0,4.0,61.0,0.0,14.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,23.0,13.0,33.0,26.0,0.0,18.0,28.0,20.0,16.0,10.0,11.0,31.0,50.0,25.0,4.0,24.0,17.0,46.0,82.0,4.0,39.0,19.0,24.0,15.0,90.0,120.0,35.0,65.0,15.0,23.0,0.0,2.0,13.0,0.0,63.0,14.0,16.0,13.0,44.0,0.0,6.0,10.0,0.0,9.0,12.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
