,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
96,14.0,10.0,17.0,20.0,30.0,26.0,0.0,0.0,24.0,31.0,22.0,20.0,0.0,14.0,34.0,167.0,15.0,0.0,15.0,0.0,0.0,0.0,9.0,47.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,24.0,23.0,13.0,2.0,9.0,0.0,1.0,1.0,71.0,21.0,39.0,10.0,10.0,0.0,21.0,18.0,12.0,66.0,0.0,65.0,5.0,16.0,3.0,9.0,11.0,5.0,3.0,9.0,12.0,0.0,0.0,6.0,0.0,41.0,0.0,24.0,10.0,4.0,0.0,40.0,4.0,0.0,15.0,56.0,15.0,22.0,4.0,47.0,4.0,7.0,0.0,28.0,0.0,16.0,27.0,9.0,9.0,11.0,0.0,0.0,14.0,7.0,19.0,12.0,92.0,10.0,90.0,0.0,11.0,1.0,0.0,0.0,14.0,0.0,23.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,445.0,0.0,32.0,66.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,9.0,0.0,18.0,38.0,13.0,0.0,0.0,6.0,11.0,16.0,0.0,0.0,14.0,30.0,0.0,7.0,54.0,0.0,55.0,0.0,30.0,52.0,59.0,25.0,102.0,74.0,77.0,22.0,6.0,23.0,25.0,44.0,139.0,0.0,0.0,81.0,60.0,5.0,0.0,2.0,395.0,57.0,0.0,0.0,0.0,25.0,14.0,523.0,0.0,0.0,0.0,171.0,23.0,0.0,38.0,38.0,323.0,0.0,0.0,133.0,3.0,135.0,0.0,0.0,0.0,41.0,10.0,58.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0.0,18.0,18.0,18.0,0.0,31.0,0.0,10.0,1.0,13.0,0.0,10.0,22.0,37.0,66.0,32.0,24.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,11.0,41.0,24.0,16.0,15.0,0.0,35.0,0.0,12.0,37.0,33.0,15.0,75.0,0.0,4.0,0.0,0.0,0.0,7.0,74.0,0.0,0.0,5.0,0.0,17.0,0.0,14.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,7.0,3.0,17.0,42.0,1.0,35.0,14.0,0.0,12.0,0.0,23.0,20.0,26.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.0,0.0,1.0,40.0,2.0,29.0,17.0,16.0,65.0,52.0,15.0,75.0,13.0,2.0,42.0,10.0,0.0,1.0,38.0,40.0,27.0,28.0,0.0,228.0,4.0,5.0,22.0,10.0,0.0,28.0,52.0,0.0,20.0,20.0,6.0,20.0,8.0,0.0,0.0,4.0,40.0,8.0,0.0,5.0,8.0,5.0,14.0,9.0,14.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,10.0,22.0,3.0,3.0,0.0,1.0,0.0,29.0,10.0,11.0,33.0,54.0,4.0,29.0,16.0,21.0,0.0,1.0,3.0,40.0,40.0,34.0,9.0,0.0,31.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,30.0,23.0,5.0,11.0,4.0,5.0,20.0,23.0,0.0,8.0,1.0,10.0,0.0,30.0,2.0,24.0,0.0,0.0,30.0,47.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,13.0,23.0,23.0,8.0,11.0,15.0,20.0,7.0,4.0,31.0,38.0,6.0,22.0,0.0,2.0,0.0,7.0,16.0,5.0,54.0,81.0,26.0,1.0,79.0,9.0,37.0,88.0,54.0,124.0,19.0,16.0,182.0,55.0,72.0,27.0,225.0,0.0,41.0,4.0,27.0,58.0,77.0,0.0,77.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,7.0,0.0,28.0,19.0,48.0,44.0,0.0,41.0,29.0,14.0,18.0,20.0,12.0,2.0,28.0,0.0,10.0,16.0,36.0,16.0,0.0,6.0,36.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,191.0,36.0,290.0,75.0,1.0,0.0,30.0,77.0,0.0,0.0,32.0,17.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,18.0,4.0,27.0,36.0,2.0,15.0,7.0,8.0,23.0,13.0,0.0,41.0,6.0,61.0,131.0,30.0,63.0,10.0,112.0,76.0,5.0,34.0,158.0,19.0,0.0,26.0,0.0,116.0,0.0,81.0,0.0,97.0,0.0,292.0,0.0,51.0,0.0,39.0,46.0,42.0,0.0,0.0,7.0,102.0,62.0,38.0,223.0,0.0,38.0,32.0,32.0,0.0,31.0,2.0,63.0,36.0,15.0,64.0,0.0,0.0,5.0,30.0,8.0,52.0,85.0,0.0,59.0,43.0,132.0,222.0,141.0,54.0,78.0,260.0,500.0,205.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,17.0,0.0,17.0,10.0,45.0,5.0,8.0,124.0,140.0,23.0,4.0,0.0,87.0,31.0,44.0,45.0,24.0,87.0,0.0,0.0,36.0,0.0,13.0,42.0,30.0,5.0,54.0,9.0,443.0,137.0,21.0,74.0,19.0,0.0,23.0,30.0,5.0,9.0,0.0,13.0,4.0,6.0,0.0,0.0,48.0,0.0,5.0,1.0,0.0,0.0,50.0,0.0,0.0,26.0,2.0,1.0,0.0,0.0,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,12.0,29.0,0.0,16.0,2.0,25.0,27.0,12.0,9.0,10.0,2.0,36.0,40.0,0.0,0.0,0.0,34.0,5.0,34.0,2.0,6.0,0.0,40.0,29.0,0.0,43.0,44.0,5.0,75.0,43.0,26.0,29.0,25.0,20.0,79.0,0.0,13.0,21.0,0.0,123.0,260.0,24.0,0.0,0.0,19.0,38.0,0.0,17.0,0.0,71.0,0.0,0.0,503.0,0.0,0.0,0.0,107.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,11.0,19.0,0.0,0.0,58.0,9.0,0.0,3.0,32.0,25.0,5.0,25.0,6.0,0.0,0.0,53.0,0.0,60.0,8.0,9.0,0.0,18.0,23.0,6.0,0.0,5.0,3.0,10.0,1.0,3.0,0.0,2.0,12.0,3.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,31.0,29.0,16.0,38.0,25.0,9.0,25.0,19.0,90.0,37.0,51.0,56.0,49.0,1.0,33.0,10.0,0.0,38.0,0.0,53.0,28.0,0.0,9.0,18.0,25.0,112.0,0.0,14.0,32.0,9.0,2.0,38.0,13.0,30.0,12.0,69.0,38.0,22.0,0.0,61.0,22.0,59.0,20.0,36.0,27.0,20.0,7.0,18.0,50.0,42.0,25.0,0.0,62.0,27.0,24.0,8.0,106.0,30.0,12.0,0.0,88.0,5.0,58.0,41.0,0.0,232.0,207.0,172.0,0.0,0.0,587.0,349.0,188.0,17.0,0.0,0.0,27.0,7.0,0.0,0.0,0.0,48.0,0.0,99.0,0.0,0.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,15.0,0.0,6.0,7.0,15.0,9.0,15.0,23.0,21.0,13.0,24.0,0.0,19.0,4.0,30.0,6.0,3.0,0.0,36.0,45.0,0.0,29.0,32.0,12.0,0.0,18.0,0.0,57.0,26.0,0.0,0.0,45.0,36.0,19.0,42.0,10.0,11.0,0.0,6.0,0.0,31.0,0.0,0.0,122.0,31.0,2.0,70.0,24.0,205.0,20.0,19.0,155.0,0.0,27.0,165.0,22.0,0.0,0.0,37.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.0,16.0,7.0,0.0,30.0,18.0,10.0,14.0,5.0,0.0,4.0,22.0,4.0,10.0,8.0,8.0,0.0,0.0,0.0,2.0,2.0,10.0,20.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0.0,8.0,4.0,12.0,22.0,19.0,0.0,29.0,15.0,16.0,65.0,46.0,50.0,8.0,29.0,14.0,33.0,31.0,72.0,159.0,36.0,37.0,89.0,25.0,27.0,0.0,0.0,83.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,13.0,25.0,2.0,9.0,4.0,5.0,6.0,40.0,12.0,0.0,3.0,3.0,16.0,3.0,26.0,0.0,4.0,35.0,15.0,0.0,2.0,8.0,0.0,3.0,10.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,2.0,30.0,30.0,26.0,64.0,0.0,20.0,61.0,0.0,55.0,65.0,0.0,77.0,0.0,0.0,51.0,0.0,147.0,0.0,0.0,0.0,0.0,344.0,180.0,0.0,0.0,20.0,5.0,107.0,0.0,14.0,0.0,5.0,0.0,4.0,260.0,0.0,0.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,8.0,9.0,1.0,12.0,0.0,1.0,46.0,44.0,7.0,56.0,16.0,26.0,20.0,52.0,36.0,13.0,110.0,0.0,5.0,35.0,159.0,83.0,85.0,84.0,56.0,163.0,42.0,168.0,169.0,27.0,56.0,47.0,22.0,0.0,0.0,0.0,31.0,82.0,7.0,117.0,66.0,0.0,13.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0.0,36.0,1.0,32.0,34.0,64.0,0.0,2.0,11.0,8.0,27.0,17.0,0.0,22.0,10.0,22.0,54.0,26.0,21.0,0.0,4.0,24.0,0.0,24.0,5.0,63.0,91.0,16.0,22.0,0.0,13.0,4.0,0.0,47.0,38.0,13.0,22.0,28.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,44.0,9.0,30.0,26.0,10.0,0.0,9.0,32.0,2.0,24.0,29.0,0.0,0.0,0.0,5.0,80.0,3.0,11.0,59.0,0.0,46.0,114.0,41.0,78.0,46.0,11.0,14.0,90.0,105.0,43.0,143.0,87.0,0.0,27.0,136.0,28.0,22.0,0.0,0.0,39.0,12.0,0.0,90.0,201.0,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,0.0,25.0,15.0,14.0,0.0,6.0,4.0,0.0,15.0,20.0,67.0,40.0,102.0,25.0,26.0,114.0,110.0,60.0,126.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,19.0,29.0,8.0,0.0,22.0,60.0,21.0,0.0,0.0,60.0,69.0,0.0,51.0,35.0,0.0,0.0,41.0,11.0,27.0,23.0,74.0,17.0,45.0,13.0,31.0,44.0,0.0,0.0,0.0,4.0,38.0,0.0,0.0,34.0,0.0,7.0,4.0,133.0,20.0,0.0,165.0,0.0,99.0,201.0,13.0,0.0,0.0,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,21.0,35.0,0.0,15.0,9.0,10.0,27.0,18.0,35.0,13.0,0.0,38.0,0.0,0.0,19.0,19.0,30.0,11.0,13.0,24.0,21.0,4.0,20.0,0.0,7.0,25.0,10.0,0.0,15.0,1.0,4.0,0.0,3.0,12.0,59.0,126.0,13.0,31.0,73.0,0.0,0.0,20.0,26.0,18.0,142.0,54.0,0.0,16.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,0.0,0.0,16.0,0.0,27.0,0.0,98.0,14.0,2.0,64.0,74.0,10.0,0.0,94.0,46.0,0.0,58.0,19.0,10.0,0.0,3.0,216.0,35.0,0.0,7.0,12.0,0.0,0.0,0.0,20.0,0.0,42.0,0.0,0.0,6.0,0.0,3.0,42.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,34.0,15.0,9.0,0.0,73.0,0.0,13.0,33.0,0.0,0.0,5.0,0.0,24.0,76.0,5.0,0.0,13.0,0.0,2.0,5.0,15.0,52.0,0.0,17.0,9.0,0.0,0.0,8.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,50.0,13.0,0.0,17.0,14.0,0.0,2.0,9.0,26.0,12.0,21.0,6.0,3.0,24.0,27.0,20.0,17.0,49.0,64.0,0.0,53.0,11.0,0.0,0.0,0.0,27.0,8.0,0.0,5.0,26.0,1.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,48.0,6.0,0.0,13.0,0.0,26.0,0.0,46.0,0.0,66.0,44.0,0.0,45.0,201.0,20.0,23.0,41.0,1.0,13.0,0.0,9.0,222.0,285.0,66.0,31.0,0.0,1.0,0.0,31.0,18.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,11.0,5.0,2.0,14.0,37.0,28.0,28.0,31.0,51.0,2.0,5.0,50.0,50.0,66.0,0.0,33.0,32.0,10.0,13.0,0.0,0.0,8.0,18.0,64.0,7.0,24.0,0.0,17.0,12.0,28.0,56.0,46.0,17.0,0.0,99.0,75.0,76.0,23.0,0.0,0.0,49.0,86.0,37.0,14.0,0.0,55.0,40.0,51.0,57.0,101.0,255.0,143.0,0.0,52.0,74.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,29.0,6.0,16.0,27.0,6.0,13.0,6.0,39.0,1.0,30.0,30.0,0.0,6.0,0.0,128.0,30.0,0.0,22.0,165.0,95.0,0.0,0.0,30.0,81.0,25.0,0.0,122.0,30.0,12.0,66.0,0.0,0.0,108.0,43.0,17.0,0.0,61.0,0.0,11.0,70.0,0.0,4.0,0.0,44.0,0.0,205.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,25.0,4.0,43.0,78.0,24.0,8.0,96.0,3.0,0.0,26.0,14.0,0.0,69.0,203.0,53.0,33.0,20.0,164.0,172.0,165.0,14.0,129.0,122.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,8.0,32.0,48.0,1.0,0.0,16.0,11.0,8.0,0.0,3.0,4.0,21.0,0.0,69.0,38.0,19.0,23.0,3.0,17.0,0.0,87.0,6.0,51.0,0.0,41.0,7.0,0.0,38.0,5.0,47.0,72.0,8.0,105.0,15.0,31.0,0.0,77.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,3.0,12.0,20.0,0.0,0.0,0.0,20.0,14.0,14.0,7.0,26.0,37.0,24.0,10.0,43.0,24.0,21.0,45.0,0.0,26.0,18.0,38.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1.0,5.0,12.0,0.0,36.0,8.0,7.0,18.0,26.0,3.0,37.0,12.0,23.0,7.0,7.0,60.0,31.0,6.0,6.0,50.0,0.0,0.0,18.0,3.0,9.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,31.0,7.0,21.0,17.0,7.0,0.0,0.0,11.0,0.0,7.0,36.0,16.0,0.0,0.0,0.0,0.0,22.0,0.0,12.0,10.0,4.0,15.0,0.0,81.0,11.0,6.0,41.0,85.0,0.0,0.0,0.0,232.0,21.0,236.0,12.0,65.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0.0,0.0,30.0,16.0,47.0,16.0,23.0,13.0,0.0,9.0,0.0,12.0,10.0,16.0,39.0,0.0,0.0,33.0,0.0,32.0,2.0,18.0,18.0,27.0,108.0,0.0,0.0,123.0,17.0,0.0,0.0,147.0,0.0,106.0,4.0,4.0,0.0,9.0,9.0,0.0,0.0,17.0,0.0,0.0,177.0,68.0,0.0,20.0,3.0,37.0,0.0,0.0,0.0,9.0,31.0,0.0,3.0,8.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,9.0,0.0,0.0,11.0,5.0,1.0,6.0,3.0,25.0,1.0,0.0,78.0,12.0,9.0,30.0,20.0,51.0,52.0,15.0,0.0,0.0,15.0,33.0,21.0,0.0,45.0,0.0,0.0,76.0,68.0,18.0,9.0,42.0,0.0,87.0,9.0,6.0,55.0,67.0,0.0,15.0,52.0,0.0,95.0,0.0,7.0,0.0,32.0,0.0,0.0,0.0,0.0,35.0,8.0,57.0,0.0,5.0,12.0,0.0,23.0,7.0,0.0,64.0,0.0,17.0,0.0,26.0,3.0,0.0,22.0,0.0,0.0,16.0,0.0,1.0,10.0,164.0,318.0,237.0,0.0,27.0,45.0,0.0,22.0,38.0,213.0,7.0,43.0,28.0,67.0,11.0,19.0,58.0,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
133,14.0,8.0,0.0,30.0,24.0,0.0,16.0,19.0,0.0,37.0,0.0,5.0,81.0,51.0,43.0,27.0,1.0,65.0,15.0,34.0,17.0,9.0,3.0,51.0,0.0,0.0,0.0,61.0,13.0,0.0,0.0,0.0,15.0,7.0,97.0,118.0,34.0,6.0,0.0,222.0,125.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,15.0,4.0,32.0,2.0,2.0,65.0,20.0,23.0,10.0,5.0,14.0,21.0,25.0,0.0,81.0,49.0,2.0,64.0,21.0,87.0,0.0,0.0,0.0,0.0,28.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,34.0,27.0,15.0,5.0,10.0,4.0,5.0,8.0,0.0,80.0,0.0,7.0,18.0,38.0,19.0,0.0,42.0,13.0,11.0,24.0,7.0,81.0,0.0,0.0,16.0,21.0,0.0,7.0,9.0,7.0,0.0,0.0,27.0,24.0,0.0,23.0,36.0,40.0,6.0,20.0,0.0,0.0,25.0,0.0,9.0,31.0,0.0,0.0,13.0,55.0,63.0,17.0,0.0,24.0,0.0,6.0,51.0,5.0,62.0,9.0,21.0,4.0,13.0,5.0,0.0,65.0,32.0,138.0,0.0,83.0,37.0,7.0,0.0,0.0,69.0,38.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,2.0,0.0,11.0,0.0,7.0,0.0,0.0,3.0,5.0,4.0,8.0,0.0,9.0,1.0,16.0,3.0,0.0,0.0,0.0,0.0
136,5.0,10.0,0.0,0.0,12.0,17.0,19.0,4.0,22.0,3.0,21.0,5.0,28.0,89.0,0.0,7.0,0.0,6.0,27.0,72.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,16.0,30.0,15.0,123.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,11.0,0.0,16.0,19.0,18.0,14.0,0.0,19.0,14.0,23.0,0.0,21.0,3.0,30.0,0.0,1.0,30.0,73.0,8.0,39.0,79.0,1.0,63.0,30.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,38.0,20.0,33.0,0.0,37.0,21.0,61.0,3.0,37.0,5.0,37.0,13.0,22.0,0.0,0.0,7.0,38.0,65.0,0.0,0.0,0.0,193.0,123.0,38.0,0.0,156.0,111.0,0.0,31.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,0.0,0.0,4.0,40.0,39.0,31.0,22.0,27.0,9.0,46.0,4.0,4.0,98.0,6.0,11.0,19.0,22.0,86.0,0.0,50.0,36.0,78.0,83.0,137.0,28.0,16.0,0.0,60.0,12.0,0.0,0.0,6.0,0.0,45.0,28.0,72.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,19.0,2.0,10.0,4.0,22.0,0.0,15.0,21.0,16.0,37.0,115.0,102.0,108.0,34.0,7.0,7.0,0.0,17.0,13.0,104.0,29.0,22.0,63.0,10.0,15.0,46.0,336.0,17.0,55.0,123.0,90.0,17.0,0.0,9.0,0.0,27.0,0.0,41.0,19.0,32.0,0.0,37.0,23.0,33.0,7.0,0.0,20.0,0.0,0.0,13.0,0.0,11.0,59.0,152.0,49.0,0.0,8.0,0.0,9.0,2.0,14.0,18.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,25.0,46.0,1.0,0.0,0.0,25.0,0.0,16.0,33.0,0.0,29.0,0.0,39.0,5.0,5.0,21.0,34.0,10.0,8.0,42.0,75.0,44.0,27.0,50.0,34.0,28.0,35.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,13.0,5.0,10.0,0.0,16.0,30.0,7.0,4.0,12.0,31.0,8.0,18.0,5.0,0.0,29.0,3.0,3.0,1.0,7.0,10.0,11.0,27.0,8.0,0.0,20.0,11.0,4.0,0.0,0.0,0.0,4.0,24.0,16.0,0.0,72.0,18.0,70.0,7.0,10.0,39.0,2.0,122.0,7.0,113.0,5.0,9.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,22.0,16.0,8.0,24.0,48.0,4.0,32.0,0.0,23.0,139.0,1.0,3.0,0.0,0.0,6.0,0.0,36.0,26.0,18.0,26.0,46.0,86.0,23.0,23.0,79.0,19.0,49.0,97.0,12.0,128.0,7.0,0.0,5.0,66.0,13.0,29.0,1.0,13.0,36.0,39.0,16.0,69.0,77.0,6.0,40.0,64.0,67.0,54.0,0.0,0.0,37.0,17.0,0.0,70.0,15.0,10.0,28.0,69.0,1.0,0.0,41.0,44.0,0.0,374.0,119.0,0.0,0.0,0.0,0.0,0.0,58.0,206.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,0.0,40.0,0.0,1.0,20.0,15.0,5.0,39.0,14.0,12.0,48.0,24.0,117.0,59.0,22.0,37.0,8.0,86.0,116.0,1.0,0.0,0.0,80.0,21.0,0.0,11.0,2.0,8.0,0.0,10.0,0.0,0.0,22.0,27.0,13.0,76.0,50.0,0.0,0.0,0.0,22.0,46.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
